treeID,species,street,lon,lat
T00185,Laburnum x watereri,Footpath No. 46,-2.27444095773635,53.4553322173662
T04919,Sorbus aucuparia,Grange Crescent,-2.3562211421272,53.4443919028148
T04920,Acer saccharinum,Grange Crescent,-2.35625070771197,53.4443199189768
T00302,Acer pseudoplatanus,Blenheim Road,-2.28015226013621,53.4535120515339
T00303,Fraxinus excelsior,Blenheim Road,-2.27980652994669,53.4536207047914
T00304,Fraxinus excelsior,Blenheim Road,-2.27934082318719,53.4538016228797
T00305,Acer pseudoplatanus,Blenheim Road,-2.27913021391762,53.4538380627846
T00306,Fraxinus excelsior,Blenheim Road,-2.27884429672892,53.4538656911654
T00307,Acer pseudoplatanus,Blenheim Road,-2.2788287356148,53.4538028189974
T00308,Acer pseudoplatanus,Blenheim Road,-2.27863362789249,53.4538931434069
T12524,Carpinus betulus 'Fastigiata',Bradwell Avenue,-2.32435417147123,53.4554588720129
T12525,Carpinus betulus 'Fastigiata',Bradwell Avenue,-2.32263424751217,53.4550769106284
T00259,Corylus colurna,Braemar Avenue,-2.32485557875777,53.4501177404539
T00260,Crataegus x prunifolia,Braemar Avenue,-2.32541796759661,53.4507904104384
T05172,Unknown,Braemar Avenue,-2.31772107224699,53.4465500569057
T00258,Sorbus thuringiaca 'Fastigiata',Bramley Avenue,-2.32428338786422,53.4501282817884
T05169,Fraxinus excelsior,Bramley Avenue,-2.31767460743052,53.44637942848
T05170,Fraxinus excelsior,Bramley Avenue,-2.31755411446165,53.4463707618585
T05171,Fraxinus excelsior,Bramley Avenue,-2.31760071284612,53.4465593638683
T05173,Fraxinus excelsior,Bramley Avenue,-2.31778349940387,53.4468465499658
T05174,Fraxinus excelsior,Bramley Avenue,-2.31767822860027,53.4468648038164
T05175,Fraxinus excelsior,Bramley Avenue,-2.31772456052458,53.4470175485591
T05176,Fraxinus excelsior,Bramley Avenue,-2.31782983168551,53.4469992946676
T05177,Fraxinus excelsior,Bramley Avenue,-2.31775567841096,53.4471612569299
T05178,Fraxinus excelsior,Bramley Avenue,-2.31787623072059,53.4471609362463
T05179,Fraxinus excelsior,Bramley Avenue,-2.31778698840453,53.447314041593
T05180,Malus tschonoskii,Bramley Avenue,-2.31790734989646,53.4473047344408
T05181,Fraxinus excelsior,Bramley Avenue,-2.31793865987066,53.4474574291919
T05182,Fraxinus excelsior,Bramley Avenue,-2.31784874564109,53.4475205770469
T05183,Fraxinus excelsior,Bramley Avenue,-2.31793980130933,53.4476102940872
T05184,Fraxinus excelsior,Bramley Avenue,-2.31783513242689,53.4477094289718
T13751,Alnus incana,Broseley Road,-2.28055539848616,53.4507153618363
T13771,Alnus incana,Broseley Road,-2.28067530956253,53.4506162239619
T05185,Acer pseudoplatanus,Bruton Avenue,-2.31844214195269,53.4463324504377
T02407,Fraxinus excelsior,Buckingham Road,-2.29174989932086,53.4602803875589
T02408,Sorbus thuringiaca 'Fastigiata',Buckingham Road,-2.29185435108957,53.4601362519037
T02409,Robinia pseudoacacia,Buckingham Road,-2.29215545309976,53.4601085553306
T02410,Fraxinus excelsior,Buckingham Road,-2.29218630995078,53.4602253997053
T02411,Robinia pseudoacacia,Buckingham Road,-2.29245791324447,53.4602966306138
T02412,Fraxinus excelsior,Buckingham Road,-2.29277775309266,53.4608081916296
T02413,Unknown,Buckingham Road,-2.29289815878904,53.460780935796
T02414,Sorbus thuringiaca 'Fastigiata',Buckingham Road,-2.29289927268985,53.4609427874712
T02415,Unknown,Buckingham Road,-2.29301955449526,53.46091553182
T02416,Sorbus aucuparia 'Fastigiata',Buckingham Road,-2.29315597776954,53.4610500009823
T02417,Unknown,Buckingham Road,-2.2930356956723,53.4610772567707
T05358,Prunus x hillieri 'Spire',Burleigh Road,-2.29753186169672,53.4556634772246
T05359,Acer pseudoplatanus,Burleigh Road,-2.29545276184563,53.457745245217
T05360,Fraxinus excelsior,Burleigh Road,-2.29504973536198,53.4582585855926
T00230,Tilia x euchlora,Castleton Avenue,-2.32048168238497,53.4552175975185
T00231,Tilia x euchlora,Castleton Avenue,-2.32063400108863,53.4554419520866
T00232,Tilia x euchlora,Castleton Avenue,-2.32105753578345,53.4556834619999
T00233,Tilia x euchlora,Castleton Avenue,-2.32158657119436,53.4559337633095
T00234,Refer to Memo,Castleton Avenue,-2.32188872356876,53.4560678435723
T00235,Tilia x euchlora,Castleton Avenue,-2.3220543099138,53.4560584104428
T00236,Alnus incana,Castleton Avenue,-2.32228119956885,53.4561746288125
T00237,Tilia x euchlora,Castleton Avenue,-2.3225221067719,53.4561739787866
T00238,Tilia x euchlora,Castleton Avenue,-2.32345777706326,53.4564141865771
T14075,Sorbus aria,Cecil Road,-2.31392437924653,53.4442318448937
T14076,Sorbus spp.,Cecil Road,-2.31430436701914,53.4447162309173
T05399,Fraxinus excelsior 'Westhof Glory',Chatsworth Crescent,-2.33249430591541,53.4525238305754
T05400,Fraxinus excelsior 'Westhof Glory',Chatsworth Crescent,-2.33240396546578,53.4525150950014
T05085,Crataegus 'Lavellei',Chatsworth Road,-2.33076499183042,53.4528612370951
T05242,Acer pseudoplatanus,Lyndhurst Road,-2.31600274383218,53.4524158075282
T05243,Acer pseudoplatanus,Lyndhurst Road,-2.31622806219543,53.4523253420235
T05244,Acer platanoides,Lyndhurst Road,-2.31625664141044,53.452127463888
T05245,Acer pseudoplatanus,Lyndhurst Road,-2.31643709491953,53.4520820514164
T05246,Acer platanoides,Lyndhurst Road,-2.31639096238992,53.451956266589
T05247,Acer pseudoplatanus,Lyndhurst Road,-2.31666094885835,53.4518117603365
T05248,Acer pseudoplatanus,Lyndhurst Road,-2.31671936371783,53.4515688683002
T05249,Acer pseudoplatanus,Lyndhurst Road,-2.31688479996002,53.451541468829
T13394,Tilia x euchlora,Manor Road,-2.31749543706065,53.450622910306
T13421,Tilia x euchlora,Manor Road,-2.31792574111408,53.4497678269454
T13429,Betula ermanii,Manor Road,-2.3195263465638,53.4463295556958
T13489,Tilia x euchlora,Manor Road,-2.31779236161831,53.4500467769686
T13494,Tilia cordata,Manor Road,-2.31945225763241,53.4464825319195
T13514,Tilia x euchlora,Manor Road,-2.31927601021325,53.447085308192
T13531,Acer platanoides,Manor Road,-2.3194540112579,53.4467162777142
T13544,Acer platanoides,Manor Road,-2.31825229727882,53.4491376918602
T13553,Tilia x euchlora,Manor Road,-2.31774589264259,53.4498761486771
T13555,Acer platanoides,Manor Road,-2.31840061588718,53.448831650764
T13557,Acer platanoides,Manor Road,-2.31810403289103,53.4494346557981
T13559,Tilia x euchlora,Manor Road,-2.31902364502473,53.4475714571269
T13614,Tilia x euchlora,Manor Road,-2.3187992220372,53.4477607820173
T13668,Betula utilis,Manor Road,-2.31790897236531,53.4495341212117
T13669,Prunus sargentii 'Rancho',Manor Road,-2.31799821886284,53.449381015825
T13671,Sorbus aria,Manor Road,-2.31875672156977,53.4481204630644
T13674,Robinia pseudoacacia,Manor Road,-2.31930381992077,53.4467706008865
T13678,Robinia pseudoacacia,Manor Road,-2.31876959073808,53.4478327566375
T13680,Robinia pseudoacacia,Manor Road,-2.31756974127108,53.4504968956681
T13683,Robinia pseudoacacia,Manor Road,-2.31982186331035,53.4455735917616
T13684,Alnus incana,Manor Road,-2.31994228695295,53.4455732693322
T13689,Birch,Manor Road,-2.31885856207696,53.4476437933802
T13691,Birch,Manor Road,-2.31801478666268,53.4495877612621
T13693,Corylus colurna,Manor Road,-2.31838391212241,53.4486069318278
T13695,Corylus colurna,Manor Road,-2.31832651859156,53.4489846262375
T13697,Betula pendula 'Dalecarlica',Manor Road,-2.31816310853402,53.4492817204792
T13700,Birch,Manor Road,-2.31988443865158,53.4458880572875
T13710,Robinia pseudoacacia,Manor Road,-2.31750838245939,53.4503441908851
T13717,Betula pubescens,Manor Road,-2.31758260920431,53.4501912156163
T13733,Crataegus x prunifolia,Manor Road,-2.31730070456137,53.4507673085262
T13734,Alnus incana,Manor Road,-2.31974886793948,53.445888420197
T13782,Betula utilis,Manor Road,-2.31829473513429,53.4487689344147
T05250,Acer platanoides,Maple Avenue,-2.30273838496651,53.4444224788788
T05251,Dead/dying,Maple Avenue,-2.30294911912426,53.4444129577482
T05252,Tilia x euchlora,Maple Avenue,-2.30307037177874,53.4445295703853
T05253,Tilia cordata,Maple Avenue,-2.30323585353955,53.4445111765901
T05254,Sorbus aucuparia,Maple Avenue,-2.30350801539321,53.4446722505157
T05255,Tilia cordata,Maple Avenue,-2.30364332612263,53.444635958909
T05142,Platanus x hispanica,Marple Grove,-2.3100079422239,53.4543462683225
T05577,Platanus x hispanica,Marston Road,-2.29383393283234,53.450144137956
T05578,Platanus x hispanica,Marston Road,-2.29300478350018,53.4500202672529
T05579,Platanus x hispanica,Marston Road,-2.2926737680837,53.450057026307
T05580,Platanus x hispanica,Marston Road,-2.29243227684875,53.4499857221401
T05256,Acer platanoides,Melbourne Avenue,-2.3065516361954,53.45122683417
T05257,Sorbus aria,Melbourne Avenue,-2.3066726585941,53.4513074060269
T05258,Acer platanoides,Melbourne Avenue,-2.30644848505347,53.4515417314204
T05259,Acer platanoides 'Crimson King',Melbourne Avenue,-2.30655454879403,53.4516313286952
T05260,Acer platanoides 'Crimson King',Melbourne Avenue,-2.30651025887173,53.4517573492936
T05261,Acer platanoides 'Crimson King',Melbourne Avenue,-2.30637466411701,53.4517397231951
T13386,Fraxinus excelsior,Melville Road,-2.3162189895717,53.4531433570059
T13387,Fraxinus excelsior,Melville Road,-2.31709152281609,53.4530062405434
T13440,Fraxinus excelsior,Melville Road,-2.31863962408744,53.4525976199838
T13495,Fraxinus excelsior,Melville Road,-2.31710601182963,53.4529343065985
T07688,Prunus padus,Gerrard Avenue,-2.32608759930002,53.4045103262601
T07689,Crataegus x prunifolia,Gerrard Avenue,-2.32640239921111,53.4043656740579
T07690,Betula pubescens,Gerrard Avenue,-2.32647535798874,53.4040778003508
T07691,Sorbus aucuparia,Gerrard Avenue,-2.32659379186555,53.4038167632641
T06573,Sorbus aucuparia,Grange Avenue,-2.31757530063312,53.4027713630127
T06574,Sorbus aucuparia,Grange Avenue,-2.31766465194617,53.4026452173151
T06575,Quercus robur 'Fastigiata',Grange Avenue,-2.31779868883762,53.4024741074421
T06576,Sorbus aucuparia,Grange Avenue,-2.31805395434602,53.4024105187535
T06577,Sorbus aucuparia,Grange Avenue,-2.31809883040108,53.4023744511702
T06578,Carpinus betulus 'Fastigiata',Grange Avenue,-2.31794751970807,53.4022579330877
T06579,Quercus robur,Grange Avenue,-2.31806673869377,53.4020958493652
T06580,Fraxinus excelsior,Grange Avenue,-2.31814088952956,53.4019607567654
T06581,Tilia x euchlora,Grange Avenue,-2.31821530876995,53.4018617013269
T06582,Quercus robur,Grange Avenue,-2.31827504638906,53.4017896460135
T06583,Fraxinus excelsior,Grange Avenue,-2.31839413813605,53.4016274724173
T06584,Quercus robur,Grange Avenue,-2.31848355241966,53.4015104027939
T06585,Acer platanoides,Grange Avenue,-2.3186173804009,53.4013122416033
T06586,Fraxinus excelsior 'Westhof Glory',Grange Avenue,-2.31869178712818,53.4011952118576
T06587,Fraxinus excelsior 'Westhof Glory',Grange Avenue,-2.3188725033597,53.401230677493
T06588,Fraxinus excelsior 'Westhof Glory',Grange Avenue,-2.31905321989075,53.4012661428543
T06589,Fraxinus excelsior 'Westhof Glory',Grange Avenue,-2.31915857934634,53.4012748483251
T06590,Coliseum Maple,Grange Avenue,-2.3188283681219,53.401365600563
T06591,Coliseum Maple,Grange Avenue,-2.31899407950321,53.4014011959451
T06592,Coliseum Maple,Grange Avenue,-2.31915965599066,53.4014187275579
T07692,Unknown,Granville Road,-2.31547574138009,53.395504363942
T07693,Unknown,Granville Road,-2.31541513444281,53.3954415250185
T07694,Unknown,Granville Road,-2.3145875095378,53.3953718121246
T07695,Prunus Kanzan',Granville Road,-2.31401611655343,53.3953912901684
T07696,Unknown,Granville Road,-2.31366995253029,53.3953652389296
T07697,Unknown,Granville Road,-2.31350400552095,53.3952937785539
T07698,Prunus dulcis,Granville Road,-2.31326331005133,53.3952764362075
T07699,Unknown,Granville Road,-2.31315836241345,53.3953216466012
T06388,Acer platanoides,Green Lane,-2.31990612585677,53.3886334962719
T06389,Acer platanoides,Green Lane,-2.31990524931829,53.3885165773015
T07965,Malus spp.,Greenway Road,-2.33401716182214,53.4047491238055
T07966,Malus spp.,Greenway Road,-2.33394397135372,53.4050010547441
T07967,Malus spp.,Greenway Road,-2.3336296149738,53.4051997375458
T07968,Sorbus aria,Greenway Road,-2.33366040376815,53.4052985086675
T07969,Malus spp.,Greenway Road,-2.33301884878183,53.4059745050897
T07970,Laburnum anagyroides,Greenway Road,-2.33243679972624,53.4065694492369
T07971,Prunus Kanzan',Greenway Road,-2.33221293224367,53.406794837336
T07972,Malus spp.,Greenway Road,-2.33170294976456,53.4069939691456
T07973,Betula utilis,Greenway Road,-2.33141696221465,53.4069678021185
T07974,Malus spp.,Greenway Road,-2.33077166662584,53.4071853692639
T07975,Malus spp.,Greenway Road,-2.33050075637317,53.4071681452905
T07976,Acer platanoides 'Crimson King',Greenway Road,-2.33035113601847,53.4072764033756
T07977,Acer platanoides 'Crimson King',Greenway Road,-2.32973310651661,53.4071073582133
T07978,Prunus Kanzan',Greenway Road,-2.32964155716585,53.4069457549164
T03223,Prunus Kanzan',Hampton Grove,-2.33704434800583,53.4070959347116
T03224,Malus spp.,Hampton Grove,-2.33656197123234,53.4069713871133
T01609,Sorbus aucuparia,Heyes Avenue,-2.32033604270945,53.4018200832076
T01610,Prunus Kanzan',Heyes Avenue,-2.32050101357831,53.4017567314545
T01611,Prunus Kanzan',Heyes Drive,-2.32118015139107,53.4020515681429
T01612,Alnus incana,Heyes Drive,-2.32149616924484,53.4020686918002
T06593,Birch,Hollinscroft Avenue,-2.30805679671087,53.3907322121467
T06594,Unknown,Hollinscroft Avenue,-2.30820706505211,53.3907138503049
T01613,Acer platanoides,Kensington Grove,-2.3393188591525,53.4055702392591
T01614,Malus spp.,Kensington Grove,-2.33906337342904,53.4055889389417
T01615,Unknown,Kensington Grove,-2.33885162555008,53.4054457477328
T01616,Unknown,Kensington Grove,-2.33880704945634,53.4055177703181
T01617,Alnus incana,Kensington Grove,-2.33839934894579,53.4053301091408
T11610,Acer pseudoplatanus,Greenfield Avenue,-2.3498520324044,53.449894293283
T11611,Platanus x hispanica,Greenfield Avenue,-2.34989589736642,53.4497323997317
T11613,Platanus x hispanica,Greenfield Avenue,-2.34980329322352,53.4494629725158
T11321,Sorbus spp.,Harcourt Avenue,-2.33494946860237,53.4468176316051
T11322,Malus spp.,Harcourt Avenue,-2.3350401510296,53.446871299041
T11323,Cherry,Harcourt Avenue,-2.33505345896449,53.4466376010076
T11324,Sorbus spp.,Harcourt Avenue,-2.33514237211712,53.4464665096895
T11315,Sorbus spp.,Hawthorn Avenue,-2.33597370069101,53.4468596904915
T11316,Sorbus spp.,Hawthorn Avenue,-2.33586843772411,53.4468779603575
T11317,Malus tschonoskii,Hawthorn Avenue,-2.33598943286696,53.4469496056247
T11318,Malus tschonoskii,Hawthorn Avenue,-2.33588409879488,53.4469588887535
T11319,Malus tschonoskii,Hawthorn Avenue,-2.33583720566764,53.4467432438945
T11320,Sorbus spp.,Hawthorn Avenue,-2.34107368412438,53.4481577841024
T10798,Platanus x hispanica,Hazel Grove,-2.34042686057761,53.4482405114259
T10799,Cherry,Hazel Grove,-2.34069782034735,53.4482307521112
T10800,Sorbus spp.,Hazel Grove,-2.34078763017903,53.4481586003756
T10801,Corylus colurna,Hazel Grove,-2.34096877999017,53.4482209921821
T10802,Platanus x hispanica,Hazel Grove,-2.34123923534262,53.4481483244285
03A87A9014F86C977A71430C853DDBD0553A77635EEE974C82,Malus spp.,Higher Road,-2.34419799390286,53.4490476988513
4B7F4C2FBFBECFC4534138C1F02229A8D4F7DF6A3285319951,Malus spp.,Higher Road,-2.34433372042283,53.4490653715303
5FAD7822365DEB5248B0E5A07682D15545733FA08035DA57E7,prunus kanzan,Higher Road,-2.34410746168203,53.4490299857308
6F3748EAE999905ADC7043270B8E76CB706E51CCC8AF285A4E,Prunus avium,Higher Road,-2.34425806516323,53.4490295518787
8BD4B8FC864886D6638F99FA14C2EC9636EDC3794AC2363D37,Sorbus aria,Higher Road,-2.34401712630588,53.4490212589245
9981B118A1130DEA4B44ED581ACDFE2C61F49CC4A56D413F84,Prunus avium,Higher Road,-2.3445894637787,53.4490465704305
A25CF83D46A929CCA657ADDEBEA869B8DE77BCB61E42603079,Prunus avium,Higher Road,-2.34446924946233,53.4490739678057
F827D57881B268EE58E229191617DD9AAA4E4A5E252CC1C706,Acer platanoides,Higher Road,-2.34452931991629,53.4490557308295
FEE0AD669AD9B19DADB978166C3A7E43A7D2F3FD1B4EF2616A,Acer cappodocicum 'Rubrum',Higher Road,-2.34427330626158,53.4490564688109
T11930,Tilia X europaea,Higher Road,-2.34558152414332,53.4488190312983
T09809,Tilia x euchlora,Hilton Avenue,-2.35197440584535,53.4497802163297
T09810,Tilia x euchlora,Hilton Avenue,-2.35213988655061,53.4497617548159
T04675,Platanus x hispanica,Humphrey Crescent,-2.33086515995839,53.4502360536866
T04676,Crataegus oxycantha 'Pauls Scarlet',Humphrey Crescent,-2.33104609451291,53.4502715002728
T04677,Prunus Kanzan',Humphrey Crescent,-2.33143931012045,53.4504771997008
T04678,Platanus x hispanica,Humphrey Crescent,-2.33135129874643,53.4507830897709
T04679,Platanus x hispanica,Humphrey Crescent,-2.33115738153681,53.4510263647414
T04680,Malus tschonoskii,Humphrey Crescent,-2.33097693273109,53.4510538255794
T04681,Sorbus thuringiaca 'Fastigiata',Humphrey Crescent,-2.33085602035948,53.4510092257506
T04682,Platanus x hispanica,Humphrey Crescent,-2.33073572109914,53.451027532703
T04683,Sorbus aucuparia,Humphrey Crescent,-2.33053982954325,53.4510011139701
T04684,Fraxinus excelsior,Humphrey Crescent,-2.33048004402272,53.4510731748949
T04685,Sorbus aucuparia,Humphrey Crescent,-2.33038914913501,53.4509925437906
T04686,Sorbus aucuparia,Humphrey Crescent,-2.33031406063201,53.4510286991766
T04687,Acer saccharinum,Humphrey Crescent,-2.33025439885439,53.4511007596455
T04688,Fraxinus excelsior 'Jaspidea',Humphrey Crescent,-2.33011914489834,53.4511280942543
T04689,Fraxinus excelsior,Humphrey Lane,-2.33046086341862,53.4466503922852
T04690,Acer pseudoplatanus,Humphrey Lane,-2.33038675882455,53.4468123623213
T04691,Prunus 'Umeniko',Humphrey Lane,-2.33049341973599,53.4469739222722
T04692,Acer pseudoplatanus,Humphrey Lane,-2.3304345310545602,53.4471448371856
T04693,Sorbus thuringiaca 'Fastigiata',Humphrey Lane,-2.3305400063199,53.4471535323706
T04694,Laburnum anagyroides,Humphrey Lane,-2.33055600620035,53.4472793952542
T04695,Prunus 'Pandora',Humphrey Lane,-2.33058694286207,53.4473781660892
T04697,Sorbus aucuparia 'Fastigiata',Humphrey Lane,-2.33061836882525,53.4475399340676
T04698,Sorbus thuringiaca 'Fastigiata',Humphrey Lane,-2.33064960039075,53.4476926257543
T04699,Sorbus thuringiaca 'Fastigiata',Humphrey Lane,-2.33057492115678,53.4477647279904
T04700,Sorbus aucuparia,Humphrey Lane,-2.33069674750995,53.4479442196708
T04701,Acer pseudoplatanus,Humphrey Lane,-2.33068605349306,53.4485016197321
T04702,Acer pseudoplatanus,Humphrey Lane,-2.33068675146236,53.4485914872668
T05086,Alnus incana,Chatsworth Road,-2.32971029295785,53.4527832697416
T05087,Sorbus aria,Chatsworth Road,-2.32900212770294,53.4527492740735
T05088,Pyrus calleryana 'Chanticleer',Chatsworth Road,-2.32885158024758,53.4527586754637
T05089,Alnus incana,Chatsworth Road,-2.32805418410003,53.4528597238307
T05090,Carpinus betulus 'Fastigiata',Chatsworth Road,-2.32775342033981,53.4529055738095
T05091,Unknown,Chatsworth Road,-2.32752770864746,53.4529421405095
T05092,Platanus x hispanica,Chatsworth Road,-2.32663970341999,53.4530164669552
T05093,vandalised,Chatsworth Road,-2.32597844130317,53.4531890247189
T05094,Acer platanoides,Chatsworth Road,-2.3254514074063,53.4531994483829
T05095,Acer platanoides,Chatsworth Road,-2.32528652032774,53.4532988435863
T05096,Tilia x euchlora,Chatsworth Road,-2.32472985985025,53.453381240222
T05097,Tilia cordata,Chatsworth Road,-2.324323803918,53.453445251678
T05098,Acer platanoides,Chatsworth Road,-2.32409808639317,53.4534818119045
T05099,Tilia x euchlora,Chatsworth Road,-2.32342075778945,53.453519595
T05100,Tilia cordata,Chatsworth Road,-2.32324064755926,53.4536100416361
T05101,Acer platanoides,Chatsworth Road,-2.32289419696149,53.4535930045259
T05102,Alnus incana,Chatsworth Road,-2.32272863248343,53.4536204126499
T05103,Fraxinus excelsior,Chatsworth Road,-2.3225783408979,53.4536477793115
T05104,Acer platanoides,Chatsworth Road,-2.32257888568515,53.453719673335
T05105,Alnus incana,Chatsworth Road,-2.32223231028007,53.4537026346421
T05106,Sorbus aria,Chatsworth Road,-2.32190142774163,53.453757448159
T05107,Acer platanoides,Chatsworth Road,-2.32175155503653,53.4538567980106
T05108,Tilia cordata,Chatsworth Road,-2.32158590929528,53.4538572439579
T05361,Prunus Kanzan',Chorley Street,-2.29132882230745,53.4603802710287
T05362,Malus tschonoskii,Chorley Street,-2.29108918073204,53.4605876440545
T05363,Malus tschonoskii,Chorley Street,-2.29099920023059,53.4606327978118
T05500,Fraxinus excelsior,Christie Road,-2.29808944778206,53.4514101008173
T05501,Platanus x hispanica,Christie Road,-2.29822566761459,53.4515176040956
T13450,Fraxinus excelsior,Church Street,-2.31001380183213,53.4448174008137
T13566,Fraxinus excelsior,Church Street,-2.31026599185518,53.4442953234514
T13573,Fraxinus excelsior,Church Street,-2.31014805954586,53.4446372235421
T13591,Fraxinus excelsior,Church Street,-2.31026743300727,53.4444931224284
T13608,Fraxinus excelsior,Church Street,-2.31051896272092,53.4438811767275
T12145,Sorbus 'Joseph Rock',Colwell Avenue,-2.31688292301663,53.4472354704966
T12146,Acer platanoides,Colwell Avenue,-2.31704948055899,53.4473609357186
T12182,Acer platanoides,Colwell Avenue,-2.3166810502487,53.4464180139614
T12183,Acer platanoides,Colwell Avenue,-2.31677129816523,53.4463998008199
T12184,Acer platanoides,Colwell Avenue,-2.31683318286977,53.4466243103771
T12185,Acer platanoides,Colwell Avenue,-2.31674286832365,53.4466336266643
T12186,Coliseum Maple,Colwell Avenue,-2.31686448915154,53.4467770953012
T12187,Acer platanoides,Colwell Avenue,-2.31677410676362,53.4467773349761
T12188,Acer platanoides,Colwell Avenue,-2.31682043468096,53.4469299902089
T12189,Acer platanoides,Colwell Avenue,-2.31689567083928,53.4469297906744
T12190,Acer platanoides,Colwell Avenue,-2.31686703110782,53.4471186823586
T05109,Prunus avium,Coniston Road,-2.31018101716258,53.4533030652531
T05110,Prunus avium,Coniston Road,-2.31015109879109,53.4533211167872
T05111,Prunus Kanzan',Coniston Road,-2.31018082072181,53.4532761049603
T05112,Prunus avium,Coniston Road,-2.30996991349726,53.4532676653639
T05113,Prunus avium,Coniston Road,-2.30999988998251,53.4532405369207
T05114,Prunus Kanzan',Coniston Road,-2.31000008696287,53.4532675870818
T05115,Prunus avium,Coniston Road,-2.31375401393948,53.4537970943911
T05116,Prunus avium,Coniston Road,-2.31373906363623,53.4538240944518
T05117,Prunus Kanzan',Coniston Road,-2.31376917124638,53.4538150284568
T05186,Alnus incana,Cressingham Road,-2.32265590118876,53.4460065117825
T05187,Robinia pseudoacacia,Cressingham Road,-2.32270245365049,53.4461861250165
T05188,Unknown,Cressingham Road,-2.32252242824668,53.4462674936706
T05189,Robinia 'Bessaniana',Cressingham Road,-2.32258407142052,53.4464561430209
T05190,Robinia pseudoacacia,Cressingham Road,-2.32243531474932,53.4466992820305
T05191,Sorbus intermedia,Cressingham Road,-2.32243728891958,53.4469599880382
T05192,Robinia 'Bessaniana',Cressingham Road,-2.32255798876177,53.4469956100193
T05193,Sorbus intermedia,Cressingham Road,-2.32242362749783,53.4471397638424
T13554,Fraxinus excelsior,Melville Road,-2.31749770970811,53.4529422533217
T13556,Fraxinus excelsior,Melville Road,-2.31770828074451,53.4529056559714
T13562,Fraxinus excelsior,Melville Road,-2.31788874603463,53.4528782151577
T13565,Fraxinus excelsior,Melville Road,-2.3181891078109,53.4527605854671
T13572,Fraxinus excelsior,Melville Road,-2.31659459528248,53.4530075583009
T13586,Fraxinus excelsior,Melville Road,-2.31782805421537,53.4528154680589
T13612,Sorbus thuringiaca 'Fastigiata',Melville Road,-2.31758730990906,53.4528520559578
T13617,Fraxinus excelsior,Melville Road,-2.31579777420446,53.4532073795958
T13620,Fraxinus excelsior,Melville Road,-2.31665535240776,53.4530792927855
T13634,Fraxinus excelsior,Melville Road,-2.31685024169227,53.4529709328877
T13679,Dead/dying,Melville Road,-2.31605294620055,53.4530898747221
T13752,Fraxinus excelsior,Melville Road,-2.31843013023099,53.4527779172354
T02566,Sorbus 'Joseph Rock',Milton Road,-2.29557692927658,53.4539334026893
T02567,Sorbus aucuparia,Milton Road,-2.29563646591014,53.453834309295
T02568,Tilia x euchlora,Milton Road,-2.29516808196052,53.4536197809778
T02569,Alnus incana,Milton Road,-2.29486528393653,53.4533777916343
T02570,Betula ermanii,Milton Road,-2.29457751418125,53.4531537383283
T02571,Tilia x euchlora,Milton Road,-2.29454634569467,53.4529920504134
T02572,Acer platanoides,Milton Road,-2.29407704407137,53.4526425363595
T02573,Tilia x euchlora,Milton Road,-2.29392555841288,53.4525170920713
T02574,Tilia cordata,Milton Road,-2.2936688407628,53.4524188670769
T02575,Acer platanoides,Milton Road,-2.29362265113883,53.452275099819
T02576,Acer platanoides,Milton Road,-2.29350233215756,53.4522933693039
T02577,Acer platanoides,Milton Road,-2.29335078751128,53.4521589374958
T02578,Tilia x euchlora,Milton Road,-2.29319868617245,53.4519435346007
T02579,Acer platanoides,Milton Road,-2.29286629589192,53.4517825850242
T02580,Tilia x euchlora,Milton Road,-2.29292608380603,53.4517195299319
T02581,Dead/dying,Milton Road,-2.29269979214394,53.4516570861127
T12526,Acer pseudoplatanus,Moreton Avenue,-2.30885456844676,53.4531446467259
T12527,Acer pseudoplatanus,Moreton Avenue,-2.30524313243974,53.4493693489675
T13389,Tilia x euchlora,Moss Park Road,-2.31690617514168,53.4483411624441
T13395,Tilia x euchlora,Moss Park Road,-2.31455733874978,53.448374330404
T13396,Tilia x euchlora,Moss Park Road,-2.31446628922151,53.4482847006571
T13397,Tilia x euchlora,Moss Park Road,-2.31493391363109,53.448391312246
T13398,Tilia x euchlora,Moss Park Road,-2.31524960756698,53.4483185841279
T13402,Tilia x euchlora,Moss Park Road,-2.31642485923737,53.448414333697
T13447,Tilia x euchlora,Moss Park Road,-2.31669589267456,53.4484136155737
T13448,Acer platanoides,Moss Park Road,-2.32297508750673,53.4483788323557
T13451,Tilia x euchlora,Moss Park Road,-2.31541589759554,53.4484080146684
T13482,Tilia x euchlora,Moss Park Road,-2.3171772081005,53.4483404432295
T13487,Tilia x euchlora,Moss Park Road,-2.31586704522607,53.448334927244
T13491,Tilia x euchlora,Moss Park Road,-2.31768929524189,53.4483480696176
T13492,Tilia x euchlora,Moss Park Road,-2.31913491308871,53.4483532038806
T13493,Tilia x euchlora,Moss Park Road,-2.31591277150335,53.4484067018903
T13550,Tilia x euchlora,Moss Park Road,-2.31743321814982,53.4483397633152
T13567,Tilia x euchlora,Moss Park Road,-2.31771987752021,53.4484198838431
T13605,Tilia x euchlora,Moss Park Road,-2.31982818802763,53.4484322325415
T13619,Tilia x euchlora,Moss Park Road,-2.32220753308622,53.4484438134074
T13625,Tilia x euchlora,Moss Park Road,-2.32047585552854,53.4484394839723
T13633,Sorbus aria,Moss Park Road,-2.32195110306334,53.4483726091264
