date,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2017-06-30,E00031113,Trafford - E00031113,OA,Persons,216,41,123,52,2,1,3,3,3,1,2,1,4,3,4,2,3,4,1,4,0,3,5,1,3,1,4,2,1,1,3,2,3,1,2,1,1,1,1,4,4,0,3,3,3,3,2,1,0,3,1,2,2,0,3,4,3,3,7,3,6,7,1,4,4,3,2,3,3,1,3,0,3,2,3,4,3,1,4,4,2,1,5,3,2,1,0,1,0,3,2,0,0,0,4
2017-06-30,E00031114,Trafford - E00031114,OA,Persons,351,105,217,29,4,3,4,4,6,5,7,9,7,8,7,11,6,5,9,10,6,3,7,4,3,3,8,3,3,2,4,2,5,8,3,5,2,8,5,11,7,3,7,4,8,4,3,6,2,5,12,5,4,3,1,8,2,3,2,5,4,4,4,3,6,2,1,1,3,1,1,1,1,2,1,2,1,2,1,0,2,2,0,2,2,2,2,0,0,0,1,0,1,0,2
2017-06-30,E00031118,Trafford - E00031118,OA,Persons,368,90,220,58,4,2,9,1,7,6,10,9,6,6,6,6,6,4,4,4,4,3,6,2,0,5,3,1,1,8,1,1,3,6,10,7,9,5,5,8,10,7,3,6,6,4,3,3,6,3,6,4,3,6,4,2,7,3,1,6,3,10,3,0,3,7,5,6,2,2,3,6,3,4,3,2,5,0,3,1,1,1,3,0,1,5,6,1,2,2,1,1,2,0,0
2017-06-30,E00031137,Trafford - E00031137,OA,Persons,384,67,275,42,3,7,1,5,3,1,11,7,5,1,3,3,3,3,8,3,6,7,5,4,2,8,11,8,8,9,8,10,14,8,5,12,4,9,6,5,5,9,9,4,5,2,3,6,2,5,11,5,8,4,3,3,2,4,6,7,3,3,3,3,5,1,0,2,3,3,1,5,3,3,0,4,0,4,0,1,2,1,0,4,1,4,0,2,1,1,1,1,0,0,0
2017-06-30,E00031116,Trafford - E00031116,OA,Persons,389,71,267,51,4,3,4,1,2,6,3,2,5,5,5,6,12,3,2,8,3,5,8,6,6,2,6,9,9,10,6,3,9,5,5,5,7,8,5,3,8,3,2,2,3,5,3,1,9,4,7,10,4,6,5,7,6,10,6,8,7,5,2,4,4,3,5,6,2,3,1,5,4,4,4,1,3,1,3,2,3,0,1,2,0,1,2,0,2,0,1,2,2,0,4
2017-06-30,E00031120,Trafford - E00031120,OA,Persons,351,96,196,59,5,7,6,8,2,7,8,7,2,7,7,8,3,5,8,6,2,3,3,2,3,4,3,4,4,3,3,6,7,5,5,4,2,2,4,5,9,4,8,3,9,5,2,2,7,4,6,5,6,3,2,4,8,3,7,5,3,4,3,1,3,2,0,2,2,2,2,5,1,2,2,1,3,3,1,4,3,6,6,0,1,3,5,0,5,0,0,1,0,0,3
2017-06-30,E00031121,Trafford - E00031121,OA,Persons,361,65,241,55,2,8,3,7,4,5,4,9,4,1,5,3,3,2,3,2,9,2,5,2,6,3,2,6,4,7,7,5,2,5,0,7,6,6,4,4,5,8,4,3,8,6,5,6,9,2,4,3,8,6,6,4,9,10,7,3,7,3,3,6,1,5,1,3,4,1,1,2,3,1,2,4,3,3,3,0,2,2,4,2,3,4,3,3,3,1,1,1,0,0,3
2017-06-30,E00031124,Trafford - E00031124,OA,Persons,316,77,211,28,3,6,2,7,5,3,7,3,12,3,4,4,2,2,6,8,5,9,6,7,5,7,8,3,4,3,1,4,2,1,8,5,2,5,4,8,2,6,6,4,4,2,4,6,6,6,9,3,2,4,8,3,7,1,0,4,3,9,3,6,1,1,1,2,1,2,1,0,3,0,1,1,2,1,0,0,0,3,3,1,0,3,0,1,1,1,2,2,0,0,0
2017-06-30,E00031125,Trafford - E00031125,OA,Persons,356,74,226,56,4,4,4,5,1,4,9,7,6,6,5,3,6,6,3,1,1,2,5,5,2,5,2,9,6,2,0,6,5,7,6,4,5,2,4,4,2,4,3,7,3,8,4,5,8,4,3,6,5,8,11,4,8,6,8,2,5,1,5,9,4,5,4,0,2,6,3,3,2,3,1,3,3,2,8,4,2,2,0,3,1,1,0,1,0,1,2,0,1,1,3
2017-06-30,E00031138,Trafford - E00031138,OA,Persons,286,47,152,87,1,4,4,1,4,3,3,2,3,2,3,6,1,1,7,2,4,3,1,3,3,1,2,3,1,3,1,1,1,0,4,2,4,1,4,5,3,1,0,2,2,3,6,3,4,3,8,5,2,1,3,3,5,4,5,5,5,4,3,3,3,4,8,4,3,4,6,4,1,3,7,4,5,6,1,2,2,3,3,4,3,0,3,5,0,1,4,3,3,3,7
2017-06-30,E00031144,Trafford - E00031144,OA,Persons,393,116,223,54,8,6,12,8,9,7,10,10,5,6,8,9,4,4,7,3,4,5,4,1,0,4,3,3,3,0,6,5,0,2,2,6,5,2,2,7,12,14,12,6,5,13,4,6,5,11,4,8,8,3,3,4,6,5,6,4,1,4,2,3,1,2,2,2,3,3,1,4,5,4,7,2,1,1,1,1,2,3,2,1,1,1,2,2,2,1,2,0,2,1,2
2017-06-30,E00031157,Trafford - E00031157,OA,Persons,382,94,224,64,6,6,7,5,1,3,5,9,8,4,13,6,5,6,7,3,3,9,3,2,1,4,0,1,3,1,4,4,2,2,4,1,4,3,3,8,10,5,6,7,6,1,4,8,10,6,7,7,4,7,5,7,3,5,3,10,7,2,3,3,5,7,8,3,3,4,4,5,3,5,9,3,2,3,2,1,2,0,3,4,2,1,0,1,0,2,0,1,3,0,4
2017-06-30,E00031161,Trafford - E00031161,OA,Persons,353,101,203,49,2,3,6,8,4,2,7,5,10,8,6,11,7,12,4,6,4,2,1,2,0,2,3,6,3,2,4,2,2,5,2,1,3,2,2,8,6,7,7,8,3,5,8,5,7,6,5,8,6,5,1,3,4,5,5,8,6,6,4,6,2,1,0,3,7,3,0,5,1,4,2,1,4,4,3,0,3,5,2,1,1,1,2,1,0,1,1,1,0,1,2
2017-06-30,E00031163,Trafford - E00031163,OA,Persons,272,44,170,58,2,4,2,0,7,3,0,2,2,3,1,3,2,3,4,6,4,4,3,4,1,1,8,2,2,4,1,2,2,3,5,7,3,3,5,8,2,2,5,4,3,1,3,1,3,8,1,5,4,7,3,5,3,9,1,2,3,5,2,0,2,3,2,5,4,0,2,2,5,4,2,2,0,2,1,4,2,4,2,3,1,2,1,3,3,2,2,5,2,0,2
2017-06-30,E00031164,Trafford - E00031164,OA,Persons,463,78,274,111,5,4,3,6,6,3,3,4,6,4,8,6,7,7,5,1,1,3,7,0,2,3,3,6,7,4,9,5,5,8,1,5,8,5,3,2,4,2,1,4,5,11,9,6,5,11,4,5,9,6,3,4,3,9,9,14,11,6,10,7,5,4,10,2,8,4,15,4,6,4,5,5,3,7,4,7,4,4,2,1,3,3,7,6,2,4,2,0,6,1,2
2017-06-30,E00031165,Trafford - E00031165,OA,Persons,332,59,214,59,2,5,2,0,0,2,3,4,1,7,6,6,8,3,4,6,4,7,3,1,2,2,3,3,2,6,1,3,4,2,5,2,3,7,6,4,1,3,4,2,1,2,6,7,3,8,5,7,7,4,7,9,4,7,9,3,7,4,4,5,5,3,5,10,2,3,4,5,3,4,5,1,4,4,2,2,3,4,3,2,2,0,0,1,0,0,0,0,2,0,5
2017-06-30,E00031167,Trafford - E00031167,OA,Persons,309,54,196,59,1,1,2,0,1,3,2,2,3,6,9,9,3,2,5,5,1,4,3,1,0,2,2,4,2,4,3,3,3,5,3,0,4,0,3,2,6,2,8,5,3,5,5,4,6,2,7,9,9,4,2,1,0,8,9,5,6,6,7,3,3,7,7,3,5,1,1,3,3,6,3,3,6,3,0,1,1,4,3,4,0,1,1,2,0,3,0,2,1,2,5
2017-06-30,E00031169,Trafford - E00031169,OA,Persons,438,50,215,173,2,2,5,2,1,2,0,4,4,2,4,9,1,3,2,7,4,8,6,2,1,2,4,2,4,3,4,3,4,6,3,4,6,4,3,3,4,2,5,3,4,5,2,5,7,3,1,10,4,14,5,3,5,8,7,9,5,6,1,3,4,3,2,5,4,8,7,5,5,10,10,6,3,7,1,9,6,5,11,8,4,2,9,9,7,6,10,4,5,3,13
2017-06-30,E00031156,Trafford - E00031156,OA,Persons,328,92,205,31,5,7,3,3,9,8,6,13,5,6,4,9,5,2,2,5,2,2,3,5,0,0,2,3,3,4,0,1,3,4,11,6,1,6,4,4,4,3,11,11,5,5,8,6,3,5,5,3,7,6,8,3,8,5,2,6,1,3,7,3,2,4,3,3,1,3,3,4,2,1,1,2,1,2,1,3,0,2,0,1,0,2,1,0,0,0,0,1,0,0,1
2017-06-30,E00031158,Trafford - E00031158,OA,Persons,302,61,185,56,3,3,6,5,4,5,6,1,6,5,3,4,4,1,2,3,4,1,1,2,1,4,1,5,8,3,4,2,2,0,3,3,2,4,6,3,5,3,9,5,3,4,7,3,6,2,2,7,5,5,6,5,10,3,4,5,6,3,5,4,1,1,2,2,3,2,4,3,1,5,2,1,5,3,2,2,2,1,1,3,4,1,2,1,2,1,0,3,3,0,2
2017-06-30,E00031159,Trafford - E00031159,OA,Persons,417,87,226,104,2,9,4,10,4,9,6,0,9,4,3,3,10,5,3,6,5,3,4,1,4,1,5,1,2,3,2,3,4,3,1,3,8,6,3,9,4,6,12,6,6,3,7,4,6,5,9,5,4,7,10,9,3,8,0,6,0,7,4,5,7,2,2,6,2,1,4,4,5,4,2,3,2,5,2,3,5,2,6,4,2,5,1,7,2,5,3,6,1,3,17
2017-06-30,E00031160,Trafford - E00031160,OA,Persons,286,59,195,32,3,5,4,4,6,7,7,2,3,0,2,1,6,5,3,1,1,1,1,1,1,2,3,5,3,5,3,5,4,5,5,3,9,7,5,5,15,9,2,7,4,4,3,5,4,8,5,5,5,7,5,5,6,3,1,2,3,1,0,2,2,3,2,2,1,0,2,0,1,5,1,2,0,1,2,3,1,0,0,2,0,2,2,2,3,1,0,0,0,0,2
2017-06-30,E00031162,Trafford - E00031162,OA,Persons,262,50,144,68,3,1,3,1,7,5,5,2,8,2,2,2,2,3,2,2,3,3,2,0,0,3,2,2,1,1,5,4,5,2,0,1,4,1,1,5,4,3,3,3,1,4,4,1,4,5,2,3,6,3,5,4,5,1,2,1,7,3,4,2,3,3,8,4,1,6,2,2,3,4,6,3,3,4,2,8,4,3,5,0,2,1,2,0,0,1,1,2,0,1,3
2017-06-30,E00031139,Trafford - E00031139,OA,Persons,268,48,139,81,3,2,4,4,1,5,2,3,7,3,3,3,1,5,2,0,0,0,3,3,1,1,3,2,3,2,0,2,5,2,3,7,2,7,1,1,6,3,5,4,3,1,7,6,3,6,3,1,0,3,5,2,5,4,1,3,2,1,3,3,2,1,4,1,3,3,3,1,2,1,4,5,2,3,5,2,2,3,3,4,5,5,3,4,5,1,1,3,1,3,7
2017-06-30,E00031140,Trafford - E00031140,OA,Persons,347,81,231,35,2,5,6,5,6,2,4,6,9,8,7,6,7,4,0,4,1,2,3,3,2,4,2,4,9,4,3,3,1,4,4,4,3,7,2,6,4,4,4,10,11,1,5,4,10,7,8,6,8,9,3,4,5,9,6,9,8,5,2,7,3,4,2,1,1,1,3,3,1,6,3,2,1,1,3,3,0,0,0,1,2,2,0,1,0,1,0,0,0,0,1
2017-06-30,E00031141,Trafford - E00031141,OA,Persons,264,48,180,36,1,6,2,2,3,1,4,5,0,2,5,2,2,2,5,6,2,5,4,1,1,1,4,3,5,2,4,6,2,3,4,3,6,2,5,4,4,3,3,1,3,3,7,3,8,7,6,3,5,7,4,6,2,3,7,4,4,5,3,1,2,2,4,1,2,1,1,3,4,1,2,0,4,1,1,1,2,0,1,2,2,2,2,1,1,0,0,2,0,0,2
2017-06-30,E00031166,Trafford - E00031166,OA,Persons,243,44,157,42,2,1,4,2,2,3,2,5,2,1,0,5,5,3,3,4,1,3,1,0,3,0,0,3,1,3,8,3,1,6,4,2,2,5,3,3,3,4,1,2,3,2,7,4,8,5,10,3,0,4,4,6,5,0,2,4,4,2,2,3,6,4,3,2,2,3,6,1,1,2,5,2,3,3,2,0,3,0,3,0,3,1,1,0,0,1,2,0,0,0,0
2017-06-30,E00031168,Trafford - E00031168,OA,Persons,334,42,191,101,6,2,1,5,6,2,2,5,0,4,1,2,2,0,4,0,3,0,2,3,4,2,3,7,2,3,6,10,8,6,5,7,7,4,8,5,2,3,3,5,10,2,7,2,8,2,4,4,3,2,1,5,3,2,4,3,3,2,3,4,1,3,1,3,1,5,3,5,1,3,9,5,5,5,2,4,3,5,4,3,1,9,3,4,1,2,2,1,0,1,15
2017-06-30,E00031172,Trafford - E00031172,OA,Persons,317,65,199,53,5,3,3,4,6,5,3,3,5,2,3,4,10,1,2,6,2,4,3,1,3,1,2,1,4,4,4,4,5,6,8,8,7,6,1,4,5,8,5,4,5,5,4,4,3,7,5,4,6,4,3,4,2,4,4,3,2,2,6,3,3,4,3,3,6,2,3,10,3,4,4,1,2,4,3,1,2,1,0,2,3,1,0,1,0,0,1,0,2,0,3
2017-06-30,E00031145,Trafford - E00031145,OA,Persons,343,63,193,87,2,2,2,8,1,6,6,7,3,3,4,2,3,5,7,2,5,7,8,2,3,1,3,3,2,2,1,0,0,1,1,1,2,9,2,1,2,1,4,7,5,3,4,4,1,6,4,11,7,5,8,6,3,10,9,6,2,2,5,3,4,6,5,2,4,3,7,4,3,5,9,4,3,6,6,1,3,1,8,4,2,3,1,2,1,2,0,1,2,2,4
2017-06-30,E00031148,Trafford - E00031148,OA,Persons,309,71,196,42,4,4,1,5,2,3,4,7,2,8,1,6,5,5,5,9,7,0,6,5,2,1,4,2,5,1,5,2,2,2,5,4,4,0,0,5,2,2,5,5,1,2,5,5,8,2,7,5,5,2,3,8,3,7,5,5,4,5,3,11,1,10,4,5,4,3,2,3,3,3,0,2,3,2,2,1,0,1,1,1,1,2,1,1,1,0,3,0,2,1,3
2017-06-30,E00031171,Trafford - E00031171,OA,Persons,324,63,192,69,6,1,4,3,4,0,2,4,3,7,5,5,8,2,3,6,6,5,4,1,3,5,5,6,4,0,0,1,1,1,3,3,1,5,3,2,2,0,1,3,5,7,3,6,5,3,3,8,10,3,2,6,4,5,7,7,4,3,6,4,7,8,5,4,2,3,1,3,8,6,2,4,3,3,3,3,3,5,1,2,0,2,1,2,2,2,2,2,3,0,3
2017-06-30,E00031174,Trafford - E00031174,OA,Persons,350,64,199,87,1,4,0,4,8,4,1,1,4,3,10,1,9,5,7,2,7,1,1,4,3,4,3,2,3,2,3,4,1,3,1,1,2,3,2,0,3,3,2,1,5,5,5,5,9,4,3,7,7,2,2,10,9,4,6,7,5,7,6,6,5,4,6,7,4,3,3,5,1,4,4,8,4,5,6,2,0,1,2,0,5,2,1,2,3,4,5,2,1,0,14
2017-06-30,E00031175,Trafford - E00031175,OA,Persons,234,35,133,66,2,0,2,0,1,2,1,2,2,3,3,4,3,1,6,3,1,5,0,1,1,2,2,2,3,0,1,0,1,1,3,1,2,0,2,3,3,3,4,2,3,7,3,6,1,3,4,2,1,3,7,5,6,4,5,2,3,3,1,1,6,3,6,1,4,4,2,3,4,4,4,8,2,3,6,0,1,3,2,2,0,2,3,2,0,1,2,2,1,2,3
2017-06-30,E00031142,Trafford - E00031142,OA,Persons,302,36,149,117,0,0,0,0,1,0,0,3,2,5,2,4,2,4,7,6,6,3,7,3,2,1,0,1,2,1,1,1,2,3,1,0,1,1,1,0,3,2,2,4,0,2,3,3,3,2,2,5,5,6,4,5,7,1,8,5,6,4,1,7,5,3,7,4,3,7,7,5,6,3,10,7,4,7,8,6,1,3,2,4,6,4,1,7,2,4,2,2,0,1,8
2017-06-30,E00031143,Trafford - E00031143,OA,Persons,311,59,180,72,4,3,1,4,6,5,1,2,4,5,5,3,2,4,6,4,5,5,6,1,4,0,1,3,3,1,2,4,1,3,5,1,1,1,2,6,5,2,0,3,1,6,4,5,5,7,9,3,7,3,3,3,6,5,6,5,5,5,6,2,7,3,3,3,3,4,5,5,3,5,8,3,6,3,3,7,3,3,1,0,3,0,0,1,3,0,0,0,1,1,4
2017-06-30,E00031170,Trafford - E00031170,OA,Persons,298,61,157,80,3,1,5,3,3,4,3,5,3,5,3,4,5,3,6,5,1,5,6,6,0,3,2,1,2,2,5,5,3,4,5,1,0,3,1,2,3,4,1,2,3,1,1,5,2,7,6,6,2,2,5,4,4,4,6,4,4,3,7,5,1,3,0,3,2,4,9,4,7,3,7,5,1,6,1,1,3,3,2,1,3,4,3,2,4,2,0,2,1,1,1
2017-06-30,E00031173,Trafford - E00031173,OA,Persons,343,68,212,63,2,4,2,2,3,7,3,3,5,6,6,3,5,8,7,2,5,6,7,2,5,1,6,0,2,3,1,0,1,1,2,2,3,5,3,7,5,4,1,2,5,4,3,8,2,5,6,5,7,7,4,7,3,10,8,5,5,4,7,5,2,7,9,7,3,6,7,3,1,3,6,1,6,3,4,0,6,2,1,2,4,2,3,1,0,0,0,0,0,0,2
2017-06-30,E00031176,Trafford - E00031176,OA,Persons,353,47,203,103,2,2,2,2,2,5,2,3,2,1,4,3,2,6,4,5,6,6,6,3,5,3,3,3,3,1,4,4,2,2,2,2,3,2,1,2,3,5,3,3,4,1,5,5,5,1,2,5,3,6,6,7,5,2,9,4,4,6,3,14,13,4,6,3,3,2,3,4,9,5,7,8,7,7,5,3,3,5,6,4,3,3,0,4,0,3,1,4,1,3,3
2017-06-30,E00031146,Trafford - E00031146,OA,Persons,294,58,154,82,4,1,2,5,2,3,5,9,0,2,6,0,4,7,0,8,5,3,6,3,1,1,4,2,1,0,4,1,0,2,0,2,1,5,2,0,3,1,3,3,0,7,5,5,5,2,6,5,7,4,6,5,2,2,5,3,2,4,6,5,5,2,3,1,4,3,3,0,2,5,8,4,3,6,1,4,5,4,5,4,2,2,3,2,0,1,2,2,0,2,9
2017-06-30,E00031147,Trafford - E00031147,OA,Persons,292,55,164,73,4,5,2,4,3,1,3,3,7,5,1,3,4,3,2,5,2,4,5,1,1,0,4,3,2,3,2,1,2,3,2,1,2,4,2,3,4,1,4,3,5,5,8,1,3,2,2,4,3,5,6,3,5,5,3,3,5,5,3,4,4,6,4,5,6,2,6,6,1,8,6,3,3,0,6,1,3,1,1,2,3,0,1,4,2,1,0,2,2,0,9
2017-06-30,E00031149,Trafford - E00031149,OA,Persons,317,58,182,77,4,5,2,6,3,2,4,5,0,2,3,8,3,4,3,4,4,6,4,1,1,3,2,1,2,3,3,2,1,2,2,3,4,4,3,4,3,8,4,6,4,4,2,3,4,4,6,3,7,6,7,4,8,5,6,4,4,2,3,5,0,6,1,4,4,7,3,6,7,7,2,2,2,2,1,1,1,1,6,4,4,2,2,2,0,2,7,0,2,0,4
2017-06-30,E00031150,Trafford - E00031150,OA,Persons,355,70,209,76,3,3,2,4,4,1,11,5,2,7,8,1,9,1,5,4,2,4,9,1,2,2,1,5,2,2,3,2,2,2,7,2,4,4,2,4,2,5,3,5,7,5,6,3,6,12,1,10,7,4,8,4,6,7,5,8,5,5,3,2,1,3,2,10,2,4,2,4,6,6,6,4,5,5,2,3,2,3,3,2,2,1,0,1,2,2,0,1,2,0,8
2017-06-30,E00031177,Trafford - E00031177,OA,Persons,290,46,138,106,2,3,2,1,2,3,4,4,5,3,6,1,3,2,4,1,3,5,0,6,2,2,2,1,4,3,1,2,1,2,1,4,3,0,2,0,2,2,3,4,5,3,3,3,4,1,3,2,4,5,3,3,3,6,1,0,7,3,2,1,5,4,1,4,7,4,5,11,4,7,4,5,6,2,6,5,4,8,4,1,7,3,3,0,3,0,2,3,1,0,8
2017-06-30,E00031151,Trafford - E00031151,OA,Persons,232,47,156,29,4,3,3,3,1,2,3,4,4,3,2,2,3,4,4,2,1,4,0,2,0,3,3,1,1,2,2,5,3,5,4,6,5,5,4,4,5,5,8,3,3,5,2,3,2,5,4,1,7,3,4,5,3,4,3,1,2,3,2,2,4,3,2,1,1,2,2,2,1,2,1,1,1,1,1,1,0,3,2,0,3,0,2,2,0,0,0,1,0,0,1
2017-06-30,E00031152,Trafford - E00031152,OA,Persons,362,87,237,38,5,7,9,9,6,6,8,6,5,6,6,4,4,1,2,3,5,3,5,3,1,1,4,0,2,0,5,6,4,4,3,7,8,13,6,12,4,6,14,4,12,1,5,3,5,10,6,8,2,5,7,2,3,5,3,8,6,2,6,2,3,1,0,4,8,2,2,2,5,5,4,3,1,1,0,1,2,2,1,0,0,4,0,0,0,1,0,0,1,1,0
2017-06-30,E00031153,Trafford - E00031153,OA,Persons,332,86,215,31,5,9,7,3,7,6,5,6,4,6,4,2,6,5,7,4,1,1,1,2,2,1,5,4,3,2,4,6,6,6,2,1,3,7,8,7,8,8,3,3,2,5,5,7,4,12,5,5,4,7,8,5,8,2,9,2,2,7,2,7,4,5,1,1,2,2,4,2,2,3,4,1,0,0,1,3,5,1,0,0,0,0,0,0,0,0,0,0,2,0,1
2017-06-30,E00031154,Trafford - E00031154,OA,Persons,280,69,174,37,5,5,4,7,4,8,5,2,8,3,2,3,5,1,3,4,2,1,2,2,2,3,5,1,2,1,0,3,1,3,2,7,5,2,8,2,10,6,3,7,5,6,7,4,4,7,3,5,4,4,2,6,3,2,5,4,6,4,3,4,1,0,1,2,2,1,1,2,2,3,3,1,1,0,1,1,1,5,0,1,5,0,1,4,0,0,1,0,0,0,3
2017-06-30,E00031155,Trafford - E00031155,OA,Persons,313,75,204,34,7,7,5,5,7,7,3,4,6,5,2,3,4,4,2,4,4,4,8,0,4,2,1,1,2,4,0,2,6,2,2,8,5,7,4,9,7,10,8,7,3,3,3,7,8,6,2,2,2,5,4,3,4,6,4,4,7,3,7,6,0,2,2,1,3,1,2,2,0,3,0,3,1,4,1,2,2,3,2,1,3,3,0,0,0,0,0,0,0,0,1
2017-06-30,E00031198,Trafford - E00031198,OA,Persons,302,59,199,44,5,2,4,4,2,4,3,3,1,6,4,1,8,2,3,7,4,5,2,1,3,6,6,3,2,4,1,3,4,1,3,7,6,4,3,4,3,4,4,7,4,5,1,3,0,2,11,10,7,7,8,6,9,5,4,6,2,2,3,3,4,1,2,3,1,4,2,1,4,2,5,2,1,2,0,2,4,0,2,2,0,2,2,0,0,3,1,1,0,0,2
2017-06-30,E00031200,Trafford - E00031200,OA,Persons,328,76,198,54,5,5,5,6,3,11,3,1,7,2,6,4,5,3,4,6,1,4,8,2,1,2,2,2,3,5,2,4,4,9,3,5,9,5,6,3,4,2,2,4,7,5,6,5,2,6,7,1,7,4,6,6,4,3,3,3,4,6,2,5,3,3,4,3,1,3,3,2,2,4,0,3,3,4,4,4,1,4,2,0,1,1,1,0,1,2,4,1,1,0,3
2017-06-30,E00031201,Trafford - E00031201,OA,Persons,371,80,239,52,0,3,6,7,3,9,7,4,5,0,8,3,6,6,8,5,3,5,5,3,3,1,8,8,2,4,1,3,5,1,6,1,4,3,6,4,7,8,3,5,5,10,7,4,8,11,11,5,4,11,5,6,13,7,6,2,4,0,1,4,3,3,3,3,4,3,2,1,3,5,1,1,2,3,4,1,3,0,3,5,4,1,2,2,0,0,0,0,0,2,4
2017-06-30,E00031202,Trafford - E00031202,OA,Persons,361,75,211,75,6,4,2,3,6,4,4,8,7,3,2,4,5,5,3,9,3,6,2,2,4,4,2,4,4,1,1,4,1,8,2,2,4,8,4,3,8,9,4,6,7,2,7,6,5,6,6,5,2,5,6,3,3,4,7,6,3,2,5,5,5,4,1,5,5,6,7,5,9,3,4,3,0,3,5,3,3,2,1,1,0,4,1,2,2,3,3,1,0,1,3
2017-06-30,E00031203,Trafford - E00031203,OA,Persons,212,41,145,26,5,4,1,6,2,2,1,6,1,4,2,1,1,1,2,2,2,1,0,1,3,2,3,1,4,0,2,0,5,4,3,12,6,5,2,1,2,4,6,4,7,7,3,6,3,9,2,5,1,2,2,2,5,3,2,1,2,0,1,4,3,1,1,0,0,3,0,1,0,1,1,4,4,0,2,1,3,0,0,0,3,0,1,0,0,0,1,0,1,0,0
2017-06-30,E00031180,Trafford - E00031180,OA,Persons,357,68,220,69,1,8,3,5,3,5,1,6,4,2,3,5,8,6,6,2,3,7,7,2,2,4,4,3,5,4,5,5,5,4,2,1,1,5,5,0,4,6,5,3,1,3,6,7,6,5,3,3,2,3,4,10,6,8,9,10,3,10,4,2,4,5,3,5,6,3,2,2,1,4,5,4,5,4,5,6,0,1,2,4,3,4,0,1,0,3,2,0,1,3,4
2017-06-30,E00031192,Trafford - E00031192,OA,Persons,363,90,228,45,3,4,4,8,5,10,7,5,4,7,6,6,7,6,5,3,5,3,6,3,5,3,3,3,6,6,6,8,4,8,2,8,3,4,2,6,6,10,3,4,6,2,5,8,3,3,14,4,8,5,3,4,4,6,3,2,3,3,4,7,5,3,0,2,4,4,3,0,2,5,2,3,0,2,2,2,4,4,0,4,0,1,0,2,0,0,0,2,0,1,2
2017-06-30,E00031196,Trafford - E00031196,OA,Persons,261,65,172,24,4,2,6,6,5,3,4,4,4,4,5,4,7,3,4,0,5,5,4,2,2,4,3,1,4,0,5,0,2,4,2,2,3,3,5,10,8,6,11,6,3,1,3,1,4,5,0,3,5,3,7,0,5,6,4,6,3,4,2,2,2,1,3,0,2,3,2,3,3,0,2,0,1,0,0,1,0,1,2,1,1,0,1,1,0,0,0,0,1,1,0
2017-06-30,E00031199,Trafford - E00031199,OA,Persons,345,79,239,27,7,6,3,10,5,3,5,4,3,4,4,7,6,5,5,2,5,10,7,4,6,4,3,4,3,8,4,9,7,7,2,6,5,6,1,5,7,2,2,4,2,3,4,3,5,4,4,7,12,5,8,7,5,13,2,7,3,2,3,4,5,1,5,3,1,0,3,2,1,2,0,3,0,2,1,0,0,1,1,2,2,1,1,0,1,0,0,0,0,0,4
2017-06-30,E00031204,Trafford - E00031204,OA,Persons,360,82,196,82,6,4,3,5,4,2,2,3,7,9,7,3,5,9,6,7,2,2,4,2,3,4,1,5,7,2,2,3,1,0,1,1,2,1,6,6,8,7,9,3,2,5,2,4,4,7,8,6,2,3,4,7,6,2,5,2,5,3,7,5,3,8,5,6,3,4,4,4,4,5,4,4,3,5,3,3,6,5,2,7,3,1,1,3,3,1,2,0,3,1,1
2017-06-30,E00031179,Trafford - E00031179,OA,Persons,355,86,207,62,7,6,2,7,6,3,3,7,7,8,2,5,8,1,8,6,5,3,3,3,4,4,3,4,4,1,1,6,2,3,3,4,4,5,8,2,5,3,6,6,12,2,10,3,2,9,6,2,9,9,6,2,3,5,5,3,3,3,2,9,1,2,3,3,1,8,3,5,2,2,1,3,3,2,0,2,2,2,5,3,3,2,1,5,1,2,1,1,2,0,1
2017-06-30,E00031183,Trafford - E00031183,OA,Persons,282,57,188,37,2,6,3,7,5,4,4,2,5,3,1,2,5,3,2,3,6,4,2,3,1,3,3,5,2,2,2,5,4,3,6,4,4,5,3,3,2,2,4,2,3,7,4,3,3,5,6,3,6,6,5,5,1,7,2,9,3,5,3,8,8,0,3,1,2,1,3,1,2,5,3,1,0,2,2,0,1,0,1,2,2,1,2,1,2,1,1,1,0,1,1
2017-06-30,E00031187,Trafford - E00031187,OA,Persons,365,85,267,13,6,12,7,5,8,4,6,6,3,3,7,3,5,6,1,3,1,2,4,2,3,4,8,2,2,5,10,5,7,11,11,4,9,7,6,8,7,4,7,4,5,3,11,8,7,14,5,11,4,4,7,7,6,6,3,7,0,4,6,2,2,4,5,1,2,2,0,1,2,1,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
