period,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2019-06-30,E00030813,E00030813,OA,Males,158,31,91,36,1,1,0,4,1,2,1,6,2,4,2,2,2,0,2,1,1,2,4,0,0,1,1,0,1,4,1,0,2,1,2,0,1,1,0,1,1,0,1,1,4,1,5,3,3,2,1,3,1,2,1,1,1,1,3,3,3,2,4,6,4,2,4,5,0,3,5,1,1,2,3,2,3,1,2,3,1,1,0,0,3,0,0,1,0,1,1,1,1,0,0
2019-06-30,E00030813,E00030813,OA,Persons,337,72,192,73,1,1,4,7,6,3,5,10,5,5,6,3,5,4,5,2,3,2,7,2,0,3,4,2,2,5,1,0,2,2,3,2,1,3,0,4,4,0,3,3,8,1,8,6,4,5,2,6,3,2,1,6,5,8,7,5,5,5,4,7,10,9,8,6,3,6,10,2,3,6,4,3,3,4,4,4,2,2,0,2,4,1,0,2,2,2,1,1,3,0,2
2019-06-30,E00030814,E00030814,OA,Females,127,25,82,20,3,2,0,1,1,0,1,2,2,3,3,3,0,1,1,2,2,1,0,0,1,0,0,2,0,1,1,2,2,2,2,1,1,0,3,5,4,2,1,1,3,1,3,0,2,7,3,3,5,2,1,1,4,1,1,1,0,4,0,3,1,0,1,0,1,2,1,2,0,0,2,0,1,0,1,0,1,0,1,1,2,1,1,0,0,0,1,0,1,0,2
2019-06-30,E00030814,E00030814,OA,Males,141,41,84,16,1,1,3,3,4,4,3,4,6,1,3,3,4,1,0,0,1,2,0,0,1,2,3,0,0,0,0,2,0,1,0,1,2,1,2,2,4,2,5,3,3,3,3,2,1,2,4,1,0,3,1,0,2,1,3,1,1,2,3,1,3,3,3,1,3,2,3,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
2019-06-30,E00030814,E00030814,OA,Persons,268,66,166,36,4,3,3,4,5,4,4,6,8,4,6,6,4,2,1,2,3,3,0,0,2,2,3,2,0,1,1,4,2,3,2,2,3,1,5,7,8,4,6,4,6,4,6,2,3,9,7,4,5,5,2,1,6,2,4,2,1,6,3,4,4,3,4,1,4,4,4,3,1,1,3,1,2,0,1,0,1,1,1,1,2,2,1,1,1,0,1,0,1,1,2
2019-06-30,E00030815,E00030815,OA,Females,165,38,97,30,1,1,0,3,2,6,2,3,2,2,2,5,1,4,0,4,4,5,1,0,2,2,0,2,1,1,0,0,0,1,0,1,2,1,2,2,3,3,3,2,2,4,2,2,1,4,2,1,4,3,4,3,2,4,3,5,1,0,2,3,3,0,2,2,0,2,1,0,3,1,0,1,4,2,3,1,0,1,0,0,1,1,2,2,0,3,1,0,0,0,1
2019-06-30,E00030815,E00030815,OA,Males,166,43,101,22,3,6,2,2,2,4,1,3,3,2,3,3,1,2,4,2,5,0,2,2,0,3,0,1,0,0,0,2,2,0,3,1,3,1,1,2,2,2,1,1,1,3,2,1,4,2,4,3,1,3,0,4,3,3,6,3,4,3,2,3,5,2,1,2,2,3,0,0,0,1,1,1,3,2,0,0,2,1,1,1,0,0,3,0,1,0,1,0,0,0,1
2019-06-30,E00030815,E00030815,OA,Persons,331,81,198,52,4,7,2,5,4,10,3,6,5,4,5,8,2,6,4,6,9,5,3,2,2,5,0,3,1,1,0,2,2,1,3,2,5,2,3,4,5,5,4,3,3,7,4,3,5,6,6,4,5,6,4,7,5,7,9,8,5,3,4,6,8,2,3,4,2,5,1,0,3,2,1,2,7,4,3,1,2,2,1,1,1,1,5,2,1,3,2,0,0,0,2
2019-06-30,E00030816,E00030816,OA,Females,241,35,118,88,1,0,0,1,2,1,1,5,3,2,4,2,1,9,1,2,2,0,4,0,2,2,2,1,0,0,0,5,2,1,0,2,1,1,1,1,1,1,1,4,3,0,3,1,3,4,6,0,2,7,0,7,5,4,3,4,3,3,7,4,0,6,5,2,2,0,3,5,2,2,2,1,5,1,4,2,3,3,2,0,3,6,4,0,1,3,2,2,3,3,26
2019-06-30,E00030816,E00030816,OA,Males,202,44,107,51,1,3,2,1,4,1,4,1,3,3,4,3,1,4,3,6,4,2,1,3,0,4,3,1,4,3,1,1,1,1,3,0,0,0,0,2,1,1,4,2,0,2,1,2,2,4,1,2,2,0,3,3,3,3,6,4,1,1,3,5,4,5,3,3,2,4,3,2,3,1,3,6,2,0,3,3,1,4,1,0,1,1,3,2,1,2,0,1,2,1,1
2019-06-30,E00030816,E00030816,OA,Persons,443,79,225,139,2,3,2,2,6,2,5,6,6,5,8,5,2,13,4,8,6,2,5,3,2,6,5,2,4,3,1,6,3,2,3,2,1,1,1,3,2,2,5,6,3,2,4,3,5,8,7,2,4,7,3,10,8,7,9,8,4,4,10,9,4,11,8,5,4,4,6,7,5,3,5,7,7,1,7,5,4,7,3,0,4,7,7,2,2,5,2,3,5,4,27
2019-06-30,E00030817,E00030817,OA,Females,188,29,110,49,0,0,2,2,1,6,1,0,3,1,1,2,2,4,3,1,2,5,7,0,0,4,1,2,0,0,1,2,3,1,1,1,2,1,1,0,0,0,1,2,3,2,2,1,3,1,1,6,4,7,3,5,8,4,3,2,3,1,2,2,0,2,2,2,4,4,4,0,4,1,1,1,2,2,1,6,5,4,1,1,4,0,1,1,2,0,1,0,0,1,2
2019-06-30,E00030817,E00030817,OA,Males,183,26,111,46,0,0,1,0,0,2,0,3,3,1,2,2,3,2,0,7,3,2,5,3,1,0,2,0,0,3,3,1,3,2,1,1,2,0,0,1,1,1,1,4,3,2,2,2,2,2,1,0,3,3,3,3,5,1,4,3,3,0,3,2,7,4,3,7,3,4,0,1,4,3,3,1,2,4,3,2,0,5,4,3,1,1,1,0,1,0,0,2,1,0,0
2019-06-30,E00030817,E00030817,OA,Persons,371,55,221,95,0,0,3,2,1,8,1,3,6,2,3,4,5,6,3,8,5,7,12,3,1,4,3,2,0,3,4,3,6,3,2,2,4,1,1,1,1,1,2,6,6,4,4,3,5,3,2,6,7,10,6,8,13,5,7,5,6,1,5,4,7,6,5,9,7,8,4,1,8,4,4,2,4,6,4,8,5,9,5,4,5,1,2,1,3,0,1,2,1,1,2
2019-06-30,E00030818,E00030818,OA,Females,171,40,99,32,1,1,0,0,5,5,1,3,1,6,4,2,8,1,1,1,2,3,0,1,1,2,2,0,1,1,5,0,2,2,1,2,2,2,1,4,5,1,4,1,4,2,3,3,3,3,6,0,0,1,2,2,2,7,2,1,3,3,0,0,1,3,2,0,1,3,1,3,1,0,0,1,3,1,1,1,1,0,1,1,0,1,0,3,2,0,1,1,2,1,3
2019-06-30,E00030818,E00030818,OA,Males,162,42,101,19,1,2,4,1,3,3,3,3,4,2,3,1,3,6,1,2,3,2,2,2,2,5,0,2,5,0,3,2,1,2,2,0,0,1,1,1,3,1,3,2,3,2,3,2,1,5,3,0,2,2,5,3,1,1,4,2,3,0,1,3,2,2,1,2,3,1,1,1,1,1,0,0,2,1,1,1,0,1,2,0,2,0,1,0,0,0,0,1,1,0,1
2019-06-30,E00030818,E00030818,OA,Persons,333,82,200,51,2,3,4,1,8,8,4,6,5,8,7,3,11,7,2,3,5,5,2,3,3,7,2,2,6,1,8,2,3,4,3,2,2,3,2,5,8,2,7,3,7,4,6,5,4,8,9,0,2,3,7,5,3,8,6,3,6,3,1,3,3,5,3,2,4,4,2,4,2,1,0,1,5,2,2,2,1,1,3,1,2,1,1,3,2,0,1,2,3,1,4
2019-06-30,E00030819,E00030819,OA,Females,186,38,112,36,0,2,1,1,0,2,2,1,1,7,1,2,5,5,5,3,1,5,1,1,1,1,3,0,2,2,3,2,1,1,4,0,0,2,0,0,3,3,4,3,4,3,1,0,3,2,2,4,3,2,3,2,5,4,1,4,4,3,1,4,6,3,2,1,2,2,2,1,3,2,2,3,3,0,1,2,1,3,0,2,0,0,0,1,0,0,1,0,1,0,6
2019-06-30,E00030819,E00030819,OA,Males,168,31,111,26,1,3,1,2,1,3,3,2,2,3,1,3,2,1,3,0,4,1,5,0,1,2,2,1,1,1,1,2,2,0,2,0,0,3,2,1,3,1,4,3,0,5,0,3,1,3,6,1,3,2,2,6,4,1,3,3,6,3,4,6,3,0,1,1,2,1,3,1,2,1,2,2,2,0,2,2,1,0,1,1,1,3,0,1,0,0,0,0,0,0,0
2019-06-30,E00030819,E00030819,OA,Persons,354,69,223,62,1,5,2,3,1,5,5,3,3,10,2,5,7,6,8,3,5,6,6,1,2,3,5,1,3,3,4,4,3,1,6,0,0,5,2,1,6,4,8,6,4,8,1,3,4,5,8,5,6,4,5,8,9,5,4,7,10,6,5,10,9,3,3,2,4,3,5,2,5,3,4,5,5,0,3,4,2,3,1,3,1,3,0,2,0,0,1,0,1,0,6
2019-06-30,E00030820,E00030820,OA,Females,160,51,79,30,5,3,3,2,3,0,3,5,5,5,4,4,1,2,4,2,1,1,2,0,0,0,0,0,0,1,2,0,0,1,0,1,1,5,1,2,1,1,4,6,4,4,0,0,1,5,0,3,2,4,2,3,1,0,3,2,2,2,2,2,3,2,1,1,0,3,2,5,1,0,4,1,3,3,1,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1
2019-06-30,E00030820,E00030820,OA,Males,116,35,64,17,1,1,1,3,4,6,3,4,0,2,2,2,0,2,4,0,2,2,2,0,0,0,0,0,0,0,1,1,1,0,1,1,1,3,2,2,1,2,3,3,2,5,3,1,2,1,1,0,0,2,1,0,1,1,1,2,0,4,2,1,0,0,1,2,3,1,0,0,2,3,1,0,0,0,0,1,1,3,0,2,0,1,0,0,1,0,0,0,0,1,0
2019-06-30,E00030820,E00030820,OA,Persons,276,86,143,47,6,4,4,5,7,6,6,9,5,7,6,6,1,4,8,2,3,3,4,0,0,0,0,0,0,1,3,1,1,1,1,2,2,8,3,4,2,3,7,9,6,9,3,1,3,6,1,3,2,6,3,3,2,1,4,4,2,6,4,3,3,2,2,3,3,4,2,5,3,3,5,1,3,3,1,2,2,4,0,2,0,1,0,1,1,2,0,0,0,1,1
2019-06-30,E00030821,E00030821,OA,Females,199,55,114,30,2,3,2,2,1,2,3,5,1,9,3,4,6,6,4,2,4,1,0,2,1,1,0,2,1,1,0,0,2,3,2,1,1,1,1,2,3,3,3,5,3,2,0,4,4,3,2,4,3,2,5,0,5,2,2,6,3,5,3,1,3,4,6,0,2,0,3,2,3,1,2,1,2,1,1,4,1,0,0,0,2,1,0,0,1,0,0,2,0,0,3
2019-06-30,E00030821,E00030821,OA,Males,189,46,114,29,0,3,1,2,6,2,2,5,2,4,4,2,2,3,6,2,2,2,2,1,2,2,0,3,0,3,1,3,0,1,0,1,1,2,2,2,2,3,2,1,5,3,1,3,4,3,1,1,5,3,5,3,2,7,3,1,4,6,3,1,6,2,0,2,2,5,0,1,4,2,0,1,2,0,1,2,1,1,0,0,3,1,1,0,1,0,0,0,0,0,3
2019-06-30,E00030821,E00030821,OA,Persons,388,101,228,59,2,6,3,4,7,4,5,10,3,13,7,6,8,9,10,4,6,3,2,3,3,3,0,5,1,4,1,3,2,4,2,2,2,3,3,4,5,6,5,6,8,5,1,7,8,6,3,5,8,5,10,3,7,9,5,7,7,11,6,2,9,6,6,2,4,5,3,3,7,3,2,2,4,1,2,6,2,1,0,0,5,2,1,0,2,0,0,2,0,0,6
2019-06-30,E00030822,E00030822,OA,Females,143,21,91,31,1,0,0,2,1,1,0,1,3,1,3,2,2,0,2,2,1,1,0,1,2,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3,2,1,1,3,4,2,2,4,4,5,2,3,3,4,2,1,6,2,2,3,3,3,5,4,3,2,0,0,3,4,1,3,2,0,2,1,1,0,2,0,2,1,2,0,1,0,1,2,0,3,0,0
2019-06-30,E00030822,E00030822,OA,Males,159,33,101,25,0,0,0,2,2,1,2,6,2,2,5,1,4,3,0,3,3,6,5,3,1,3,1,0,2,0,0,1,0,2,1,0,0,1,1,0,0,0,2,0,2,2,2,4,3,3,3,1,4,4,2,5,2,4,2,2,5,3,3,3,1,3,2,3,1,2,0,1,1,1,3,4,1,0,0,2,3,0,2,0,0,3,0,0,0,0,1,0,0,0,1
2019-06-30,E00030822,E00030822,OA,Persons,302,54,192,56,1,0,0,4,3,2,2,7,5,3,8,3,6,3,2,5,4,7,5,4,3,4,2,0,3,0,1,2,0,2,1,0,0,1,2,0,1,0,5,2,3,3,5,8,5,5,7,5,9,6,5,8,6,6,3,8,7,5,6,6,4,8,6,6,3,2,0,4,5,2,6,6,1,2,1,3,3,2,2,2,1,5,0,1,0,1,3,0,3,0,1
2019-06-30,E00030823,E00030823,OA,Females,176,50,94,32,0,0,3,2,3,1,1,6,5,7,9,3,3,4,1,2,2,2,3,1,1,0,3,2,2,2,1,2,1,0,1,1,0,1,0,1,2,3,2,4,5,1,0,2,2,5,4,2,6,1,4,2,2,1,2,1,1,2,0,3,3,5,1,1,1,0,2,3,1,0,2,3,3,1,2,3,2,1,1,2,1,0,1,1,1,1,0,0,0,0,1
2019-06-30,E00030823,E00030823,OA,Males,155,31,97,27,2,0,1,2,1,0,2,4,2,1,1,1,2,4,3,5,5,2,0,2,2,3,2,3,3,4,1,1,1,2,1,0,1,1,1,1,1,1,6,4,1,3,3,4,1,2,1,5,2,1,3,4,3,1,2,1,0,1,0,2,1,0,3,3,2,2,0,3,1,2,1,5,0,2,3,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,2
2019-06-30,E00030823,E00030823,OA,Persons,331,81,191,59,2,0,4,4,4,1,3,10,7,8,10,4,5,8,4,7,7,4,3,3,3,3,5,5,5,6,2,3,2,2,2,1,1,2,1,2,3,4,8,8,6,4,3,6,3,7,5,7,8,2,7,6,5,2,4,2,1,3,0,5,4,5,4,4,3,2,2,6,2,2,3,8,3,3,5,4,3,1,2,2,2,0,1,2,1,2,0,0,0,0,3
2019-06-30,E00030824,E00030824,OA,Females,149,29,103,17,5,2,5,0,2,1,1,2,2,1,2,1,0,3,1,1,3,2,3,0,0,0,0,0,0,2,0,0,2,2,1,4,2,1,2,10,3,3,3,2,5,2,1,5,3,1,5,3,2,5,4,5,1,2,3,3,1,2,2,1,1,1,0,0,0,2,2,0,0,0,1,0,0,1,3,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,2
2019-06-30,E00030824,E00030824,OA,Males,156,40,104,12,0,3,2,2,2,2,4,1,3,2,2,4,3,2,5,3,2,0,0,0,1,1,1,1,0,2,2,3,4,2,0,1,2,2,1,6,4,4,4,2,4,4,1,3,3,1,5,5,1,2,5,3,5,2,4,1,1,1,1,0,0,2,1,1,3,2,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
2019-06-30,E00030824,E00030824,OA,Persons,305,69,207,29,5,5,7,2,4,3,5,3,5,3,4,5,3,5,6,4,5,2,3,0,1,1,1,1,0,4,2,3,6,4,1,5,4,3,3,16,7,7,7,4,9,6,2,8,6,2,10,8,3,7,9,8,6,4,7,4,2,3,3,1,1,3,1,1,3,4,2,1,1,0,2,0,1,2,4,0,0,1,1,0,2,2,1,1,0,0,0,0,1,0,3
2019-06-30,E00030825,E00030825,OA,Females,139,38,81,20,1,6,1,2,4,2,1,3,5,2,2,3,0,2,2,2,4,0,0,0,0,0,1,0,0,0,1,1,1,3,2,4,3,3,5,4,3,3,3,1,3,3,4,2,2,0,2,1,1,3,1,4,0,0,2,0,2,2,1,1,0,1,3,0,1,0,0,0,2,0,0,1,0,0,1,1,0,1,0,1,1,1,4,1,1,2,1,0,0,1,1
2019-06-30,E00030825,E00030825,OA,Males,156,38,101,17,6,3,2,3,4,1,2,2,2,0,1,3,6,2,1,0,1,3,1,2,1,0,1,0,1,1,0,0,1,2,2,3,1,3,2,5,3,4,4,3,1,2,4,1,4,2,4,2,2,2,1,3,6,0,2,1,2,5,2,1,3,1,1,1,4,3,0,2,1,1,1,0,0,1,1,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0
2019-06-30,E00030825,E00030825,OA,Persons,295,76,182,37,7,9,3,5,8,3,3,5,7,2,3,6,6,4,3,2,5,3,1,2,1,0,2,0,1,1,1,1,2,5,4,7,4,6,7,9,6,7,7,4,4,5,8,3,6,2,6,3,3,5,2,7,6,0,4,1,4,7,3,2,3,2,4,1,5,3,0,2,3,1,1,1,0,1,2,4,0,1,0,1,1,2,4,3,1,2,1,1,0,1,1
2019-06-30,E00030826,E00030826,OA,Females,162,30,104,28,3,2,0,2,2,1,4,0,1,2,2,2,1,3,3,2,0,0,1,2,0,0,1,3,1,0,0,2,2,2,1,2,2,1,5,3,2,5,4,2,0,1,1,2,5,1,3,0,2,2,5,2,5,2,3,3,5,6,2,5,2,0,2,2,2,2,4,1,1,0,4,2,2,2,0,3,0,3,2,0,0,1,0,1,0,0,0,0,0,0,0
2019-06-30,E00030826,E00030826,OA,Males,171,24,125,22,1,2,0,1,1,2,2,1,1,0,0,5,2,3,2,1,1,1,3,1,1,3,1,0,2,5,1,0,4,1,7,2,0,1,6,1,3,2,1,4,2,1,5,1,3,2,3,4,2,1,1,5,3,3,1,2,4,3,6,3,6,8,1,2,2,4,2,1,1,2,1,2,5,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2019-06-30,E00030826,E00030826,OA,Persons,333,54,229,50,4,4,0,3,3,3,6,1,2,2,2,7,3,6,5,3,1,1,4,3,1,3,2,3,3,5,1,2,6,3,8,4,2,2,11,4,5,7,5,6,2,2,6,3,8,3,6,4,4,3,6,7,8,5,4,5,9,9,8,8,8,8,3,4,4,6,6,2,2,2,5,4,7,3,0,4,0,3,2,0,1,2,0,1,0,0,0,0,0,0,0
2019-06-30,E00030827,E00030827,OA,Females,203,35,79,89,1,2,1,2,3,2,1,1,2,2,1,4,1,3,7,2,3,2,1,0,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,2,1,2,3,3,2,1,0,1,3,2,1,3,2,4,1,2,1,4,2,0,1,1,2,4,8,3,1,4,1,3,1,3,2,3,7,3,1,3,5,6,3,2,1,3,2,2,4,1,2,1,1,2,3,4,21
2019-06-30,E00030827,E00030827,OA,Males,169,35,78,56,1,1,3,1,0,3,1,4,3,1,1,4,3,4,0,5,2,0,2,0,0,0,0,1,1,4,1,0,1,2,0,0,0,0,0,2,1,1,3,1,2,0,2,1,1,3,1,2,4,1,0,3,3,1,1,5,4,4,2,1,2,4,5,3,1,3,1,3,2,3,1,3,3,2,1,5,3,1,1,0,3,4,1,2,1,3,0,2,1,3,4
2019-06-30,E00030827,E00030827,OA,Persons,372,70,157,145,2,3,4,3,3,5,2,5,5,3,2,8,4,7,7,7,5,2,3,0,0,1,0,1,2,5,1,1,3,3,0,1,0,0,0,4,2,3,6,4,4,1,2,2,4,5,2,5,6,5,1,5,4,5,3,5,5,5,4,5,10,7,6,7,2,6,2,6,4,6,8,6,4,5,6,11,6,3,2,3,5,6,5,3,3,4,1,4,4,7,25
2019-06-30,E00030828,E00030828,OA,Females,152,32,98,22,2,2,0,2,1,1,5,0,2,4,0,5,5,1,0,2,0,3,1,1,0,0,0,0,0,0,1,4,1,3,3,2,1,3,2,2,1,2,2,2,4,2,4,3,5,1,1,1,2,6,3,2,3,4,2,3,1,2,3,2,5,1,1,0,3,0,1,0,1,1,3,2,0,3,0,2,0,0,0,0,0,1,1,0,0,0,3,0,0,0,4
2019-06-30,E00030828,E00030828,OA,Males,182,41,125,16,1,1,2,2,2,5,2,6,1,2,2,4,2,4,2,3,2,0,2,2,3,1,1,1,1,3,1,5,3,0,1,4,3,1,2,3,4,4,1,1,3,4,3,1,4,3,5,4,6,1,1,4,3,0,3,2,5,4,4,2,2,7,2,2,1,2,1,1,0,0,2,0,0,1,2,2,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
2019-06-30,E00030828,E00030828,OA,Persons,334,73,223,38,3,3,2,4,3,6,7,6,3,6,2,9,7,5,2,5,2,3,3,3,3,1,1,1,1,3,2,9,4,3,4,6,4,4,4,5,5,6,3,3,7,6,7,4,9,4,6,5,8,7,4,6,6,4,5,5,6,6,7,4,7,8,3,2,4,2,2,1,1,1,5,2,0,4,2,4,0,1,1,1,0,1,2,0,0,0,3,0,0,1,4
2019-06-30,E00030829,E00030829,OA,Females,151,29,66,56,1,0,1,0,2,1,4,1,4,2,0,2,3,1,2,5,3,0,0,1,0,0,0,3,2,0,3,0,0,0,1,1,1,1,0,0,2,2,2,0,0,0,3,2,2,1,1,2,2,2,1,4,2,1,1,1,4,1,2,1,1,1,5,2,2,0,2,2,0,4,4,1,2,3,1,3,2,2,4,7,1,2,2,2,2,0,3,2,1,0,4
2019-06-30,E00030829,E00030829,OA,Males,141,19,71,51,0,1,0,0,1,0,1,2,1,2,2,3,0,1,3,2,4,1,3,1,2,1,1,1,1,3,1,3,2,0,1,0,1,0,1,1,0,0,1,1,1,3,2,0,1,1,1,0,3,1,2,3,1,4,4,1,3,1,2,1,1,0,1,0,4,1,3,4,0,1,1,5,3,2,2,1,2,1,0,1,4,2,3,0,1,1,3,0,3,3,4
2019-06-30,E00030829,E00030829,OA,Persons,292,48,137,107,1,1,1,0,3,1,5,3,5,4,2,5,3,2,5,7,7,1,3,2,2,1,1,4,3,3,4,3,2,0,2,1,2,1,1,1,2,2,3,1,1,3,5,2,3,2,2,2,5,3,3,7,3,5,5,2,7,2,4,2,2,1,6,2,6,1,5,6,0,5,5,6,5,5,3,4,4,3,4,8,5,4,5,2,3,1,6,2,4,3,8
2019-06-30,E00030830,E00030830,OA,Females,153,25,82,46,1,1,4,2,2,3,2,0,2,2,1,1,1,1,2,0,1,3,2,1,3,0,2,4,1,1,1,2,0,1,1,2,1,1,1,1,0,3,1,1,1,2,2,1,1,4,1,2,3,3,1,2,0,2,1,5,2,4,1,2,2,2,1,3,0,2,4,1,3,2,3,1,4,1,3,3,5,1,0,4,3,0,2,1,0,2,1,0,0,0,0
2019-06-30,E00030830,E00030830,OA,Males,161,31,90,40,6,2,4,3,1,4,1,1,1,1,0,1,1,0,4,1,2,2,2,3,3,1,0,0,1,3,2,1,1,2,4,1,3,0,2,3,1,0,2,2,0,0,3,0,5,2,4,1,1,2,2,3,4,1,0,3,1,1,4,4,1,2,2,2,1,2,1,1,2,0,1,3,2,2,1,2,4,3,2,2,3,2,2,1,0,0,1,1,0,0,2
2019-06-30,E00030830,E00030830,OA,Persons,314,56,172,86,7,3,8,5,3,7,3,1,3,3,1,2,2,1,6,1,3,5,4,4,6,1,2,4,2,4,3,3,1,3,5,3,4,1,3,4,1,3,3,3,1,2,5,1,6,6,5,3,4,5,3,5,4,3,1,8,3,5,5,6,3,4,3,5,1,4,5,2,5,2,4,4,6,3,4,5,9,4,2,6,6,2,4,2,0,2,2,1,0,0,2
2019-06-30,E00030831,E00030831,OA,Females,182,50,106,26,2,1,4,3,6,3,3,6,4,4,2,1,5,1,3,2,1,2,3,1,0,0,0,1,1,1,1,0,2,0,2,1,2,1,4,3,3,5,6,3,5,2,2,4,2,5,2,6,1,1,3,2,5,1,3,2,1,2,4,2,0,2,4,0,2,1,2,3,0,3,0,3,1,2,2,0,1,1,1,1,1,0,0,0,0,1,0,2,0,0,1
2019-06-30,E00030831,E00030831,OA,Males,189,50,114,25,1,2,4,5,6,2,3,5,3,4,2,3,4,0,2,4,2,2,3,2,1,1,1,1,2,1,4,0,0,4,4,1,3,1,4,2,2,7,2,1,3,3,3,0,1,4,4,1,2,4,4,5,3,3,3,3,2,1,0,3,5,2,2,0,2,1,1,0,3,3,1,1,2,1,1,1,1,2,0,0,1,1,1,1,0,2,0,0,1,0,0
2019-06-30,E00030831,E00030831,OA,Persons,371,100,220,51,3,3,8,8,12,5,6,11,7,8,4,4,9,1,5,6,3,4,6,3,1,1,1,2,3,2,5,0,2,4,6,2,5,2,8,5,5,12,8,4,8,5,5,4,3,9,6,7,3,5,7,7,8,4,6,5,3,3,4,5,5,4,6,0,4,2,3,3,3,6,1,4,3,3,3,1,2,3,1,1,2,1,1,1,0,3,0,2,1,0,1
2019-06-30,E00030832,E00030832,OA,Females,193,47,131,15,1,4,2,1,1,4,5,5,2,7,1,2,3,3,4,2,6,3,5,1,0,0,0,1,1,1,2,0,4,3,2,1,3,1,2,1,1,9,5,2,1,2,1,5,4,6,5,0,4,7,3,3,3,4,2,4,3,5,7,3,1,1,0,1,2,1,0,0,1,2,0,2,1,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019-06-30,E00030832,E00030832,OA,Males,171,37,118,16,1,2,3,7,3,1,1,2,2,0,1,3,3,3,1,4,4,5,1,0,3,3,1,0,2,3,0,2,1,4,1,0,1,1,2,2,1,2,2,7,2,1,2,4,4,5,3,1,4,4,4,1,2,6,3,2,5,5,2,2,2,2,1,2,1,1,1,2,1,2,1,0,1,0,2,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0
2019-06-30,E00030832,E00030832,OA,Persons,364,84,249,31,2,6,5,8,4,5,6,7,4,7,2,5,6,6,5,6,10,8,6,1,3,3,1,1,3,4,2,2,5,7,3,1,4,2,4,3,2,11,7,9,3,3,3,9,8,11,8,1,8,11,7,4,5,10,5,6,8,10,9,5,3,3,1,3,3,2,1,2,2,4,1,2,2,2,3,4,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0
2019-06-30,E00030833,E00030833,OA,Females,166,34,88,44,0,0,1,1,1,0,4,4,2,2,2,4,3,4,1,5,2,3,3,2,0,1,1,0,1,0,2,1,0,0,2,0,0,1,0,3,1,1,2,2,1,1,1,1,2,5,1,6,2,7,2,2,4,3,3,1,1,4,5,0,0,3,2,2,1,3,1,1,0,1,6,2,7,0,5,2,5,0,0,0,4,1,0,0,0,1,0,1,0,3,1
2019-06-30,E00030833,E00030833,OA,Males,144,26,77,41,1,0,0,1,0,1,0,1,0,2,1,6,1,5,4,3,4,1,3,1,0,0,1,0,1,0,0,1,1,1,0,0,0,2,1,1,0,0,1,1,0,1,1,0,2,2,1,2,3,7,5,2,5,4,1,3,3,0,2,2,0,1,5,0,5,4,2,2,0,1,2,0,3,1,1,1,4,2,1,1,3,2,3,1,0,2,0,0,0,1,4
2019-06-30,E00030833,E00030833,OA,Persons,310,60,165,85,1,0,1,2,1,1,4,5,2,4,3,10,4,9,5,8,6,4,6,3,0,1,2,0,2,0,2,2,1,1,2,0,0,3,1,4,1,1,3,3,1,2,2,1,4,7,2,8,5,14,7,4,9,7,4,4,4,4,7,2,0,4,7,2,6,7,3,3,0,2,8,2,10,1,6,3,9,2,1,1,7,3,3,1,0,3,0,1,0,4,5
2019-06-30,E00030834,E00030834,OA,Females,165,35,96,34,1,4,2,4,7,2,0,1,1,1,3,4,3,1,1,0,1,5,3,0,1,0,1,0,3,0,0,0,0,0,1,1,1,2,5,3,3,1,4,3,1,3,1,1,2,0,1,1,5,0,5,4,2,4,5,1,1,1,3,5,1,7,0,2,2,2,1,1,0,2,2,1,5,0,1,1,2,1,1,0,3,0,3,0,3,2,0,1,0,0,2
2019-06-30,E00030834,E00030834,OA,Males,171,45,89,37,2,6,1,5,2,6,4,2,1,5,3,0,3,1,2,2,1,0,2,0,0,1,2,1,2,2,1,0,1,0,0,1,1,1,2,3,3,0,2,6,3,1,2,1,1,2,4,4,3,1,3,4,1,5,4,0,1,2,3,1,1,2,5,0,3,1,2,1,4,3,1,2,2,1,2,1,2,0,2,1,4,0,1,0,0,1,0,1,2,0,3
