period,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2020-06-30,E00030792,E00030792,OA,Females,130,20,103,7,3,2,0,5,1,1,0,0,2,1,0,1,2,1,0,1,1,2,0,0,0,2,1,1,1,2,2,5,5,5,6,3,2,4,4,3,4,3,2,4,3,4,6,3,3,2,0,4,0,2,1,2,1,1,5,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2020-06-30,E00030792,E00030792,OA,Males,135,17,100,18,4,1,2,2,1,2,2,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,3,4,1,11,4,2,4,3,3,4,5,3,2,4,2,5,3,3,5,2,1,0,1,2,1,2,3,1,1,0,3,1,1,1,1,0,2,1,0,1,1,4,0,3,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0
2020-06-30,E00030792,E00030792,OA,Persons,265,37,203,25,7,3,2,7,2,3,2,1,2,1,1,2,2,1,0,1,3,2,0,0,0,2,1,1,3,5,6,6,16,9,8,7,5,7,8,8,7,5,6,6,8,7,9,8,5,3,0,5,2,3,3,5,2,2,5,3,3,1,1,3,0,2,1,0,1,1,4,1,3,0,2,2,0,3,0,0,1,3,0,1,1,0,0,0,1,2,0,0,0,0,0
2020-06-30,E00030793,E00030793,OA,Females,156,36,80,40,5,3,1,2,3,4,0,0,2,4,0,1,1,3,2,5,1,3,0,0,0,0,3,2,0,1,1,1,1,1,4,1,4,1,2,1,2,5,2,3,3,3,0,2,0,2,1,2,1,2,1,3,2,2,2,0,2,1,2,1,0,2,3,2,2,3,1,0,1,4,1,2,4,1,0,2,3,2,0,2,3,1,2,0,0,5,0,2,1,0,0
2020-06-30,E00030793,E00030793,OA,Males,127,26,76,25,0,2,2,1,0,4,2,4,0,1,1,1,4,1,2,1,1,2,1,0,0,1,0,0,4,3,0,3,0,0,1,3,3,4,3,4,0,2,2,3,1,1,2,2,1,1,2,1,0,3,1,2,4,2,1,2,2,0,1,0,0,1,0,4,2,2,2,1,0,2,1,0,2,3,2,2,1,1,0,1,1,0,0,3,0,1,0,0,0,0,0
2020-06-30,E00030793,E00030793,OA,Persons,283,62,156,65,5,5,3,3,3,8,2,4,2,5,1,2,5,4,4,6,2,5,1,0,0,1,3,2,4,4,1,4,1,1,5,4,7,5,5,5,2,7,4,6,4,4,2,4,1,3,3,3,1,5,2,5,6,4,3,2,4,1,3,1,0,3,3,6,4,5,3,1,1,6,2,2,6,4,2,4,4,3,0,3,4,1,2,3,0,6,0,2,1,0,0
2020-06-30,E00030795,E00030795,OA,Females,301,66,217,18,6,4,2,4,6,7,4,8,3,5,2,6,2,1,2,4,0,6,0,2,2,2,0,4,10,5,5,7,8,8,6,9,5,12,8,8,5,8,4,8,1,5,7,1,6,4,2,3,7,5,9,1,4,4,4,3,6,2,0,2,2,3,0,0,4,1,1,2,0,4,1,0,1,0,0,1,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0
2020-06-30,E00030795,E00030795,OA,Males,342,69,251,22,2,4,5,1,8,7,1,3,4,6,6,4,10,3,4,1,2,3,2,0,2,1,1,4,3,7,11,11,13,9,7,9,14,9,11,8,10,6,2,4,6,7,7,5,8,7,0,4,8,3,4,2,5,4,2,2,2,3,0,3,5,4,2,3,6,1,4,2,1,1,0,2,0,3,0,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,1
2020-06-30,E00030795,E00030795,OA,Persons,643,135,468,40,8,8,7,5,14,14,5,11,7,11,8,10,12,4,6,5,2,9,2,2,4,3,1,8,13,12,16,18,21,17,13,18,19,21,19,16,15,14,6,12,7,12,14,6,14,11,2,7,15,8,13,3,9,8,6,5,8,5,0,5,7,7,2,3,10,2,5,4,1,5,1,2,1,3,0,2,5,2,2,1,0,1,1,0,0,0,1,0,0,0,1
2020-06-30,E00030796,E00030796,OA,Females,177,45,104,28,3,3,3,4,1,4,5,4,1,5,1,4,2,3,1,1,2,3,2,0,0,1,1,0,1,0,0,0,2,1,1,0,3,5,1,3,2,4,1,6,3,4,2,2,4,3,5,5,3,4,1,3,3,3,0,4,2,3,3,3,1,1,1,1,1,3,0,5,1,1,0,0,1,4,2,1,1,1,1,0,0,1,2,0,0,0,0,0,1,1,2
2020-06-30,E00030796,E00030796,OA,Males,173,48,105,20,1,3,0,3,2,4,6,6,1,2,4,2,3,2,3,6,1,2,1,1,0,3,0,1,2,1,0,0,0,2,0,1,1,1,2,2,5,3,2,6,6,1,1,3,4,2,3,6,3,2,2,2,3,4,5,5,1,1,0,4,1,4,3,1,1,0,4,0,1,1,1,0,1,3,2,0,0,1,0,2,2,0,1,0,0,0,1,0,0,0,0
2020-06-30,E00030796,E00030796,OA,Persons,350,93,209,48,4,6,3,7,3,8,11,10,2,7,5,6,5,5,4,7,3,5,3,1,0,4,1,1,3,1,0,0,2,3,1,1,4,6,3,5,7,7,3,12,9,5,3,5,8,5,8,11,6,6,3,5,6,7,5,9,3,4,3,7,2,5,4,2,2,3,4,5,2,2,1,0,2,7,4,1,1,2,1,2,2,1,3,0,0,0,1,0,1,1,2
2020-06-30,E00030797,E00030797,OA,Females,143,30,102,11,2,2,2,2,1,3,0,3,4,0,3,4,2,0,0,2,0,1,0,1,1,0,1,1,4,0,0,6,5,5,6,0,4,4,6,4,1,1,2,3,2,2,2,4,4,2,5,2,4,1,1,1,2,2,0,1,1,1,0,0,1,1,5,1,1,0,0,0,1,0,1,0,0,3,0,0,0,1,1,1,0,2,0,0,0,0,0,1,0,0,0
2020-06-30,E00030797,E00030797,OA,Males,130,34,89,7,4,2,4,0,0,2,2,2,3,3,1,4,4,1,1,1,0,0,1,0,0,2,0,0,0,0,0,3,4,1,2,4,3,1,3,3,1,3,2,4,3,3,3,1,3,2,2,4,4,2,2,2,3,3,2,1,2,1,0,0,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
2020-06-30,E00030797,E00030797,OA,Persons,273,64,191,18,6,4,6,2,1,5,2,5,7,3,4,8,6,1,1,3,0,1,1,1,1,2,1,1,4,0,0,9,9,6,8,4,7,5,9,7,2,4,4,7,5,5,5,5,7,4,7,6,8,3,3,3,5,5,2,2,3,2,0,0,3,3,7,3,2,0,0,0,1,0,1,0,1,4,1,0,1,1,1,1,0,3,0,0,1,0,0,1,0,0,1
2020-06-30,E00030798,E00030798,OA,Females,171,31,85,55,1,3,4,4,3,2,3,5,1,0,3,0,1,0,1,0,1,0,1,0,2,0,1,1,0,0,1,1,2,1,1,3,3,4,5,1,2,2,2,2,1,1,2,2,3,2,2,2,4,0,1,2,2,2,2,0,5,3,3,4,0,1,1,4,0,0,1,2,0,2,0,2,2,0,2,2,3,2,0,1,1,5,0,3,3,6,1,2,1,3,11
2020-06-30,E00030798,E00030798,OA,Males,155,20,92,43,0,2,0,2,2,0,1,1,1,3,1,2,2,2,1,0,0,3,1,0,1,2,2,0,1,2,2,1,3,0,1,2,2,4,2,1,5,1,4,2,2,2,6,2,0,5,2,3,3,4,2,2,2,0,1,0,2,4,2,0,1,2,0,1,2,2,1,3,0,1,0,0,1,0,1,2,0,2,0,4,2,0,0,1,1,2,0,7,2,3,8
2020-06-30,E00030798,E00030798,OA,Persons,326,51,177,98,1,5,4,6,5,2,4,6,2,3,4,2,3,2,2,0,1,3,2,0,3,2,3,1,1,2,3,2,5,1,2,5,5,8,7,2,7,3,6,4,3,3,8,4,3,7,4,5,7,4,3,4,4,2,3,0,7,7,5,4,1,3,1,5,2,2,2,5,0,3,0,2,3,0,3,4,3,4,0,5,3,5,0,4,4,8,1,9,3,6,19
2020-06-30,E00030799,E00030799,OA,Females,153,37,82,34,1,0,2,0,2,1,5,5,1,5,7,1,3,1,1,2,0,2,1,1,2,1,3,0,2,0,0,0,0,2,1,3,1,0,2,0,2,3,1,5,2,0,2,2,2,6,3,2,2,5,0,2,2,0,2,2,3,2,2,1,1,0,1,4,2,2,2,0,2,0,3,3,1,4,0,1,0,1,3,2,0,2,3,0,1,1,1,1,0,0,1
2020-06-30,E00030799,E00030799,OA,Males,158,30,93,35,0,0,2,1,2,2,1,2,5,3,1,1,1,3,2,4,1,0,1,2,1,1,2,2,0,0,3,1,1,1,1,5,5,2,0,1,3,6,1,1,2,1,2,2,3,3,1,3,3,2,1,1,1,2,0,2,2,3,3,0,3,3,3,3,3,3,1,3,2,3,1,2,0,2,1,1,3,1,2,1,2,1,1,2,1,1,1,0,0,0,0
2020-06-30,E00030799,E00030799,OA,Persons,311,67,175,69,1,0,4,1,4,3,6,7,6,8,8,2,4,4,3,6,1,2,2,3,3,2,5,2,2,0,3,1,1,3,2,8,6,2,2,1,5,9,2,6,4,1,4,4,5,9,4,5,5,7,1,3,3,2,2,4,5,5,5,1,4,3,4,7,5,5,3,3,4,3,4,5,1,6,1,2,3,2,5,3,2,3,4,2,2,2,2,1,0,0,1
2020-06-30,E00030800,E00030800,OA,Females,165,41,92,32,2,1,2,2,4,1,6,4,2,0,5,2,3,3,3,1,3,5,1,0,0,0,0,1,0,0,1,1,2,1,1,1,3,1,1,2,1,3,1,2,3,0,1,4,2,1,8,4,2,1,1,5,0,4,2,1,3,3,2,5,2,2,1,2,2,0,2,1,0,3,5,4,1,2,1,1,2,0,1,0,0,0,2,0,0,2,1,0,2,1,1
2020-06-30,E00030800,E00030800,OA,Males,146,29,88,29,0,2,0,2,2,2,2,0,0,1,2,3,4,3,0,6,2,2,0,5,2,3,0,1,0,1,0,0,0,2,0,0,1,1,2,2,0,1,2,1,2,4,3,2,2,5,5,1,1,2,1,3,3,4,4,0,3,2,1,2,3,0,1,2,4,2,1,0,2,2,2,2,2,3,1,1,0,0,1,1,0,1,0,0,0,1,1,1,2,1,2
2020-06-30,E00030800,E00030800,OA,Persons,311,70,180,61,2,3,2,4,6,3,8,4,2,1,7,5,7,6,3,7,5,7,1,5,2,3,0,2,0,1,1,1,2,3,1,1,4,2,3,4,1,4,3,3,5,4,4,6,4,6,13,5,3,3,2,8,3,8,6,1,6,5,3,7,5,2,2,4,6,2,3,1,2,5,7,6,3,5,2,2,2,0,2,1,0,1,2,0,0,3,2,1,4,2,3
2020-06-30,E00030801,E00030801,OA,Females,192,48,111,33,1,1,1,2,6,3,4,7,3,4,2,4,1,1,6,2,3,4,3,1,3,2,1,3,1,1,1,1,1,1,2,0,4,3,2,3,3,2,3,3,3,6,4,0,3,1,4,2,3,2,0,1,3,4,1,6,2,1,4,3,1,1,3,1,1,0,3,1,0,4,0,2,2,2,2,3,1,0,0,1,2,3,3,0,1,0,0,0,0,0,3
2020-06-30,E00030801,E00030801,OA,Males,156,40,98,18,0,6,3,2,1,1,3,1,5,2,3,0,3,4,3,3,2,3,1,3,0,1,1,0,3,1,2,0,2,1,1,1,1,3,2,2,5,3,3,6,0,1,2,6,2,2,2,5,2,2,3,1,0,2,1,2,2,1,2,4,1,3,2,3,0,0,1,1,1,0,0,4,1,0,3,1,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0
2020-06-30,E00030801,E00030801,OA,Persons,348,88,209,51,1,7,4,4,7,4,7,8,8,6,5,4,4,5,9,5,5,7,4,4,3,3,2,3,4,2,3,1,3,2,3,1,5,6,4,5,8,5,6,9,3,7,6,6,5,3,6,7,5,4,3,2,3,6,2,8,4,2,6,7,2,4,5,4,1,0,4,2,1,4,0,6,3,2,5,4,3,0,1,1,3,4,3,0,2,0,0,0,0,0,3
2020-06-30,E00030802,E00030802,OA,Females,204,35,102,67,2,0,2,3,3,2,2,1,0,1,3,2,2,5,5,2,1,2,2,1,0,0,1,1,0,1,1,0,2,2,4,1,5,3,3,6,0,4,2,2,4,2,3,1,5,6,3,2,4,3,2,1,3,3,4,3,1,3,1,0,1,1,0,1,1,3,2,1,2,2,3,3,2,4,2,4,1,3,1,1,2,3,3,2,1,2,6,0,3,2,9
2020-06-30,E00030802,E00030802,OA,Males,210,31,140,39,0,1,1,4,0,2,1,1,3,3,2,2,3,1,2,5,2,2,2,2,5,2,3,3,4,4,4,0,1,5,2,1,4,2,1,5,1,3,5,3,3,1,0,5,3,4,5,5,5,6,3,3,1,3,4,5,3,0,3,3,1,2,2,3,1,3,1,0,2,0,1,2,1,1,3,0,2,1,5,2,2,0,0,3,1,4,3,0,0,0,2
2020-06-30,E00030802,E00030802,OA,Persons,414,66,242,106,2,1,3,7,3,4,3,2,3,4,5,4,5,6,7,7,3,4,4,3,5,2,4,4,4,5,5,0,3,7,6,2,9,5,4,11,1,7,7,5,7,3,3,6,8,10,8,7,9,9,5,4,4,6,8,8,4,3,4,3,2,3,2,4,2,6,3,1,4,2,4,5,3,5,5,4,3,4,6,3,4,3,3,5,2,6,9,0,3,2,11
2020-06-30,E00030803,E00030803,OA,Females,169,40,108,21,3,1,1,1,3,3,5,1,0,7,5,2,4,2,0,2,1,1,3,0,2,2,1,4,1,0,0,1,2,2,4,0,1,8,0,4,5,1,4,3,4,3,4,4,2,1,0,1,3,7,2,3,1,1,0,2,0,4,7,4,1,1,2,0,1,1,0,1,0,0,1,0,1,1,0,2,3,2,0,0,0,2,0,0,3,0,1,1,0,0,2
2020-06-30,E00030803,E00030803,OA,Males,171,50,104,17,4,2,2,4,3,4,5,7,5,5,0,1,5,0,0,3,2,1,0,1,1,2,1,2,2,0,2,0,3,4,3,3,3,2,3,3,5,1,5,2,4,4,1,3,0,1,2,2,4,1,1,4,3,3,2,2,1,0,2,3,2,3,1,2,2,2,0,0,3,0,1,0,1,0,0,1,2,0,2,0,2,0,0,1,1,0,0,1,0,0,0
2020-06-30,E00030803,E00030803,OA,Persons,340,90,212,38,7,3,3,5,6,7,10,8,5,12,5,3,9,2,0,5,3,2,3,1,3,4,2,6,3,0,2,1,5,6,7,3,4,10,3,7,10,2,9,5,8,7,5,7,2,2,2,3,7,8,3,7,4,4,2,4,1,4,9,7,3,4,3,2,3,3,0,1,3,0,2,0,2,1,0,3,5,2,2,0,2,2,0,1,4,0,1,2,0,0,2
2020-06-30,E00030804,E00030804,OA,Females,166,35,97,34,1,1,2,0,0,1,3,0,3,4,1,5,7,5,0,2,0,1,2,2,3,0,3,1,3,0,1,2,0,1,2,0,1,0,1,2,1,1,0,3,1,5,2,4,3,3,2,2,2,2,2,2,3,0,1,3,7,6,2,2,2,6,2,2,1,1,0,1,2,2,2,0,1,4,2,5,1,1,1,1,2,1,1,0,0,3,0,0,2,0,1
2020-06-30,E00030804,E00030804,OA,Males,161,44,93,24,0,0,0,0,2,2,1,4,4,1,3,8,4,3,4,8,1,1,4,2,1,0,2,2,3,1,1,3,4,0,2,1,0,1,0,0,0,0,0,1,3,0,3,5,5,3,1,1,3,0,1,2,3,5,3,3,3,5,4,2,3,1,1,1,2,2,0,3,2,2,1,1,3,0,0,0,1,2,1,0,1,1,3,0,0,0,0,0,0,0,1
2020-06-30,E00030804,E00030804,OA,Persons,327,79,190,58,1,1,2,0,2,3,4,4,7,5,4,13,11,8,4,10,1,2,6,4,4,0,5,3,6,1,2,5,4,1,4,1,1,1,1,2,1,1,0,4,4,5,5,9,8,6,3,3,5,2,3,4,6,5,4,6,10,11,6,4,5,7,3,3,3,3,0,4,4,4,3,1,4,4,2,5,2,3,2,1,3,2,4,0,0,3,0,0,2,0,2
2020-06-30,E00030805,E00030805,OA,Females,134,32,82,20,2,2,2,4,3,4,1,3,1,0,2,2,0,3,2,1,1,0,0,0,0,0,1,0,2,1,0,3,0,1,2,0,2,6,3,3,2,0,0,1,1,4,4,2,5,2,4,3,2,3,0,1,2,5,2,1,1,4,2,3,1,1,0,1,0,1,0,1,0,2,0,3,2,0,2,0,1,2,0,2,0,0,1,0,0,0,0,1,0,0,2
2020-06-30,E00030805,E00030805,OA,Males,137,32,83,22,1,1,0,2,2,5,3,2,1,1,3,4,2,1,2,2,0,1,1,0,1,2,2,3,1,1,1,2,0,0,3,4,2,2,1,3,2,0,2,6,2,3,5,1,0,3,1,4,5,0,6,3,1,1,1,0,1,4,0,1,0,0,1,0,0,1,0,0,1,2,1,3,2,0,0,1,3,0,3,1,0,1,1,0,1,0,0,0,1,0,0
2020-06-30,E00030805,E00030805,OA,Persons,271,64,165,42,3,3,2,6,5,9,4,5,2,1,5,6,2,4,4,3,1,1,1,0,1,2,3,3,3,2,1,5,0,1,5,4,4,8,4,6,4,0,2,7,3,7,9,3,5,5,5,7,7,3,6,4,3,6,3,1,2,8,2,4,1,1,1,1,0,2,0,1,1,4,1,6,4,0,2,1,4,2,3,3,0,1,2,0,1,0,0,1,1,0,2
2020-06-30,E00030806,E00030806,OA,Females,82,6,41,35,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,2,2,1,3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1,1,2,2,1,3,0,2,2,2,0,5,1,0,0,1,2,1,0,4,0,1,3,1,2,2,4,2,1,2,2,1,3,1,0,0,0,0,0,2
2020-06-30,E00030806,E00030806,OA,Males,85,10,44,31,2,0,1,0,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0,2,1,0,2,0,0,0,0,1,0,1,0,3,1,1,2,0,1,2,1,2,3,1,4,3,5,0,0,0,1,4,3,1,1,1,2,0,1,1,1,2,1,1,1,2,1,1,0,3,2,1,0
2020-06-30,E00030806,E00030806,OA,Persons,167,16,85,66,2,0,2,0,1,2,2,0,2,1,0,1,0,1,2,0,0,0,0,0,1,1,0,2,0,1,0,2,0,1,4,3,1,3,1,0,1,1,0,2,1,1,2,1,0,0,0,2,2,1,0,4,2,3,4,1,4,2,3,4,5,1,9,4,5,0,1,2,2,4,7,1,2,4,3,2,3,5,3,3,3,3,2,5,2,1,0,3,2,1,2
2020-06-30,E00030807,E00030807,OA,Females,189,48,122,19,1,0,4,3,7,4,1,0,3,1,6,7,1,4,1,5,3,3,7,2,2,5,4,0,1,2,1,4,3,0,1,2,2,0,2,1,2,3,4,2,6,3,5,2,3,3,0,3,3,3,2,2,4,4,0,5,0,2,3,2,2,3,1,3,2,1,1,2,1,0,0,2,3,1,0,1,0,0,0,1,0,1,1,0,2,0,0,1,1,0,0
2020-06-30,E00030807,E00030807,OA,Males,176,50,111,15,5,3,3,8,2,1,2,4,4,6,1,3,2,3,2,1,4,5,1,5,2,0,1,3,0,0,2,0,0,1,2,2,4,3,2,0,1,2,4,6,2,2,6,2,2,1,3,0,3,3,2,5,6,5,4,3,0,1,0,2,6,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1
2020-06-30,E00030807,E00030807,OA,Persons,365,98,233,34,6,3,7,11,9,5,3,4,7,7,7,10,3,7,3,6,7,8,8,7,4,5,5,3,1,2,3,4,3,1,3,4,6,3,4,1,3,5,8,8,8,5,11,4,5,4,3,3,6,6,4,7,10,9,4,8,0,3,3,4,8,4,2,3,3,2,1,3,2,1,1,3,3,1,1,2,0,1,1,1,0,1,2,0,3,1,1,1,1,0,1
2020-06-30,E00030808,E00030808,OA,Females,158,35,107,16,2,4,1,2,0,3,2,2,3,0,3,2,3,2,2,4,1,3,2,0,0,2,1,4,0,2,1,3,3,1,3,2,0,5,1,4,4,4,3,2,1,1,6,3,6,1,2,2,5,5,1,1,1,2,4,4,1,2,3,0,1,0,2,1,1,2,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,1,1,1,1,0,1,3
2020-06-30,E00030808,E00030808,OA,Males,172,50,109,13,2,1,1,3,4,5,1,4,4,5,6,4,2,2,1,5,5,2,2,2,1,1,0,0,1,2,2,3,4,1,3,0,2,3,5,2,2,3,1,3,2,4,4,4,3,3,3,2,2,3,2,6,1,0,2,1,1,2,4,2,2,1,2,1,2,0,1,0,2,0,1,1,1,2,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
2020-06-30,E00030808,E00030808,OA,Persons,330,85,216,29,4,5,2,5,4,8,3,6,7,5,9,6,5,4,3,9,6,5,4,2,1,3,1,4,1,4,3,6,7,2,6,2,2,8,6,6,6,7,4,5,3,5,10,7,9,4,5,4,7,8,3,7,2,2,6,5,2,4,7,2,3,1,4,2,3,2,1,1,2,0,1,1,2,2,2,1,0,0,3,0,1,1,1,0,1,1,1,1,0,1,3
2020-06-30,E00030809,E00030809,OA,Females,188,41,124,23,1,3,0,0,3,4,2,1,3,4,6,4,2,3,1,4,2,1,5,1,0,0,1,0,0,1,4,4,0,4,4,1,1,1,2,1,2,5,4,4,5,3,4,0,4,5,3,3,2,3,1,4,2,4,3,5,4,3,6,3,2,1,3,0,3,2,2,2,0,2,0,3,0,1,3,3,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0
2020-06-30,E00030809,E00030809,OA,Males,177,56,108,13,0,5,4,3,9,6,2,8,3,3,2,2,5,1,1,2,7,1,3,2,2,1,0,2,0,3,0,3,2,2,1,5,1,2,2,1,3,2,0,2,1,2,3,4,1,6,5,2,2,2,1,4,5,3,3,1,4,1,3,1,3,0,1,1,2,0,1,0,1,0,1,1,2,2,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0
2020-06-30,E00030809,E00030809,OA,Persons,365,97,232,36,1,8,4,3,12,10,4,9,6,7,8,6,7,4,2,6,9,2,8,3,2,1,1,2,0,4,4,7,2,6,5,6,2,3,4,2,5,7,4,6,6,5,7,4,5,11,8,5,4,5,2,8,7,7,6,6,8,4,9,4,5,1,4,1,5,2,3,2,1,2,1,4,2,3,3,3,0,3,1,2,0,0,2,0,1,0,0,0,0,1,0
2020-06-30,E00030810,E00030810,OA,Females,182,24,94,64,1,0,1,3,2,0,2,1,1,2,0,2,3,4,1,1,3,1,2,1,1,1,0,0,1,0,2,1,1,2,0,1,0,0,0,1,3,2,1,1,0,4,6,2,0,1,4,2,2,6,2,6,0,5,1,3,3,2,3,4,4,4,1,2,2,3,1,3,0,2,3,0,3,5,7,6,3,2,1,3,0,1,4,3,3,2,3,2,0,1,3
2020-06-30,E00030810,E00030810,OA,Males,187,25,113,49,0,0,3,2,1,1,3,0,1,3,0,2,0,4,2,3,4,2,3,2,2,1,4,1,4,1,2,0,1,0,2,3,3,3,1,3,0,2,3,2,2,3,2,2,2,1,1,2,4,1,1,3,4,1,3,2,5,3,5,3,2,3,4,1,4,1,3,2,3,2,2,2,1,2,2,3,5,4,1,4,0,2,1,3,1,2,0,0,1,0,2
2020-06-30,E00030810,E00030810,OA,Persons,369,49,207,113,1,0,4,5,3,1,5,1,2,5,0,4,3,8,3,4,7,3,5,3,3,2,4,1,5,1,4,1,2,2,2,4,3,3,1,4,3,4,4,3,2,7,8,4,2,2,5,4,6,7,3,9,4,6,4,5,8,5,8,7,6,7,5,3,6,4,4,5,3,4,5,2,4,7,9,9,8,6,2,7,0,3,5,6,4,4,3,2,1,1,5
2020-06-30,E00030811,E00030811,OA,Females,127,16,81,30,0,2,0,0,0,0,1,0,1,1,0,3,2,2,1,3,2,0,4,0,0,1,0,2,1,1,1,1,1,2,0,1,1,3,0,1,2,0,0,0,2,0,2,0,0,2,2,1,1,2,4,4,0,5,5,2,4,2,2,3,3,3,5,1,2,1,1,2,1,0,0,4,4,1,1,0,2,2,2,2,3,0,1,1,0,0,0,0,0,0,2
2020-06-30,E00030811,E00030811,OA,Males,147,23,81,43,2,1,2,0,0,1,2,1,1,1,1,2,2,4,1,2,3,3,3,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,2,4,2,3,1,1,2,3,1,0,1,2,2,1,4,0,3,2,2,3,6,2,1,1,1,4,0,5,4,1,5,3,2,3,1,1,3,4,2,1,0,2,3,1,1,1,0,3,0,3,1,0,0,0,0,3
2020-06-30,E00030811,E00030811,OA,Persons,274,39,162,73,2,3,2,0,0,1,3,1,2,2,1,5,4,6,2,5,5,3,7,1,0,1,0,3,1,1,2,2,1,3,1,2,1,3,1,3,6,2,3,1,3,2,5,1,0,3,4,3,2,6,4,7,2,7,8,8,6,3,3,4,7,3,10,5,3,6,4,4,4,1,1,7,8,3,2,0,4,5,3,3,4,0,4,1,3,1,0,0,0,0,5
2020-06-30,E00030812,E00030812,OA,Females,175,27,92,56,0,0,0,0,0,3,3,1,2,4,3,2,3,4,1,1,0,5,3,0,0,1,0,1,0,0,2,3,1,3,0,1,0,0,2,1,1,0,2,1,1,2,2,1,2,2,3,1,3,6,7,1,4,1,2,1,2,3,1,0,2,3,4,6,5,4,0,3,3,3,2,3,1,1,3,2,3,2,4,1,1,4,3,1,2,3,1,0,0,1,5
2020-06-30,E00030812,E00030812,OA,Males,173,31,88,54,2,1,0,2,0,1,2,2,1,4,3,2,1,2,4,4,2,2,1,1,3,3,3,0,3,1,0,3,2,1,2,1,0,1,0,2,0,1,0,1,2,1,2,2,1,2,0,3,2,2,3,4,3,4,1,1,2,4,3,1,0,4,2,3,3,3,3,2,2,5,2,3,3,4,3,5,3,2,2,0,0,4,0,0,2,0,0,2,0,2,2
2020-06-30,E00030812,E00030812,OA,Persons,348,58,180,110,2,1,0,2,0,4,5,3,3,8,6,4,4,6,5,5,2,7,4,1,3,4,3,1,3,1,2,6,3,4,2,2,0,1,2,3,1,1,2,2,3,3,4,3,3,4,3,4,5,8,10,5,7,5,3,2,4,7,4,1,2,7,6,9,8,7,3,5,5,8,4,6,4,5,6,7,6,4,6,1,1,8,3,1,4,3,1,2,0,3,7
2020-06-30,E00030813,E00030813,OA,Females,167,36,91,40,1,0,0,3,4,4,1,3,3,3,0,4,1,2,5,2,1,2,0,1,2,0,2,2,2,2,0,0,0,1,0,1,2,0,1,1,2,1,1,0,3,3,2,4,4,1,2,1,3,1,0,0,5,3,6,4,2,2,3,0,1,5,6,5,1,3,4,4,1,2,4,2,1,0,3,2,1,1,2,0,2,1,1,0,2,2,0,0,0,2,0
2020-06-30,E00030813,E00030813,OA,Males,168,32,101,35,0,1,1,1,3,0,2,2,6,2,3,2,2,3,2,2,2,1,2,1,0,2,1,1,1,1,4,1,0,2,2,1,0,1,1,0,1,1,0,2,4,2,2,5,4,3,2,2,3,1,1,1,1,2,2,6,3,3,2,4,5,4,2,4,5,0,3,5,1,1,1,3,3,3,1,2,3,1,1,0,0,3,0,0,1,0,0,1,1,1,0
2020-06-30,E00030813,E00030813,OA,Persons,335,68,192,75,1,1,1,4,7,4,3,5,9,5,3,6,3,5,7,4,3,3,2,2,2,2,3,3,3,3,4,1,0,3,2,2,2,1,2,1,3,2,1,2,7,5,4,9,8,4,4,3,6,2,1,1,6,5,8,10,5,5,5,4,6,9,8,9,6,3,7,9,2,3,5,5,4,3,4,4,4,2,3,0,2,4,1,0,3,2,0,1,1,3,0
2020-06-30,E00030814,E00030814,OA,Females,130,29,80,21,0,3,2,2,2,1,1,2,3,3,3,2,3,0,1,1,2,1,1,0,0,1,1,0,1,0,0,0,2,3,3,3,1,1,0,3,3,4,3,1,1,3,2,3,1,2,7,3,2,4,2,1,1,4,1,1,1,0,3,0,3,0,0,1,0,0,2,1,2,0,0,3,0,3,0,1,0,1,0,1,1,2,1,0,1,0,0,0,0,1,1
