period,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2020-06-30,E01006117,Trafford 002B,LSOA,Males,809,188,469,152,5,11,13,14,11,13,13,17,5,17,8,7,11,17,12,14,6,9,10,3,10,6,9,9,11,6,3,5,3,7,4,9,5,6,9,12,9,10,10,7,15,12,13,9,9,12,15,17,14,9,6,12,13,18,8,12,13,10,12,10,10,8,13,6,15,5,8,13,8,7,11,11,9,10,7,6,4,9,6,2,6,3,4,3,5,1,3,2,1,3,5
2020-06-30,E01006117,Trafford 002B,LSOA,Persons,1707,363,1005,339,10,25,21,28,23,21,22,33,15,29,19,19,23,27,19,29,20,20,20,13,14,10,17,14,19,12,9,14,10,18,9,19,15,15,22,24,17,22,22,22,23,25,20,18,23,31,27,34,29,24,16,28,32,34,21,20,35,20,21,20,20,20,30,11,26,12,19,25,16,15,20,27,18,21,18,19,18,16,13,9,9,6,8,5,9,3,9,2,2,7,13
2020-06-30,E01006118,Trafford 002C,LSOA,Females,772,130,480,162,10,6,10,8,10,5,7,6,6,9,5,7,10,9,11,11,11,6,6,9,7,7,6,10,8,7,6,8,11,9,9,12,9,9,8,7,11,9,7,16,3,17,8,10,12,14,14,14,7,12,12,7,12,9,8,12,10,14,12,11,17,13,13,6,5,9,1,10,9,7,5,2,11,10,8,6,8,8,7,1,7,7,5,7,5,3,6,6,2,0,12
2020-06-30,E01006118,Trafford 002C,LSOA,Males,710,143,455,112,5,9,6,10,11,10,10,11,4,10,10,9,10,9,9,10,7,6,10,4,7,7,10,4,10,5,6,9,7,9,10,15,9,9,10,5,11,10,10,10,8,7,10,8,9,14,8,11,12,10,12,14,13,8,13,6,11,11,10,5,11,14,9,10,11,10,4,4,4,3,4,7,8,7,5,5,3,5,10,3,5,5,5,2,2,1,2,1,3,1,3
2020-06-30,E01006118,Trafford 002C,LSOA,Persons,1482,273,935,274,15,15,16,18,21,15,17,17,10,19,15,16,20,18,20,21,18,12,16,13,14,14,16,14,18,12,12,17,18,18,19,27,18,18,18,12,22,19,17,26,11,24,18,18,21,28,22,25,19,22,24,21,25,17,21,18,21,25,22,16,28,27,22,16,16,19,5,14,13,10,9,9,19,17,13,11,11,13,17,4,12,12,10,9,7,4,8,7,5,1,15
2020-06-30,E01006119,Trafford 002D,LSOA,Females,798,159,488,151,9,5,9,9,7,8,13,11,10,11,7,18,10,10,12,10,4,17,9,10,7,8,4,2,5,2,2,2,7,5,6,7,6,11,10,6,8,7,11,9,14,10,10,14,10,9,12,9,8,14,11,15,20,8,13,13,10,15,10,14,18,18,22,14,12,11,6,4,5,7,8,15,11,4,8,4,13,5,10,2,5,4,2,7,6,2,1,1,1,2,7
2020-06-30,E01006119,Trafford 002D,LSOA,Males,801,145,508,148,11,7,8,4,9,10,14,4,11,8,14,9,4,9,10,13,20,7,15,10,7,8,6,4,7,7,15,9,10,11,5,5,7,5,7,13,12,7,15,15,7,10,11,7,10,6,10,11,17,16,10,11,8,14,11,12,15,10,13,10,14,13,13,7,15,16,11,5,10,9,7,10,9,11,9,4,6,7,4,1,9,1,1,7,7,0,1,0,0,0,3
2020-06-30,E01006119,Trafford 002D,LSOA,Persons,1599,304,996,299,20,12,17,13,16,18,27,15,21,19,21,27,14,19,22,23,24,24,24,20,14,16,10,6,12,9,17,11,17,16,11,12,13,16,17,19,20,14,26,24,21,20,21,21,20,15,22,20,25,30,21,26,28,22,24,25,25,25,23,24,32,31,35,21,27,27,17,9,15,16,15,25,20,15,17,8,19,12,14,3,14,5,3,14,13,2,2,1,1,2,10
2020-06-30,E01006120,Trafford 010A,LSOA,Females,722,124,423,175,4,13,12,15,11,5,4,7,8,8,5,10,5,3,10,4,10,9,10,2,8,4,6,10,7,4,2,3,3,5,13,5,6,4,9,12,11,9,13,13,10,7,11,8,10,10,9,9,2,6,8,7,9,15,8,23,20,12,13,13,7,11,4,5,8,10,6,9,5,4,16,6,13,14,5,11,9,6,8,9,7,6,6,6,5,2,1,3,2,5,1
2020-06-30,E01006120,Trafford 010A,LSOA,Males,679,133,370,176,9,12,5,5,7,9,14,12,10,4,7,9,5,10,9,6,10,8,8,2,3,5,3,3,5,4,7,5,5,4,6,4,10,3,6,12,8,6,5,10,11,10,11,7,11,4,2,9,6,12,7,12,13,5,14,9,7,10,9,11,13,10,6,10,9,9,9,7,10,10,7,8,9,13,7,5,13,9,9,5,8,12,6,7,4,3,1,1,2,1,1
2020-06-30,E01006120,Trafford 010A,LSOA,Persons,1401,257,793,351,13,25,17,20,18,14,18,19,18,12,12,19,10,13,19,10,20,17,18,4,11,9,9,13,12,8,9,8,8,9,19,9,16,7,15,24,19,15,18,23,21,17,22,15,21,14,11,18,8,18,15,19,22,20,22,32,27,22,22,24,20,21,10,15,17,19,15,16,15,14,23,14,22,27,12,16,22,15,17,14,15,18,12,13,9,5,2,4,4,6,2
2020-06-30,E01006121,Trafford 002E,LSOA,Females,801,155,491,155,7,9,11,6,10,11,10,9,12,6,10,5,16,13,15,5,9,8,7,9,11,5,16,9,5,5,11,9,9,9,10,7,11,12,10,12,5,7,7,9,12,9,10,8,7,8,14,15,12,17,12,10,10,11,13,1,14,18,8,17,11,8,13,11,10,10,4,6,3,9,20,9,10,13,7,10,7,7,6,5,6,4,5,3,3,4,1,0,1,1,1
2020-06-30,E01006121,Trafford 002E,LSOA,Males,707,130,427,150,8,4,3,7,5,9,8,16,6,9,6,15,8,7,9,10,15,8,6,8,9,8,10,7,6,10,4,12,10,8,3,9,10,6,10,6,7,8,5,10,6,7,8,7,6,11,10,8,11,14,10,15,12,10,8,7,12,11,6,8,4,12,10,11,8,8,4,9,9,6,12,12,14,12,5,6,5,10,2,1,11,6,5,0,3,4,2,0,1,1,2
2020-06-30,E01006121,Trafford 002E,LSOA,Persons,1508,285,918,305,15,13,14,13,15,20,18,25,18,15,16,20,24,20,24,15,24,16,13,17,20,13,26,16,11,15,15,21,19,17,13,16,21,18,20,18,12,15,12,19,18,16,18,15,13,19,24,23,23,31,22,25,22,21,21,8,26,29,14,25,15,20,23,22,18,18,8,15,12,15,32,21,24,25,12,16,12,17,8,6,17,10,10,3,6,8,3,0,2,2,3
2020-06-30,E01006122,Trafford 005A,LSOA,Females,857,133,503,221,5,10,5,9,7,7,10,11,9,9,8,9,8,8,10,8,6,7,12,7,5,10,7,6,8,7,2,4,6,4,8,11,9,9,15,18,10,8,9,13,7,8,6,11,12,12,9,11,8,10,16,16,18,18,12,15,17,10,16,10,18,8,11,13,10,15,9,3,8,13,11,12,14,14,15,10,11,14,2,3,7,11,4,8,5,9,2,4,2,3,12
2020-06-30,E01006122,Trafford 005A,LSOA,Males,865,172,502,191,4,15,12,11,15,8,11,7,12,7,18,16,6,13,4,13,13,11,14,4,10,9,9,11,12,12,10,8,8,10,7,4,12,9,6,8,7,13,8,5,8,6,9,7,9,12,17,12,11,6,13,13,22,14,12,16,15,16,12,12,6,8,7,11,8,7,6,4,6,10,5,15,9,18,6,8,9,12,11,4,4,8,7,3,2,7,9,5,4,1,11
2020-06-30,E01006122,Trafford 005A,LSOA,Persons,1722,305,1005,412,9,25,17,20,22,15,21,18,21,16,26,25,14,21,14,21,19,18,26,11,15,19,16,17,20,19,12,12,14,14,15,15,21,18,21,26,17,21,17,18,15,14,15,18,21,24,26,23,19,16,29,29,40,32,24,31,32,26,28,22,24,16,18,24,18,22,15,7,14,23,16,27,23,32,21,18,20,26,13,7,11,19,11,11,7,16,11,9,6,4,23
2020-06-30,E01006123,Trafford 005B,LSOA,Females,878,182,509,187,7,5,6,11,12,14,10,9,14,14,14,21,5,19,13,8,14,10,14,4,4,4,5,3,6,5,7,3,4,10,13,10,4,8,6,8,10,7,6,13,10,14,16,4,15,13,10,14,12,17,14,10,14,17,27,14,19,23,15,8,11,9,8,10,7,10,9,9,7,7,9,6,11,14,10,17,7,6,10,4,5,10,6,2,4,6,3,0,3,3,9
2020-06-30,E01006123,Trafford 005B,LSOA,Males,816,162,484,170,4,12,8,10,6,9,11,9,10,11,13,12,17,7,13,10,14,15,8,8,7,7,7,13,10,7,4,5,6,3,10,12,9,8,11,11,9,11,11,8,11,17,9,11,11,9,14,8,9,8,12,9,5,8,12,9,17,22,10,15,5,8,15,8,8,11,11,10,7,8,10,14,7,7,10,6,8,10,9,3,6,5,5,7,6,3,1,2,2,1,1
2020-06-30,E01006123,Trafford 005B,LSOA,Persons,1694,344,993,357,11,17,14,21,18,23,21,18,24,25,27,33,22,26,26,18,28,25,22,12,11,11,12,16,16,12,11,8,10,13,23,22,13,16,17,19,19,18,17,21,21,31,25,15,26,22,24,22,21,25,26,19,19,25,39,23,36,45,25,23,16,17,23,18,15,21,20,19,14,15,19,20,18,21,20,23,15,16,19,7,11,15,11,9,10,9,4,2,5,4,10
2020-06-30,E01006124,Trafford 005C,LSOA,Females,764,111,433,220,2,6,4,7,6,5,8,6,7,12,13,6,3,8,9,9,11,6,8,3,7,6,6,6,9,4,2,3,2,2,14,4,6,5,3,10,5,4,8,5,10,9,6,8,7,11,11,14,13,10,14,10,8,14,14,10,19,14,11,15,8,15,11,17,15,11,11,7,12,13,17,11,8,15,14,8,7,12,8,5,9,6,9,8,6,3,3,3,3,3,8
2020-06-30,E01006124,Trafford 005C,LSOA,Males,687,130,390,167,8,6,5,7,15,7,6,9,13,6,6,6,13,5,9,9,5,10,7,3,3,7,5,10,6,5,5,4,5,6,6,4,6,4,3,7,7,5,4,8,8,9,5,5,8,10,9,4,6,11,12,14,13,6,9,7,16,14,8,17,12,16,6,16,14,8,11,8,11,9,10,15,10,13,7,11,10,7,5,3,4,1,9,6,3,1,1,0,0,2,2
2020-06-30,E01006124,Trafford 005C,LSOA,Persons,1451,241,823,387,10,12,9,14,21,12,14,15,20,18,19,12,16,13,18,18,16,16,15,6,10,13,11,16,15,9,7,7,7,8,20,8,12,9,6,17,12,9,12,13,18,18,11,13,15,21,20,18,19,21,26,24,21,20,23,17,35,28,19,32,20,31,17,33,29,19,22,15,23,22,27,26,18,28,21,19,17,19,13,8,13,7,18,14,9,4,4,3,3,5,10
2020-06-30,E01006125,Trafford 007A,LSOA,Females,759,116,457,186,5,2,6,7,2,8,8,10,8,9,6,9,11,9,6,10,12,6,9,4,5,0,6,3,8,8,5,6,8,5,9,5,5,5,6,6,16,5,12,12,11,10,13,10,10,8,15,11,15,14,13,18,10,13,12,10,14,8,15,8,15,15,13,6,4,8,9,12,17,9,7,12,10,8,5,7,16,9,1,7,8,6,3,7,3,1,2,5,2,1,11
2020-06-30,E01006125,Trafford 007A,LSOA,Males,710,141,415,154,7,5,6,9,5,13,12,7,9,12,8,7,11,11,9,10,9,11,10,11,6,5,6,4,9,6,13,10,6,9,6,6,5,6,5,6,8,7,7,5,8,6,5,6,8,11,7,13,15,13,10,7,18,6,16,10,8,7,8,10,10,11,12,8,6,12,14,6,8,13,10,5,12,7,6,6,10,4,5,7,3,2,4,5,3,0,1,0,2,0,9
2020-06-30,E01006125,Trafford 007A,LSOA,Persons,1469,257,872,340,12,7,12,16,7,21,20,17,17,21,14,16,22,20,15,20,21,17,19,15,11,5,12,7,17,14,18,16,14,14,15,11,10,11,11,12,24,12,19,17,19,16,18,16,18,19,22,24,30,27,23,25,28,19,28,20,22,15,23,18,25,26,25,14,10,20,23,18,25,22,17,17,22,15,11,13,26,13,6,14,11,8,7,12,6,1,3,5,4,1,20
2020-06-30,E01006126,Trafford 007B,LSOA,Females,991,204,603,184,15,12,16,16,18,7,8,12,14,9,14,10,11,18,14,10,16,12,12,9,6,8,8,11,7,8,4,8,8,15,14,11,18,12,17,11,17,13,14,12,14,14,20,13,10,8,11,21,19,15,11,13,12,15,7,15,15,14,22,15,8,12,10,9,9,11,10,8,10,9,13,9,6,15,2,6,5,8,3,4,4,1,8,5,2,4,5,4,3,6,23
2020-06-30,E01006126,Trafford 007B,LSOA,Males,828,201,519,108,7,13,9,16,13,10,13,11,21,7,10,18,13,11,14,15,15,20,11,11,6,11,11,10,11,6,9,12,9,12,11,11,13,9,13,11,19,10,9,11,11,12,16,10,11,8,10,11,8,8,8,11,8,8,9,13,9,9,11,4,10,11,9,12,11,10,4,8,8,5,6,4,8,14,4,8,4,2,5,1,3,1,2,1,1,2,2,0,0,2,3
2020-06-30,E01006126,Trafford 007B,LSOA,Persons,1819,405,1122,292,22,25,25,32,31,17,21,23,35,16,24,28,24,29,28,25,31,32,23,20,12,19,19,21,18,14,13,20,17,27,25,22,31,21,30,22,36,23,23,23,25,26,36,23,21,16,21,32,27,23,19,24,20,23,16,28,24,23,33,19,18,23,19,21,20,21,14,16,18,14,19,13,14,29,6,14,9,10,8,5,7,2,10,6,3,6,7,4,3,8,26
2020-06-30,E01006127,Trafford 007C,LSOA,Females,824,138,518,168,8,6,12,11,8,7,2,6,8,9,8,9,9,8,18,9,15,10,11,7,12,6,12,8,9,8,9,7,12,15,5,6,6,11,6,11,14,10,11,9,12,12,13,9,11,13,4,11,12,11,16,7,14,15,16,13,7,14,9,6,10,11,9,15,18,7,16,11,9,10,9,10,11,11,14,10,7,2,5,5,2,4,3,2,6,0,3,1,2,1,7
2020-06-30,E01006127,Trafford 007C,LSOA,Males,719,165,419,135,6,12,10,14,9,7,10,15,7,17,8,14,11,7,10,8,14,12,12,12,4,6,1,6,6,7,5,4,2,6,7,8,11,11,11,9,14,8,11,10,7,10,7,4,9,8,5,10,11,14,12,11,4,8,10,7,13,8,5,14,10,9,5,10,11,8,5,8,7,12,7,9,16,7,11,4,3,8,4,3,0,5,2,2,3,2,4,0,2,2,1
2020-06-30,E01006127,Trafford 007C,LSOA,Persons,1543,303,937,303,14,18,22,25,17,14,12,21,15,26,16,23,20,15,28,17,29,22,23,19,16,12,13,14,15,15,14,11,14,21,12,14,17,22,17,20,28,18,22,19,19,22,20,13,20,21,9,21,23,25,28,18,18,23,26,20,20,22,14,20,20,20,14,25,29,15,21,19,16,22,16,19,27,18,25,14,10,10,9,8,2,9,5,4,9,2,7,1,4,3,8
2020-06-30,E01006128,Trafford 005D,LSOA,Females,986,162,549,275,6,13,9,16,19,7,10,13,7,15,11,3,10,8,7,8,3,8,10,3,7,2,7,5,11,10,8,14,8,10,11,7,7,6,16,8,8,14,13,13,16,12,13,19,28,11,11,14,19,10,7,15,17,15,10,13,12,10,11,21,13,10,13,10,10,16,13,9,14,9,7,8,13,11,8,9,9,4,8,7,16,9,8,13,13,11,7,3,3,6,41
2020-06-30,E01006128,Trafford 005D,LSOA,Males,887,193,524,170,10,11,8,10,19,11,20,13,15,14,10,10,10,10,11,11,16,9,7,10,4,6,4,13,5,5,8,10,5,9,5,13,19,6,19,5,11,11,15,13,16,14,12,15,9,6,11,19,13,18,7,18,9,13,10,13,12,16,14,7,9,6,11,7,11,7,12,10,10,11,6,6,7,10,4,10,9,6,8,10,7,8,5,1,6,0,1,2,1,1,12
2020-06-30,E01006128,Trafford 005D,LSOA,Persons,1873,355,1073,445,16,24,17,26,38,18,30,26,22,29,21,13,20,18,18,19,19,17,17,13,11,8,11,18,16,15,16,24,13,19,16,20,26,12,35,13,19,25,28,26,32,26,25,34,37,17,22,33,32,28,14,33,26,28,20,26,24,26,25,28,22,16,24,17,21,23,25,19,24,20,13,14,20,21,12,19,18,10,16,17,23,17,13,14,19,11,8,5,4,7,53
2020-06-30,E01006129,Trafford 010B,LSOA,Females,734,126,406,202,3,9,7,6,2,10,8,7,13,15,8,9,4,8,10,7,12,4,14,6,4,3,6,5,3,3,4,3,3,6,3,7,7,10,5,1,8,8,9,5,11,9,11,7,11,6,11,13,7,6,19,12,20,14,12,11,19,11,14,9,6,6,8,5,9,13,13,9,7,8,6,7,11,12,9,11,12,8,6,5,12,5,5,10,5,2,5,5,3,3,10
2020-06-30,E01006129,Trafford 010B,LSOA,Males,621,111,359,151,3,5,8,6,8,5,6,6,7,9,8,6,10,9,4,11,7,5,4,2,8,1,3,4,3,6,4,4,6,3,4,7,5,4,6,7,6,6,4,7,11,10,13,6,8,10,11,9,15,9,14,5,5,12,12,8,14,12,9,12,7,11,5,9,6,5,3,9,14,6,6,9,11,4,9,5,7,9,11,2,3,3,3,3,5,3,5,4,3,6,3
2020-06-30,E01006129,Trafford 010B,LSOA,Persons,1355,237,765,353,6,14,15,12,10,15,14,13,20,24,16,15,14,17,14,18,19,9,18,8,12,4,9,9,6,9,8,7,9,9,7,14,12,14,11,8,14,14,13,12,22,19,24,13,19,16,22,22,22,15,33,17,25,26,24,19,33,23,23,21,13,17,13,14,15,18,16,18,21,14,12,16,22,16,18,16,19,17,17,7,15,8,8,13,10,5,10,9,6,9,13
2020-06-30,E01006130,Trafford 007D,LSOA,Females,874,152,542,180,8,12,8,13,8,10,8,10,7,15,9,8,8,8,14,6,11,9,9,8,9,10,6,7,11,5,5,8,10,12,10,9,14,13,12,10,8,10,10,9,6,12,17,14,14,10,14,14,12,13,14,8,9,15,11,13,19,16,15,11,17,14,9,13,7,11,7,6,9,5,11,15,8,10,5,10,3,7,11,5,10,10,7,8,4,4,2,2,3,0,7
2020-06-30,E01006130,Trafford 007D,LSOA,Males,861,180,533,148,12,13,17,11,10,9,9,8,11,10,18,13,10,8,9,12,10,14,7,6,3,12,9,6,13,4,15,9,11,8,10,12,7,10,11,9,8,10,12,11,8,10,15,15,13,22,9,15,6,15,13,12,10,13,14,13,18,11,18,9,13,6,9,8,11,12,5,4,5,7,9,10,10,9,4,8,10,3,3,6,9,3,8,3,1,4,3,1,5,2,4
2020-06-30,E01006130,Trafford 007D,LSOA,Persons,1735,332,1075,328,20,25,25,24,18,19,17,18,18,25,27,21,18,16,23,18,21,23,16,14,12,22,15,13,24,9,20,17,21,20,20,21,21,23,23,19,16,20,22,20,14,22,32,29,27,32,23,29,18,28,27,20,19,28,25,26,37,27,33,20,30,20,18,21,18,23,12,10,14,12,20,25,18,19,9,18,13,10,14,11,19,13,15,11,5,8,5,3,8,2,11
2020-06-30,E01006131,Trafford 005E,LSOA,Females,806,155,470,181,7,11,7,10,12,8,6,10,11,12,6,14,8,13,10,10,11,7,5,5,4,4,6,4,6,3,9,5,7,7,9,11,7,7,11,13,17,10,11,14,13,12,11,6,10,10,8,11,7,16,12,9,12,10,12,10,19,18,12,13,12,8,11,9,6,8,6,8,11,9,7,8,9,9,13,8,6,8,3,2,3,7,9,4,6,0,9,8,4,4,12
2020-06-30,E01006131,Trafford 005E,LSOA,Males,808,176,487,145,12,10,12,9,8,8,12,8,15,15,19,7,7,13,12,9,5,6,10,6,3,5,5,8,7,18,8,10,11,9,11,9,10,8,10,12,5,7,7,11,13,10,3,14,14,8,14,10,14,11,9,9,14,15,12,10,11,13,13,13,13,13,12,10,8,8,4,6,10,10,12,9,11,6,11,5,6,8,8,3,3,5,2,2,0,2,1,2,2,2,7
2020-06-30,E01006131,Trafford 005E,LSOA,Persons,1614,331,957,326,19,21,19,19,20,16,18,18,26,27,25,21,15,26,22,19,16,13,15,11,7,9,11,12,13,21,17,15,18,16,20,20,17,15,21,25,22,17,18,25,26,22,14,20,24,18,22,21,21,27,21,18,26,25,24,20,30,31,25,26,25,21,23,19,14,16,10,14,21,19,19,17,20,15,24,13,12,16,11,5,6,12,11,6,6,2,10,10,6,6,19
2020-06-30,E01006132,Trafford 007E,LSOA,Females,773,127,491,155,8,8,5,11,9,11,9,9,7,7,8,4,7,7,6,11,11,7,12,4,3,4,9,10,8,6,7,4,6,4,9,9,11,7,7,8,13,10,9,12,16,9,8,8,12,7,12,19,12,10,8,16,10,11,15,11,16,16,12,9,10,16,10,13,15,8,12,12,12,3,13,6,9,5,3,3,5,6,8,5,8,3,0,8,8,3,2,4,3,1,5
2020-06-30,E01006132,Trafford 007E,LSOA,Males,738,143,455,140,9,8,11,11,9,13,12,7,7,9,12,8,10,11,1,5,8,11,4,3,4,4,10,10,10,9,8,8,4,11,10,10,9,8,7,7,13,12,13,7,9,11,12,8,8,8,12,10,11,9,10,5,8,10,10,13,14,11,15,16,9,10,11,8,7,11,3,5,10,6,7,12,8,8,7,6,4,6,5,6,6,3,4,2,3,4,6,1,1,1,5
2020-06-30,E01006132,Trafford 007E,LSOA,Persons,1511,270,946,295,17,16,16,22,18,24,21,16,14,16,20,12,17,18,7,16,19,18,16,7,7,8,19,20,18,15,15,12,10,15,19,19,20,15,14,15,26,22,22,19,25,20,20,16,20,15,24,29,23,19,18,21,18,21,25,24,30,27,27,25,19,26,21,21,22,19,15,17,22,9,20,18,17,13,10,9,9,12,13,11,14,6,4,10,11,7,8,5,4,2,10
2020-06-30,E01006133,Trafford 010C,LSOA,Females,693,84,369,240,2,12,6,2,5,4,4,4,6,6,6,4,7,8,5,3,13,10,3,4,1,2,6,4,3,4,1,4,4,3,6,8,4,6,3,3,7,5,10,8,8,6,9,5,11,2,6,11,16,12,9,11,9,13,11,10,12,10,13,12,11,12,13,9,6,5,14,11,14,14,16,17,7,16,3,12,8,9,6,9,12,16,3,5,3,11,3,4,3,10,9
2020-06-30,E01006133,Trafford 010C,LSOA,Males,655,107,355,193,4,2,5,9,5,5,7,4,9,8,5,7,11,5,14,7,4,7,3,3,2,2,2,4,3,7,6,4,5,7,3,6,5,5,5,6,6,6,6,6,10,12,9,4,6,4,13,7,9,9,13,14,11,13,9,12,13,12,9,10,4,14,9,9,7,11,14,8,13,15,11,10,13,7,8,11,8,7,6,12,5,6,3,2,5,6,1,1,0,2,8
2020-06-30,E01006133,Trafford 010C,LSOA,Persons,1348,191,724,433,6,14,11,11,10,9,11,8,15,14,11,11,18,13,19,10,17,17,6,7,3,4,8,8,6,11,7,8,9,10,9,14,9,11,8,9,13,11,16,14,18,18,18,9,17,6,19,18,25,21,22,25,20,26,20,22,25,22,22,22,15,26,22,18,13,16,28,19,27,29,27,27,20,23,11,23,16,16,12,21,17,22,6,7,8,17,4,5,3,12,17
2020-06-30,E01006141,Trafford 003A,LSOA,Females,873,212,548,113,8,13,13,12,11,10,18,9,13,19,17,14,13,18,16,8,15,10,10,3,7,5,7,5,11,5,10,6,10,9,9,10,11,7,9,17,23,20,22,16,13,14,13,10,9,8,14,9,9,16,19,9,11,10,21,9,13,16,14,9,9,6,12,6,12,10,11,9,5,4,5,9,10,1,1,2,4,2,1,3,2,5,6,5,2,5,1,0,3,2,5
2020-06-30,E01006141,Trafford 003A,LSOA,Males,853,220,549,84,7,13,9,9,9,15,12,12,14,15,15,12,20,19,24,15,13,14,13,8,10,13,12,10,9,8,4,12,11,12,8,14,16,8,15,17,13,9,13,14,14,14,7,11,17,10,13,15,14,18,10,15,8,11,10,15,5,13,12,7,7,7,8,7,5,6,3,2,9,7,5,5,8,3,2,10,3,4,4,2,2,1,3,1,1,1,0,0,0,1,1
2020-06-30,E01006141,Trafford 003A,LSOA,Persons,1726,432,1097,197,15,26,22,21,20,25,30,21,27,34,32,26,33,37,40,23,28,24,23,11,17,18,19,15,20,13,14,18,21,21,17,24,27,15,24,34,36,29,35,30,27,28,20,21,26,18,27,24,23,34,29,24,19,21,31,24,18,29,26,16,16,13,20,13,17,16,14,11,14,11,10,14,18,4,3,12,7,6,5,5,4,6,9,6,3,6,1,0,3,3,6
2020-06-30,E01006142,Trafford 011A,LSOA,Females,909,170,528,211,7,6,10,6,9,5,15,10,10,15,13,7,12,16,15,14,4,8,6,11,6,5,7,7,9,13,6,7,17,19,14,17,8,13,11,9,8,16,7,13,16,18,9,5,17,4,18,9,11,5,13,14,14,11,17,11,9,14,9,8,8,12,9,11,15,12,12,18,8,12,13,11,10,11,6,7,6,8,3,4,8,8,4,6,6,4,6,5,5,7,11
2020-06-30,E01006142,Trafford 011A,LSOA,Males,872,179,541,152,8,5,11,16,13,9,12,9,10,12,8,12,16,14,12,12,6,7,9,5,7,11,8,9,9,6,8,11,8,5,6,22,16,13,16,17,9,12,18,10,11,15,13,7,14,5,10,11,14,18,10,14,10,12,13,8,12,16,8,12,15,14,8,9,14,17,11,16,9,10,8,3,6,10,8,5,6,8,5,5,0,3,1,0,3,3,3,4,0,0,8
2020-06-30,E01006142,Trafford 011A,LSOA,Persons,1781,349,1069,363,15,11,21,22,22,14,27,19,20,27,21,19,28,30,27,26,10,15,15,16,13,16,15,16,18,19,14,18,25,24,20,39,24,26,27,26,17,28,25,23,27,33,22,12,31,9,28,20,25,23,23,28,24,23,30,19,21,30,17,20,23,26,17,20,29,29,23,34,17,22,21,14,16,21,14,12,12,16,8,9,8,11,5,6,9,7,9,9,5,7,19
2020-06-30,E01006143,Trafford 011B,LSOA,Females,844,150,530,164,10,15,7,16,9,7,6,5,7,9,8,12,13,7,11,8,14,18,8,6,7,10,8,14,12,8,14,15,6,5,8,8,13,9,8,9,13,14,14,20,7,19,12,11,8,10,11,14,14,16,12,8,8,6,10,15,14,15,9,11,9,13,6,4,7,10,11,9,11,10,6,4,9,8,6,4,4,5,1,4,4,7,8,4,4,3,2,2,2,4,22
2020-06-30,E01006143,Trafford 011B,LSOA,Males,894,182,565,147,9,9,10,6,9,13,20,18,15,8,12,7,15,9,11,11,10,7,13,7,12,4,6,5,13,10,11,10,10,4,13,8,11,13,13,10,12,8,11,10,16,11,14,17,13,19,16,16,16,19,8,16,10,10,14,16,13,11,14,15,14,8,9,12,7,5,7,8,9,6,6,12,11,12,2,3,2,7,2,4,2,2,3,2,4,9,7,9,4,3,6
2020-06-30,E01006143,Trafford 011B,LSOA,Persons,1738,332,1095,311,19,24,17,22,18,20,26,23,22,17,20,19,28,16,22,19,24,25,21,13,19,14,14,19,25,18,25,25,16,9,21,16,24,22,21,19,25,22,25,30,23,30,26,28,21,29,27,30,30,35,20,24,18,16,24,31,27,26,23,26,23,21,15,16,14,15,18,17,20,16,12,16,20,20,8,7,6,12,3,8,6,9,11,6,8,12,9,11,6,7,28
2020-06-30,E01006144,Trafford 011C,LSOA,Females,728,128,461,139,7,6,10,3,8,7,7,6,11,9,6,13,13,10,3,9,9,6,3,5,4,4,3,7,8,5,6,9,6,8,10,11,21,12,16,14,14,10,20,12,12,8,8,8,7,13,14,6,17,8,11,6,9,6,6,10,16,9,8,6,9,12,12,10,7,6,9,17,9,6,8,4,4,8,4,3,2,2,2,3,2,4,3,9,6,7,8,2,4,5,2
2020-06-30,E01006144,Trafford 011C,LSOA,Males,662,157,414,91,7,6,8,9,12,8,10,9,10,15,9,7,10,13,9,15,9,9,7,7,4,6,4,5,4,12,12,9,7,8,10,10,14,9,9,10,12,11,14,13,8,9,10,15,6,8,3,1,6,5,8,9,8,7,6,10,12,6,4,5,11,8,14,15,5,5,5,8,4,4,7,7,7,5,4,4,4,4,1,4,3,2,2,1,1,2,2,0,1,1,3
2020-06-30,E01006144,Trafford 011C,LSOA,Persons,1390,285,875,230,14,12,18,12,20,15,17,15,21,24,15,20,23,23,12,24,18,15,10,12,8,10,7,12,12,17,18,18,13,16,20,21,35,21,25,24,26,21,34,25,20,17,18,23,13,21,17,7,23,13,19,15,17,13,12,20,28,15,12,11,20,20,26,25,12,11,14,25,13,10,15,11,11,13,8,7,6,6,3,7,5,6,5,10,7,9,10,2,5,6,5
