area_code,area_name,geography,period,indicator,measure,unit,value
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,140
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,130
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,6
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,60
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,65
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,One person household: Aged 66 years and over,Frequency,Households,318
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,One person household: Other,Frequency,Households,454
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: All aged 66 years and over,Frequency,Households,213
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: No children,Frequency,Households,335
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: Dependent children,Frequency,Households,656
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Married or civil partnership couple: All children non-dependent,Frequency,Households,239
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: No children,Frequency,Households,209
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: With dependent children,Frequency,Households,163
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Cohabiting couple family: All children non-dependent,Frequency,Households,34
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: With dependent children,Frequency,Households,242
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Lone parent family: All children non-dependent,Frequency,Households,220
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Single family household: Other single family household: Other family composition,Frequency,Households,15
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Multiple-family household: With dependent children,Frequency,Households,118
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,"Multiple-family household: Other, including all full-time students and all aged 66 years and over",Frequency,Households,84
