area_code,area_name,geography,period,indicator,measure,unit,value
E01006209,Trafford 023E,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2173
E01006210,Trafford 021E,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4449.7
E01006211,Trafford 022E,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4085.6
E01034000,Trafford 001G,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3940.7
E01034001,Trafford 001H,Lower-layer Super Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6590.6
E00030771,E00030771,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4532.3
E00030772,E00030772,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6015.8
E00030773,E00030773,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2933.3
E00030774,E00030774,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,11585.4
E00030775,E00030775,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5089.5
E00030776,E00030776,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6555
E00030777,E00030777,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6542.9
E00030778,E00030778,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7180.9
E00030779,E00030779,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6447.6
E00030780,E00030780,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,918.3
E00030782,E00030782,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2274.8
E00030783,E00030783,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,1526.5
E00030784,E00030784,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6092.9
E00030785,E00030785,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2194
E00030786,E00030786,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4343.2
E00030787,E00030787,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2915.2
E00030788,E00030788,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4343.8
E00030789,E00030789,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,7986.6
E00030790,E00030790,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4328.2
E00030791,E00030791,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4334.9
E00030792,E00030792,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,15687.5
E00030793,E00030793,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,3452.2
E00030796,E00030796,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,8082.8
E00030797,E00030797,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,10943.4
E00030798,E00030798,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6320.8
E00030799,E00030799,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4896.7
E00030800,E00030800,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2904.4
E00030801,E00030801,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2608
E00030802,E00030802,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,4479.4
E00030803,E00030803,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,6519.1
E00030804,E00030804,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,2011.3
E00030805,E00030805,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,9891.3
E00030806,E00030806,Output Area,2021-03-21,Usual resident population density,Rate,Number of usual residents per square kilometre,5223.9
