area_code,area_name,geography,period,indicator,measure,unit,value
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,430
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,528
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,488
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,406
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,339
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,372
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,442
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,519
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,529
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,559
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,627
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,652
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,535
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,466
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,512
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,409
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,309
E02001263,Trafford 005,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,269
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,531
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,631
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,652
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,501
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,391
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,455
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,653
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,669
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,647
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,589
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,673
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,594
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,486
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,343
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,298
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,231
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,178
E02001264,Trafford 006,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,136
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,461
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,481
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,500
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 15 to 19 years,Count,Persons,497
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 20 to 24 years,Count,Persons,384
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 25 to 29 years,Count,Persons,411
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 30 to 34 years,Count,Persons,509
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 35 to 39 years,Count,Persons,548
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 40 to 44 years,Count,Persons,534
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 45 to 49 years,Count,Persons,585
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 50 to 54 years,Count,Persons,558
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 55 to 59 years,Count,Persons,623
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 60 to 64 years,Count,Persons,517
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 65 to 69 years,Count,Persons,441
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 70 to 74 years,Count,Persons,444
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 75 to 79 years,Count,Persons,296
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 80 to 84 years,Count,Persons,205
E02001265,Trafford 007,Middle-layer Super Output Area,2021-03-21,Aged 85 years and over,Count,Persons,199
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 4 years and under,Count,Persons,432
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 5 to 9 years,Count,Persons,433
E02001266,Trafford 008,Middle-layer Super Output Area,2021-03-21,Aged 10 to 14 years,Count,Persons,405
