area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,5224
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,4800
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,4930
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,4487
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,3054
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,2217
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,1259
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,560
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,202164
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,15357
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,14588
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,13723
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,13744
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,15056
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,15481
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,14388
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,13663
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,14866
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,11625
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,10405
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,9762
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,10179
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,9693
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,7096
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,5979
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,3982
E08000005,Rochdale,Local authority,1991-04-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,2577
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,105654
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,6779
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,7127
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,7540
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,6786
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,5825
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,6837
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,7932
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,7928
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,7337
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,6974
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,7192
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,5521
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,4619
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,4397
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,4277
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,3672
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2468
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,2443
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,99701
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,6993
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,7558
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,7928
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,6938
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,5414
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,6313
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,7341
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,7896
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,7051
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,6788
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,7246
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,5340
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,4743
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,3848
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,3479
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,2616
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,1387
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,822
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,205355
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,13772
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,14685
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,15468
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,13724
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,11239
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,13150
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,15273
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,15824
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,14388
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,13762
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,14438
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,10861
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,9362
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,8245
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,7756
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,6288
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,3855
E08000005,Rochdale,Local authority,2001-04-29,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,3265
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,108057
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,7204
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,6330
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,6852
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,6993
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,7149
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,7252
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,6915
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,7075
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,7938
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,7589
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,7055
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,6172
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,6232
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,4703
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,3952
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,3367
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2695
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,2584
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,103642
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,7550
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,6818
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,7073
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,7432
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,6856
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,6859
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,6452
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,6771
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,7763
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,7482
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,6655
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,6194
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,6222
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,4458
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,3529
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,2544
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,1761
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,1223
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,211699
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,14754
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,13148
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,13925
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,14425
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,14005
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,14111
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,13367
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,13846
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,15701
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,15071
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,13710
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,12366
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,12454
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,9161
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,7481
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,5911
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,4456
E08000005,Rochdale,Local authority,2011-03-27,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,3807
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,114000
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,7100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,7500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,7600
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,6500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,6100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,7300
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,8500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,8100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,7400
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,7000
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,7500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,7200
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,6400
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,5400
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,5400
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,3800
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2600
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,2600
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,109700
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,7600
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,8000
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,8100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,7000
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,6100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 25 to 29 years,6800
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 30 to 34 years,7500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 35 to 39 years,7200
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 40 to 44 years,6800
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 45 to 49 years,7000
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 50 to 54 years,7600
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 to 59 years,7200
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 to 64 years,6100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 to 69 years,5400
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 to 74 years,4900
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 to 79 years,3200
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 to 84 years,2000
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years and over,1400
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,All ages,223800
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years and under,14600
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 to 9 years,15500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 to 14 years,15700
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 to 19 years,13500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 to 24 years,12200
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 to 29 years,14100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 to 34 years,15900
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 to 39 years,15300
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 to 44 years,14100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 to 49 years,14000
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 to 54 years,15100
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 to 59 years,14400
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 to 64 years,12500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 to 69 years,10900
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 to 74 years,10300
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 to 79 years,7000
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 to 84 years,4600
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years and over,4100
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,All ages,124370
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years and under,6723
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 to 9 years,7630
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 to 14 years,9747
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 to 19 years,10591
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 to 24 years,9062
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 to 29 years,6963
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 to 34 years,7839
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 to 39 years,6774
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 to 44 years,6617
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 to 49 years,6526
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 to 54 years,7011
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 to 59 years,7878
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 to 64 years,7380
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 to 69 years,7269
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 to 74 years,6680
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 to 79 years,4988
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 to 84 years,2958
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years and over,1731
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,All ages,117152
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years and under,6865
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 to 9 years,8056
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 to 14 years,10230
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 to 19 years,10770
E08000006,Salford,Local authority,1981-04-05,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 to 24 years,9788
