area_code,area_name,geography,period,indicator,measure,unit,age,sex,value
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 27 years,All persons,2834
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 27 years,Female,1462
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 27 years,Male,1372
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 28 years,All persons,2890
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 28 years,Female,1518
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 28 years,Male,1372
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 29 years,All persons,2987
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 29 years,Female,1579
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 29 years,Male,1408
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 30 years,All persons,3190
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 30 years,Female,1718
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 30 years,Male,1472
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 31 years,All persons,3198
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 31 years,Female,1709
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 31 years,Male,1489
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 32 years,All persons,3130
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 32 years,Female,1630
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 32 years,Male,1500
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 33 years,All persons,3286
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 33 years,Female,1745
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 33 years,Male,1541
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 34 years,All persons,3110
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 34 years,Female,1664
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 34 years,Male,1446
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 35 years,All persons,3174
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 35 years,Female,1695
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 35 years,Male,1479
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,All persons,3135
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,Female,1623
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 36 years,Male,1512
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,All persons,2980
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,Female,1577
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 37 years,Male,1403
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,All persons,3067
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,Female,1658
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 38 years,Male,1409
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,All persons,2961
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,Female,1542
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 39 years,Male,1419
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,All persons,3005
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,Female,1611
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 40 years,Male,1394
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,All persons,3110
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,Female,1644
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 41 years,Male,1466
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,All persons,2738
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,Female,1388
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 42 years,Male,1350
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,All persons,2647
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,Female,1357
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 43 years,Male,1290
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,All persons,2632
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,Female,1349
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 44 years,Male,1283
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,All persons,2641
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,Female,1345
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 45 years,Male,1296
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,All persons,2732
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,Female,1366
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 46 years,Male,1366
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,All persons,2690
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,Female,1332
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 47 years,Male,1358
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,All persons,2873
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,Female,1404
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 48 years,Male,1469
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,All persons,3042
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,Female,1534
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 49 years,Male,1508
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,All persons,3073
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,Female,1547
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 50 years,Male,1526
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,All persons,2881
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,Female,1430
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 51 years,Male,1451
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,All persons,3040
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,Female,1517
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 52 years,Male,1523
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,All persons,2972
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,Female,1482
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 53 years,Male,1490
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,All persons,3144
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,Female,1565
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 54 years,Male,1579
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,All persons,2970
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,Female,1507
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 55 years,Male,1463
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,All persons,2915
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,Female,1438
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 56 years,Male,1477
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,All persons,2808
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,Female,1396
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 57 years,Male,1412
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,All persons,2909
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,Female,1436
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 58 years,Male,1473
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,All persons,2776
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,Female,1421
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 59 years,Male,1355
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,All persons,2690
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,Female,1380
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 60 years,Male,1310
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,All persons,2559
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,Female,1300
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 61 years,Male,1259
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,All persons,2492
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,Female,1278
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 62 years,Male,1214
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,All persons,2439
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,Female,1268
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 63 years,Male,1171
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,All persons,2313
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,Female,1193
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 64 years,Male,1120
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,All persons,2285
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,Female,1169
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 65 years,Male,1116
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,All persons,2154
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,Female,1108
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 66 years,Male,1046
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,All persons,2217
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,Female,1080
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 67 years,Male,1137
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,All persons,2161
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,Female,1076
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 68 years,Male,1085
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,All persons,2039
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,Female,1013
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 69 years,Male,1026
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,All persons,2023
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,Female,1047
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 70 years,Male,976
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,All persons,2024
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,Female,1068
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 71 years,Male,956
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,All persons,2043
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,Female,1082
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 72 years,Male,961
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,All persons,2139
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,Female,1117
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 73 years,Male,1022
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,All persons,2104
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,Female,1095
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 74 years,Male,1009
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,All persons,1498
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,Female,809
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 75 years,Male,689
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,All persons,1558
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,Female,825
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 76 years,Male,733
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,All persons,1421
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,Female,757
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 77 years,Male,664
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,All persons,1347
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,Female,718
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 78 years,Male,629
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,All persons,1158
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,Female,659
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 79 years,Male,499
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,All persons,1030
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,Female,600
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 80 years,Male,430
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,All persons,1001
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,Female,537
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 81 years,Male,464
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,All persons,951
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,Female,520
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 82 years,Male,431
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,All persons,828
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,Female,474
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 83 years,Male,354
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,All persons,781
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,Female,453
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 84 years,Male,328
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,All persons,708
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,Female,435
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 85 years,Male,273
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,All persons,599
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,Female,382
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 86 years,Male,217
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,All persons,530
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,Female,337
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 87 years,Male,193
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,All persons,446
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,Female,282
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 88 years,Male,164
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,All persons,377
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,Female,243
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 89 years,Male,134
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,All persons,1446
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,Female,1001
E08000005,Rochdale,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 90 years and over,Male,445
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,All persons,3543
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,Female,1686
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged under 1 year,Male,1857
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,All persons,3523
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,Female,1716
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 1 year,Male,1807
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,All persons,3487
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,Female,1695
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 2 years,Male,1792
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,All persons,3329
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,Female,1668
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 3 years,Male,1661
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,All persons,3375
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,Female,1543
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 4 years,Male,1832
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,All persons,3448
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,Female,1729
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 5 years,Male,1719
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,All persons,3255
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,Female,1637
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 6 years,Male,1618
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,All persons,3305
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,Female,1594
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 7 years,Male,1711
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,All persons,3350
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,Female,1630
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 8 years,Male,1720
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,All persons,3355
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,Female,1596
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 9 years,Male,1759
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,All persons,3474
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,Female,1704
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 10 years,Male,1770
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,All persons,3185
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,Female,1507
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 11 years,Male,1678
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,All persons,3212
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,Female,1572
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 12 years,Male,1640
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,All persons,3184
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,Female,1535
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 13 years,Male,1649
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,All persons,3007
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,Female,1450
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 14 years,Male,1557
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,All persons,2971
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,Female,1510
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 15 years,Male,1461
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,All persons,2834
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,Female,1371
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 16 years,Male,1463
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,All persons,2807
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,Female,1332
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 17 years,Male,1475
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 18 years,All persons,3021
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 18 years,Female,1465
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 18 years,Male,1556
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age,Count,Persons,Aged 19 years,All persons,3861
