area_code,area_name,geography,period,indicator,measure,unit,sex,age_group,value
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 55 years,1602
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 56 years,1547
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 57 years,1581
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 58 years,1595
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 59 years,1427
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 60 years,1384
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 61 years,1320
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 62 years,1288
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 63 years,1261
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 64 years,1153
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 65 years,1060
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 66 years,974
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 67 years,1005
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 68 years,946
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 69 years,830
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 70 years,923
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 71 years,935
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 72 years,924
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 73 years,991
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 74 years,1044
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 75 years,716
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 76 years,704
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 77 years,640
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 78 years,603
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 79 years,552
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 80 years,452
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 81 years,502
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 82 years,476
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 83 years,418
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 84 years,359
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 85 years,330
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 86 years,280
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 87 years,230
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 88 years,188
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 89 years,152
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 90 years and over,453
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged under 1 year,3543
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 1 year,3524
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 2 years,3487
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 3 years,3329
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 4 years,3375
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 5 years,3448
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 6 years,3255
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 7 years,3305
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 8 years,3350
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 9 years,3355
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 10 years,3474
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 11 years,3185
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 12 years,3209
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 13 years,3184
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 14 years,3007
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 15 years,2971
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 16 years,2834
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 17 years,2807
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 18 years,3021
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 19 years,3861
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 20 years,4183
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 21 years,4066
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 22 years,4685
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 23 years,4730
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 24 years,4995
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 25 years,5242
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 26 years,5148
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 27 years,5209
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 28 years,5476
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 29 years,5360
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 30 years,5204
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 31 years,5037
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 32 years,5101
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 33 years,4725
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 34 years,4374
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 35 years,4427
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 36 years,4334
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 37 years,4052
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 38 years,4005
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 39 years,3653
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 40 years,3638
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 41 years,3527
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 42 years,3180
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 43 years,2986
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 44 years,3013
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 45 years,3002
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 46 years,2899
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 47 years,2938
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 48 years,2962
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 49 years,3179
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 50 years,3142
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 51 years,2924
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 52 years,3176
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 53 years,3083
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 54 years,3113
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 55 years,3101
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 56 years,2987
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 57 years,3155
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 58 years,3000
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 59 years,2804
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 60 years,2670
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 61 years,2618
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 62 years,2562
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 63 years,2507
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 64 years,2309
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 65 years,2072
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 66 years,1921
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 67 years,2041
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 68 years,1881
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 69 years,1765
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 70 years,1901
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 71 years,1925
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 72 years,1920
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 73 years,2132
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 74 years,2094
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 75 years,1481
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 76 years,1481
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 77 years,1378
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 78 years,1361
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 79 years,1185
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 80 years,1094
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 81 years,1114
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 82 years,1038
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 83 years,915
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 84 years,845
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 85 years,776
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 86 years,667
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 87 years,550
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 88 years,460
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 89 years,423
E08000006,Salford,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Persons,Aged 90 years and over,1502
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged under 1 year,1619
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 1 year,1552
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 2 years,1620
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 3 years,1598
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 4 years,1728
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 5 years,1788
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 6 years,1754
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 7 years,1807
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 8 years,1805
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 9 years,1770
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 10 years,1777
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 11 years,1758
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 12 years,1766
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 13 years,1707
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 14 years,1628
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 15 years,1529
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 16 years,1591
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 17 years,1529
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 18 years,1261
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 19 years,1016
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 20 years,998
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 21 years,1173
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 22 years,1433
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 23 years,1411
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 24 years,1585
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 25 years,1539
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 26 years,1610
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 27 years,1773
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 28 years,1837
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 29 years,2048
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 30 years,2124
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 31 years,2123
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 32 years,2080
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 33 years,2187
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 34 years,2046
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 35 years,2172
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 36 years,2176
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 37 years,2141
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 38 years,2120
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 39 years,2027
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 40 years,2144
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 41 years,2115
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 42 years,1967
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 43 years,1934
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 44 years,1792
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 45 years,1823
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 46 years,1871
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 47 years,1878
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 48 years,1990
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 49 years,2182
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 50 years,2002
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 51 years,1963
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 52 years,2214
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 53 years,2073
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 54 years,2171
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 55 years,2154
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 56 years,2156
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 57 years,2022
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 58 years,2037
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 59 years,2080
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 60 years,1934
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 61 years,1912
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 62 years,1797
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 63 years,1803
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 64 years,1644
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 65 years,1649
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 66 years,1564
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 67 years,1597
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 68 years,1554
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 69 years,1480
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 70 years,1527
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 71 years,1550
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 72 years,1548
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 73 years,1785
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 74 years,1833
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 75 years,1312
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 76 years,1431
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 77 years,1259
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 78 years,1238
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 79 years,1055
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 80 years,1024
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 81 years,1028
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 82 years,987
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 83 years,951
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 84 years,909
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 85 years,754
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 86 years,689
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 87 years,618
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 88 years,575
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 89 years,530
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Females,Aged 90 years and over,2064
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged under 1 year,1564
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 1 year,1623
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 2 years,1755
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 3 years,1747
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 4 years,1769
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 5 years,1837
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 6 years,1698
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 7 years,1909
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 8 years,1912
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 9 years,1774
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 10 years,1914
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 11 years,1836
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 12 years,1831
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 13 years,1834
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 14 years,1876
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 15 years,1758
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 16 years,1842
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 17 years,1627
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 18 years,1469
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 19 years,1138
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 20 years,1158
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 21 years,1209
E08000007,Stockport,Local authority,2021-03-21,Usual resident population by sex and age group,Count,Usual residents,Males,Aged 22 years,1330
