period,area_code,area_name,geography,sex,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90+
2024-06-30,E00031131,E00031131,OA,Males,79,7,65,7,0,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,2,2,1,2,4,2,5,0,2,0,1,3,0,1,1,0,3,3,2,1,4,2,2,1,3,1,0,0,0,1,2,1,1,2,1,2,1,1,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2024-06-30,E00031132,E00031132,OA,Persons,426,85,288,53,3,8,4,8,3,6,2,5,5,5,5,8,4,8,3,8,12,10,5,6,3,8,8,6,7,9,6,2,6,3,12,3,6,8,9,7,9,3,3,5,4,9,13,5,7,3,4,4,7,5,6,6,8,4,10,8,4,2,0,7,7,3,2,3,1,2,4,4,1,4,3,5,2,1,1,3,7,6,3,1,0,0,0,2,0,1,0,1,0,1,1
2024-06-30,E00031132,E00031132,OA,Females,238,39,168,31,3,4,1,5,1,3,1,2,3,0,4,2,1,3,2,4,7,4,2,1,2,6,5,6,4,7,4,2,4,2,3,0,5,5,4,3,4,1,2,2,2,4,8,3,3,1,1,4,5,2,3,4,6,3,8,5,3,2,0,5,4,3,1,2,1,1,1,2,1,3,2,2,2,0,1,0,4,5,3,0,0,0,0,1,0,1,0,1,0,0,1
2024-06-30,E00031132,E00031132,OA,Males,188,46,120,22,0,4,3,3,2,3,1,3,2,5,1,6,3,5,1,4,5,6,3,5,1,2,3,0,3,2,2,0,2,1,9,3,1,3,5,4,5,2,1,3,2,5,5,2,4,2,3,0,2,3,3,2,2,1,2,3,1,0,0,2,3,0,1,1,0,1,3,2,0,1,1,3,0,1,0,3,3,1,0,1,0,0,0,1,0,0,0,0,0,1,0
2024-06-30,E00031133,E00031133,OA,Persons,246,46,133,67,1,2,2,0,4,5,4,3,3,3,4,5,0,2,5,3,0,4,0,2,3,1,2,3,2,2,2,3,1,2,1,1,2,4,4,5,3,3,7,2,7,2,3,4,7,0,4,3,0,3,1,0,2,4,2,3,2,3,1,4,2,2,6,5,4,6,7,1,1,7,7,4,5,3,3,1,3,3,0,3,0,1,0,1,0,0,1,0,2,1,7
2024-06-30,E00031133,E00031133,OA,Females,133,22,73,38,0,1,1,0,2,4,3,1,2,1,1,1,0,1,2,2,0,1,0,1,2,0,1,2,0,1,1,2,1,2,1,1,1,1,2,3,2,1,4,1,3,1,3,3,6,0,2,1,0,1,1,0,1,1,1,2,1,1,1,2,2,2,3,3,1,4,2,1,0,2,4,4,4,2,1,1,2,1,0,1,0,1,0,1,0,0,1,0,1,0,5
2024-06-30,E00031133,E00031133,OA,Males,113,24,60,29,1,1,1,0,2,1,1,2,1,2,3,4,0,1,3,1,0,3,0,1,1,1,1,1,2,1,1,1,0,0,0,0,1,3,2,2,1,2,3,1,4,1,0,1,1,0,2,2,0,2,0,0,1,3,1,1,1,2,0,2,0,0,3,2,3,2,5,0,1,5,3,0,1,1,2,0,1,2,0,2,0,0,0,0,0,0,0,0,1,1,2
2024-06-30,E00031134,E00031134,OA,Persons,306,62,203,41,3,1,5,2,4,6,1,9,6,5,4,5,3,3,5,0,3,5,3,3,2,5,2,6,5,6,4,1,3,3,5,3,5,2,3,1,8,3,3,2,6,13,2,6,6,5,6,5,2,6,3,4,3,3,5,5,2,4,3,4,8,5,5,3,3,0,1,4,4,3,1,2,2,0,5,0,0,0,2,3,1,2,1,1,1,2,1,1,1,0,3
2024-06-30,E00031134,E00031134,OA,Females,159,28,107,24,0,0,0,2,1,2,0,7,3,2,2,1,2,3,3,0,2,3,1,1,0,3,0,3,3,3,1,1,2,2,3,1,2,1,2,1,4,3,1,0,3,11,1,3,2,1,3,2,2,2,2,2,2,2,3,3,1,1,2,2,5,4,2,1,2,0,1,1,1,2,0,0,1,0,2,0,0,0,2,3,1,2,1,0,1,2,1,0,1,0,2
2024-06-30,E00031134,E00031134,OA,Males,147,34,96,17,3,1,5,0,3,4,1,2,3,3,2,4,1,0,2,0,1,2,2,2,2,2,2,3,2,3,3,0,1,1,2,2,3,1,1,0,4,0,2,2,3,2,1,3,4,4,3,3,0,4,1,2,1,1,2,2,1,3,1,2,3,1,3,2,1,0,0,3,3,1,1,2,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2024-06-30,E00031135,E00031135,OA,Persons,282,62,153,67,4,2,2,7,5,4,4,6,3,3,5,7,3,1,3,3,2,0,2,1,2,3,3,0,1,1,2,4,0,0,0,2,5,4,5,3,1,5,6,7,7,2,7,4,4,4,5,3,3,1,3,2,6,4,2,3,1,2,5,6,6,5,1,5,3,4,3,2,5,4,4,5,3,3,0,2,3,4,1,2,1,1,0,3,0,1,5,1,1,2,7
2024-06-30,E00031135,E00031135,OA,Females,147,28,80,39,2,1,1,3,3,1,2,4,3,0,1,2,1,1,1,2,0,0,2,1,1,1,1,0,0,0,1,3,0,0,0,2,3,2,1,2,0,3,2,3,4,1,4,2,3,4,4,2,1,0,2,1,2,3,2,0,0,1,2,3,5,3,1,2,0,2,0,0,2,3,2,1,3,1,0,1,2,4,1,1,1,1,0,2,0,1,4,0,1,1,5
2024-06-30,E00031135,E00031135,OA,Males,135,34,73,28,2,1,1,4,2,3,2,2,0,3,4,5,2,0,2,1,2,0,0,0,1,2,2,0,1,1,1,1,0,0,0,0,2,2,4,1,1,2,4,4,3,1,3,2,1,0,1,1,2,1,1,1,4,1,0,3,1,1,3,3,1,2,0,3,3,2,3,2,3,1,2,4,0,2,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,2
2024-06-30,E00031136,E00031136,OA,Persons,163,17,115,31,2,0,1,0,1,1,0,1,0,1,3,0,2,2,2,1,1,1,1,2,1,2,1,1,5,0,2,1,1,1,0,5,1,2,4,2,2,1,3,5,1,2,3,2,2,4,1,3,0,4,3,1,3,3,0,2,6,4,1,3,5,6,3,3,5,1,1,4,2,3,2,2,1,0,1,2,1,0,2,3,0,0,0,0,0,3,0,0,0,2,1
2024-06-30,E00031136,E00031136,OA,Females,73,5,54,14,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,3,0,1,0,0,1,0,1,0,0,3,0,2,1,1,2,1,2,2,2,1,0,0,1,0,0,3,0,1,0,0,1,5,2,0,2,3,4,0,3,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1
2024-06-30,E00031136,E00031136,OA,Males,90,12,61,17,0,0,0,0,1,1,0,1,0,0,3,0,1,2,2,1,0,0,1,1,0,1,1,1,2,0,1,1,1,0,0,4,1,2,1,2,0,0,2,3,0,0,1,0,1,4,1,2,0,4,0,1,2,3,0,1,1,2,1,1,2,2,3,0,4,0,1,3,1,2,0,1,0,0,0,2,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0
2024-06-30,E00031137,E00031137,OA,Persons,644,128,473,43,5,6,7,10,9,7,8,11,4,8,8,12,3,14,9,7,12,5,9,6,2,8,4,14,14,13,14,16,19,13,15,12,29,18,22,13,22,13,15,9,13,10,7,8,7,10,10,7,2,3,8,3,8,5,6,10,8,5,5,3,4,4,4,3,3,3,2,6,2,2,1,2,2,2,3,4,2,1,2,0,2,2,0,1,0,0,1,0,2,0,1
2024-06-30,E00031137,E00031137,OA,Females,324,71,233,20,3,2,4,6,5,4,5,4,4,5,6,5,2,6,5,5,5,2,3,2,2,4,1,8,6,9,8,12,14,5,6,7,14,9,9,8,13,7,8,5,2,4,3,3,2,5,6,3,0,2,6,0,4,1,3,5,3,4,3,1,0,3,2,0,1,2,1,2,1,1,0,2,0,1,3,0,0,0,2,0,1,1,0,1,0,0,1,0,0,0,1
2024-06-30,E00031137,E00031137,OA,Males,320,57,240,23,2,4,3,4,4,3,3,7,0,3,2,7,1,8,4,2,7,3,6,4,0,4,3,6,8,4,6,4,5,8,9,5,15,9,13,5,9,6,7,4,11,6,4,5,5,5,4,4,2,1,2,3,4,4,3,5,5,1,2,2,4,1,2,3,2,1,1,4,1,1,1,0,2,1,0,4,2,1,0,0,1,1,0,0,0,0,0,0,2,0,0
2024-06-30,E00031138,E00031138,OA,Persons,305,61,160,84,1,4,3,4,5,5,4,2,5,3,6,5,4,3,3,4,1,2,1,0,1,4,3,3,4,2,0,2,0,2,4,2,5,1,2,4,0,5,7,7,5,7,6,6,5,2,0,1,3,5,3,5,2,7,6,2,1,4,1,3,5,4,7,4,4,4,3,4,4,7,3,3,4,4,4,1,3,6,4,3,4,1,2,1,2,3,4,1,1,2,6
2024-06-30,E00031138,E00031138,OA,Females,154,27,85,42,0,2,2,1,4,2,1,0,2,2,2,2,1,2,1,3,0,0,0,0,0,2,0,2,2,1,0,2,0,2,2,1,4,1,1,2,0,3,5,2,3,4,4,2,2,0,0,1,1,2,3,2,1,5,2,1,1,2,0,1,3,3,4,3,3,2,1,1,1,5,1,0,3,3,2,0,2,0,4,2,1,1,0,1,0,3,1,0,1,2,5
2024-06-30,E00031138,E00031138,OA,Males,151,34,75,42,1,2,1,3,1,3,3,2,3,1,4,3,3,1,2,1,1,2,1,0,1,2,3,1,2,1,0,0,0,0,2,1,1,0,1,2,0,2,2,5,2,3,2,4,3,2,0,0,2,3,0,3,1,2,4,1,0,2,1,2,2,1,3,1,1,2,2,3,3,2,2,3,1,1,2,1,1,6,0,1,3,0,2,0,2,0,3,1,0,0,1
2024-06-30,E00031139,E00031139,OA,Persons,278,45,154,79,0,1,0,1,2,4,3,5,3,5,3,3,4,1,3,7,3,3,3,3,5,1,0,6,1,1,1,1,1,6,3,3,4,1,3,3,2,3,5,5,6,3,5,9,4,6,2,3,3,4,3,3,4,1,1,1,5,6,1,2,5,1,3,3,3,3,3,0,3,3,2,1,2,1,1,3,1,4,4,4,3,4,3,5,3,2,5,3,4,3,9
2024-06-30,E00031139,E00031139,OA,Females,145,23,69,53,0,1,0,0,2,2,2,4,1,4,2,1,0,1,2,1,3,2,1,1,3,0,0,2,1,1,0,0,1,3,1,1,2,1,2,3,1,1,1,4,4,1,2,3,2,3,0,1,2,0,0,2,3,1,0,0,1,2,1,1,2,0,2,0,1,2,0,0,2,2,1,1,2,1,0,2,1,3,4,2,3,3,1,5,3,1,2,1,4,1,6
2024-06-30,E00031139,E00031139,OA,Males,133,22,85,26,0,0,0,1,0,2,1,1,2,1,1,2,4,0,1,6,0,1,2,2,2,1,0,4,0,0,1,1,0,3,2,2,2,0,1,0,1,2,4,1,2,2,3,6,2,3,2,2,1,4,3,1,1,0,1,1,4,4,0,1,3,1,1,3,2,1,3,0,1,1,1,0,0,0,1,1,0,1,0,2,0,1,2,0,0,1,3,2,0,2,3
2024-06-30,E00031140,E00031140,OA,Persons,338,83,214,41,2,1,1,4,3,5,7,3,6,10,7,7,5,7,7,8,5,8,9,2,2,0,5,4,1,2,2,1,4,3,2,4,1,2,2,1,4,3,5,2,6,5,7,4,3,5,10,6,2,6,9,10,7,6,4,5,10,2,2,2,7,4,8,7,3,3,6,2,4,2,1,1,0,4,5,0,4,0,0,1,1,3,1,0,0,0,0,1,0,0,2
2024-06-30,E00031140,E00031140,OA,Females,170,45,103,22,2,1,1,2,1,3,5,2,1,4,3,3,3,3,6,5,2,1,4,2,1,0,1,0,1,2,0,1,0,1,1,1,1,0,0,1,2,1,4,1,2,4,4,2,0,1,9,4,0,3,6,6,1,2,3,2,4,1,1,1,7,3,2,4,3,2,4,1,1,1,0,0,0,3,3,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,1
2024-06-30,E00031140,E00031140,OA,Males,168,38,111,19,0,0,0,2,2,2,2,1,5,6,4,4,2,4,1,3,3,7,5,0,1,0,4,4,0,0,2,0,4,2,1,3,0,2,2,0,2,2,1,1,4,1,3,2,3,4,1,2,2,3,3,4,6,4,1,3,6,1,1,1,0,1,6,3,0,1,2,1,3,1,1,1,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2024-06-30,E00031141,E00031141,OA,Persons,242,46,158,38,1,1,2,2,2,4,1,2,7,2,2,4,2,6,7,1,3,5,0,2,0,3,8,1,5,4,2,2,2,2,4,1,2,1,4,1,3,4,2,6,4,6,6,3,3,3,3,1,3,4,3,6,6,4,2,3,3,6,3,1,5,6,2,3,2,1,2,2,3,6,1,3,2,1,2,1,2,0,2,1,1,0,2,2,0,1,1,0,0,1,1
2024-06-30,E00031141,E00031141,OA,Females,126,27,77,22,0,1,0,2,2,3,1,2,5,0,1,3,1,3,3,0,2,4,0,1,0,1,7,1,3,2,0,1,1,1,1,0,0,1,3,0,2,3,0,2,2,4,3,1,0,2,3,1,1,2,0,2,3,3,1,2,1,3,0,1,1,2,2,1,0,1,0,1,2,5,1,1,1,0,0,1,1,0,1,1,1,0,0,2,0,1,1,0,0,0,1
2024-06-30,E00031141,E00031141,OA,Males,116,19,81,16,1,0,2,0,0,1,0,0,2,2,1,1,1,3,4,1,1,1,0,1,0,2,1,0,2,2,2,1,1,1,3,1,2,0,1,1,1,1,2,4,2,2,3,2,3,1,0,0,2,2,3,4,3,1,1,1,2,3,3,0,4,4,0,2,2,0,2,1,1,1,0,2,1,1,2,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0
2024-06-30,E00031142,E00031142,OA,Persons,313,40,150,123,1,1,3,1,2,1,2,2,3,0,4,6,3,3,4,4,6,2,4,1,2,2,1,5,2,2,2,2,1,2,2,2,1,0,2,1,3,4,0,6,5,0,2,1,2,4,3,5,5,2,4,5,3,4,5,6,4,6,7,7,0,7,3,4,1,2,4,7,5,4,5,3,7,9,6,4,3,10,4,4,6,6,5,1,4,4,3,7,3,0,7
2024-06-30,E00031142,E00031142,OA,Females,172,23,78,71,0,0,2,1,1,1,2,1,2,0,3,3,2,0,3,2,3,1,1,1,1,1,1,2,2,1,1,0,1,0,1,2,0,0,1,0,0,4,0,4,2,0,1,0,2,1,1,2,3,2,2,3,2,3,3,4,3,2,5,1,0,4,1,2,1,2,2,2,2,2,3,2,4,6,5,1,1,6,3,2,3,2,3,0,2,2,3,6,3,0,4
2024-06-30,E00031142,E00031142,OA,Males,141,17,72,52,1,1,1,0,1,0,0,1,1,0,1,3,1,3,1,2,3,1,3,0,1,1,0,3,0,1,1,2,0,2,1,0,1,0,1,1,3,0,0,2,3,0,1,1,0,3,2,3,2,0,2,2,1,1,2,2,1,4,2,6,0,3,2,2,0,0,2,5,3,2,2,1,3,3,1,3,2,4,1,2,3,4,2,1,2,2,0,1,0,0,3
2024-06-30,E00031143,E00031143,OA,Persons,315,74,159,82,2,1,4,3,3,5,2,5,6,3,6,7,10,7,6,4,8,5,4,2,1,2,2,0,4,4,1,3,0,0,2,1,2,1,1,4,3,4,6,1,2,6,3,5,3,7,4,2,3,4,10,3,6,7,3,2,4,2,4,5,1,2,4,1,5,7,3,7,2,3,2,6,6,7,3,3,6,4,3,4,2,3,3,0,2,1,0,3,0,0,2
2024-06-30,E00031143,E00031143,OA,Females,167,39,86,42,0,0,3,2,3,3,0,2,3,0,4,4,3,6,4,2,5,3,3,2,0,1,1,0,2,1,0,2,0,0,1,0,1,0,1,4,1,3,3,1,1,3,2,3,1,2,3,0,2,2,5,1,5,2,2,1,2,0,3,2,1,1,4,1,2,4,1,3,1,3,2,3,4,2,2,2,1,2,3,3,1,0,2,0,1,0,0,0,0,0,2
2024-06-30,E00031143,E00031143,OA,Males,148,35,73,40,2,1,1,1,0,2,2,3,3,3,2,3,7,1,2,2,3,2,1,0,1,1,1,0,2,3,1,1,0,0,1,1,1,1,0,0,2,1,3,0,1,3,1,2,2,5,1,2,1,2,5,2,1,5,1,1,2,2,1,3,0,1,0,0,3,3,2,4,1,0,0,3,2,5,1,1,5,2,0,1,1,3,1,0,1,1,0,3,0,0,0
2024-06-30,E00031144,E00031144,OA,Persons,357,91,225,41,4,3,4,8,6,3,3,8,5,9,5,8,6,9,7,3,2,5,5,2,3,6,1,3,4,1,0,3,2,2,3,2,5,6,9,2,4,5,9,8,10,6,5,12,14,6,4,2,6,7,5,6,8,3,6,3,4,2,5,4,4,3,4,1,3,3,2,0,1,1,1,3,3,1,1,4,2,8,2,0,1,0,1,1,2,2,0,0,0,1,1
2024-06-30,E00031144,E00031144,OA,Females,174,39,115,20,2,0,3,2,1,1,0,6,4,4,1,4,3,4,2,2,2,2,2,1,1,3,0,0,3,1,0,2,1,1,3,2,2,3,5,2,4,2,4,6,4,0,2,9,6,2,3,2,2,6,3,3,4,0,3,1,1,1,2,1,3,2,1,0,2,0,2,0,1,0,1,0,1,1,1,3,0,4,1,0,1,0,0,0,1,2,0,0,0,0,1
2024-06-30,E00031144,E00031144,OA,Males,183,52,110,21,2,3,1,6,5,2,3,2,1,5,4,4,3,5,5,1,0,3,3,1,2,3,1,3,1,0,0,1,1,1,0,0,3,3,4,0,0,3,5,2,6,6,3,3,8,4,1,0,4,1,2,3,4,3,3,2,3,1,3,3,1,1,3,1,1,3,0,0,0,1,0,3,2,0,0,1,2,4,1,0,0,0,1,1,1,0,0,0,0,1,0
2024-06-30,E00031145,E00031145,OA,Persons,340,80,180,80,0,2,0,2,4,5,1,7,6,3,11,4,10,7,11,7,3,3,2,3,2,3,2,3,4,4,2,2,2,2,1,0,0,0,2,1,2,1,1,3,11,4,2,4,4,7,8,9,3,4,4,2,5,2,13,7,5,7,10,2,4,6,5,1,3,4,2,3,3,5,1,4,1,6,4,2,4,7,4,1,5,2,1,2,0,5,6,3,0,0,5
2024-06-30,E00031145,E00031145,OA,Females,173,49,86,38,0,0,0,0,1,2,0,6,4,1,7,1,9,6,8,4,2,1,0,1,1,1,1,2,1,1,0,1,2,0,1,0,0,0,2,1,1,1,1,1,7,3,1,0,3,3,3,6,0,1,1,2,2,2,6,2,2,4,7,1,3,3,2,0,0,2,0,3,2,3,0,2,0,3,2,0,2,5,3,0,3,1,1,1,0,1,3,0,0,0,1
2024-06-30,E00031145,E00031145,OA,Males,167,31,94,42,0,2,0,2,3,3,1,1,2,2,4,3,1,1,3,3,1,2,2,2,1,2,1,1,3,3,2,1,0,2,0,0,0,0,0,0,1,0,0,2,4,1,1,4,1,4,5,3,3,3,3,0,3,0,7,5,3,3,3,1,1,3,3,1,3,2,2,0,1,2,1,2,1,3,2,2,2,2,1,1,2,1,0,1,0,4,3,3,0,0,4
2024-06-30,E00031146,E00031146,OA,Persons,305,66,165,74,0,3,2,0,1,7,2,3,5,5,8,5,7,7,6,5,4,4,1,1,4,1,6,3,4,3,1,2,1,4,3,2,3,2,1,1,3,1,2,5,3,3,2,3,11,3,2,4,5,9,5,3,3,4,3,2,3,6,4,5,3,6,3,2,6,2,5,4,3,3,2,3,4,1,0,2,4,6,4,2,3,3,2,4,4,1,4,1,2,1,4
2024-06-30,E00031146,E00031146,OA,Females,152,38,74,40,0,1,0,0,1,4,2,2,3,2,5,3,3,5,3,4,1,3,1,0,2,0,2,1,2,1,1,1,0,1,0,0,2,1,1,0,1,0,2,2,2,2,2,1,5,2,0,2,3,5,2,1,1,0,2,1,1,2,2,4,1,3,2,1,2,1,2,1,2,0,0,2,3,0,0,2,3,3,3,1,1,0,2,2,2,1,4,0,1,1,3
2024-06-30,E00031146,E00031146,OA,Males,153,28,91,34,0,2,2,0,0,3,0,1,2,3,3,2,4,2,3,1,3,1,0,1,2,1,4,2,2,2,0,1,1,3,3,2,1,1,0,1,2,1,0,3,1,1,0,2,6,1,2,2,2,4,3,2,2,4,1,1,2,4,2,1,2,3,1,1,4,1,3,3,1,3,2,1,1,1,0,0,1,3,1,1,2,3,0,2,2,0,0,1,1,0,1
2024-06-30,E00031147,E00031147,OA,Persons,316,72,160,84,2,4,2,6,3,4,3,5,5,4,6,5,2,7,6,8,4,3,1,2,1,1,3,2,3,2,3,3,1,4,0,1,5,2,3,3,2,2,3,5,7,4,8,4,3,3,5,4,5,4,3,2,3,3,3,3,6,6,3,5,3,4,2,4,4,3,4,3,5,4,7,6,0,5,6,1,2,4,2,3,0,6,2,4,2,1,3,1,1,0,9
2024-06-30,E00031147,E00031147,OA,Females,170,38,82,50,0,4,0,3,2,2,1,3,3,3,5,2,0,2,4,4,3,2,1,1,1,1,1,1,1,2,1,0,0,3,0,0,3,1,0,3,0,2,2,4,4,1,5,1,3,1,3,2,3,3,0,0,1,2,0,1,4,3,1,5,0,2,1,2,1,3,3,3,1,4,5,2,0,3,3,1,1,3,1,2,0,5,0,2,0,1,3,1,0,0,3
2024-06-30,E00031147,E00031147,OA,Males,146,34,78,34,2,0,2,3,1,2,2,2,2,1,1,3,2,5,2,4,1,1,0,1,0,0,2,1,2,0,2,3,1,1,0,1,2,1,3,0,2,0,1,1,3,3,3,3,0,2,2,2,2,1,3,2,2,1,3,2,2,3,2,0,3,2,1,2,3,0,1,0,4,0,2,4,0,2,3,0,1,1,1,1,0,1,2,2,2,0,0,0,1,0,6
2024-06-30,E00031148,E00031148,OA,Persons,330,65,208,57,1,0,2,4,0,4,5,6,6,4,6,6,2,9,7,3,8,4,6,3,2,1,6,4,0,3,4,0,2,1,2,2,3,3,3,4,3,1,8,6,8,3,8,7,3,8,11,4,2,5,6,6,4,5,5,4,3,2,7,5,6,5,3,4,5,2,9,0,8,3,6,3,1,2,1,3,2,0,2,1,1,1,1,0,2,0,1,3,1,1,3
2024-06-30,E00031148,E00031148,OA,Females,170,28,109,33,1,0,2,1,0,1,1,4,2,2,2,2,1,4,3,2,4,4,2,3,2,1,3,2,0,1,0,0,1,1,1,0,2,0,2,3,0,0,5,3,5,2,6,4,1,4,5,2,1,3,5,1,3,3,1,2,2,0,4,0,4,2,1,4,4,1,5,0,3,2,2,2,0,1,1,3,1,0,1,1,1,1,1,0,1,0,1,0,1,1,3
2024-06-30,E00031148,E00031148,OA,Males,160,37,99,24,0,0,0,3,0,3,4,2,4,2,4,4,1,5,4,1,4,0,4,0,0,0,3,2,0,2,4,0,1,0,1,2,1,3,1,1,3,1,3,3,3,1,2,3,2,4,6,2,1,2,1,5,1,2,4,2,1,2,3,5,2,3,2,0,1,1,4,0,5,1,4,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,3,0,0,0
2024-06-30,E00031149,E00031149,OA,Persons,339,80,193,66,2,3,6,2,5,7,2,8,5,3,7,5,6,10,7,2,3,7,5,1,0,2,3,2,2,4,1,1,2,2,1,1,3,3,5,4,3,4,7,5,5,8,6,7,12,4,7,3,3,3,4,4,3,5,3,7,5,4,4,9,4,3,4,4,1,3,3,1,7,1,2,4,5,2,4,5,5,2,2,0,4,1,2,0,1,3,2,3,1,0,3
2024-06-30,E00031149,E00031149,OA,Females,179,43,102,34,0,0,2,1,2,5,1,6,4,1,6,4,3,5,2,1,2,2,4,0,0,1,2,1,1,3,0,0,1,2,1,1,3,1,3,1,1,2,4,2,2,4,3,3,8,2,5,1,2,0,3,1,3,2,2,3,1,3,2,3,2,2,3,3,1,1,1,1,4,0,2,1,3,1,2,4,2,2,0,0,0,1,1,0,1,2,1,1,0,0,3
2024-06-30,E00031149,E00031149,OA,Males,160,37,91,32,2,3,4,1,3,2,1,2,1,2,1,1,3,5,5,1,1,5,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,2,2,3,2,2,3,3,3,4,3,4,4,2,2,2,1,3,1,3,0,3,1,4,4,1,2,6,2,1,1,1,0,2,2,0,3,1,0,3,2,1,2,1,3,0,2,0,4,0,1,0,0,1,1,2,1,0,0
2024-06-30,E00031150,E00031150,OA,Persons,361,80,204,77,3,2,3,5,3,6,7,8,4,4,5,6,5,10,5,4,5,11,1,5,1,2,2,2,2,6,2,3,3,2,3,3,3,1,4,3,4,3,7,5,5,7,6,5,4,5,7,7,6,8,4,3,9,1,8,4,3,3,4,3,2,4,5,3,5,5,2,3,3,3,10,2,3,1,4,4,4,7,2,5,5,0,5,2,1,1,0,2,0,0,3
2024-06-30,E00031150,E00031150,OA,Females,184,35,102,47,2,1,0,1,1,4,3,3,3,3,4,2,2,2,2,2,3,8,1,2,1,0,0,2,0,4,0,2,1,2,1,2,3,0,2,0,2,2,2,4,3,4,3,4,3,4,1,4,3,4,2,1,4,0,5,1,1,0,1,2,1,2,3,1,1,5,2,2,3,2,6,0,2,1,4,3,2,2,0,5,2,0,1,2,1,0,0,1,0,0,1
2024-06-30,E00031150,E00031150,OA,Males,177,45,102,30,1,1,3,4,2,2,4,5,1,1,1,4,3,8,3,2,2,3,0,3,0,2,2,0,2,2,2,1,2,0,2,1,0,1,2,3,2,1,5,1,2,3,3,1,1,1,6,3,3,4,2,2,5,1,3,3,2,3,3,1,1,2,2,2,4,0,0,1,0,1,4,2,1,0,0,1,2,5,2,0,3,0,4,0,0,1,0,1,0,0,2
2024-06-30,E00031151,E00031151,OA,Persons,224,48,148,28,1,2,3,2,3,3,4,6,4,5,4,4,2,2,1,2,0,1,0,2,4,1,4,4,2,1,2,4,2,4,3,7,7,4,2,5,2,2,3,3,1,7,4,2,4,10,4,6,5,4,3,2,3,5,1,3,0,2,5,2,1,1,2,1,1,0,2,2,2,3,2,0,3,1,2,0,1,2,1,1,1,0,0,1,3,0,0,0,0,0,1
2024-06-30,E00031151,E00031151,OA,Females,122,21,80,21,0,0,0,1,3,2,1,3,2,2,1,2,1,1,1,1,0,0,0,1,4,0,3,3,0,1,0,3,1,2,2,4,4,2,1,4,1,1,1,1,1,4,2,1,2,5,3,4,1,2,1,1,1,5,0,2,0,2,3,1,0,0,0,0,0,0,1,2,2,2,0,0,1,1,2,0,1,2,1,1,1,0,0,1,3,0,0,0,0,0,0
2024-06-30,E00031151,E00031151,OA,Males,102,27,68,7,1,2,3,1,0,1,3,3,2,3,3,2,1,1,0,1,0,1,0,1,0,1,1,1,2,0,2,1,1,2,1,3,3,2,1,1,1,1,2,2,0,3,2,1,2,5,1,2,4,2,2,1,2,0,1,1,0,0,2,1,1,1,2,1,1,0,1,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-06-30,E00031152,E00031152,OA,Persons,355,86,236,33,2,2,4,2,8,7,8,5,10,10,8,3,8,3,3,3,3,7,3,3,1,2,0,4,5,3,7,3,2,7,3,6,5,3,4,7,6,7,8,8,12,3,4,2,7,11,5,10,3,6,5,4,10,4,10,4,3,5,1,1,5,3,6,4,1,0,3,4,2,0,2,4,2,1,1,2,2,2,1,0,1,0,1,0,1,1,0,0,2,0,1
2024-06-30,E00031152,E00031152,OA,Females,167,32,112,23,1,0,1,1,0,1,3,1,6,8,2,1,2,2,2,1,2,1,2,0,0,2,0,2,2,0,3,2,1,4,3,2,3,3,3,4,2,3,4,3,8,1,2,0,4,8,2,5,1,3,0,2,6,3,4,1,0,0,0,0,5,1,4,1,0,0,3,2,1,0,2,3,1,1,0,2,2,2,0,0,0,0,1,0,0,1,0,0,1,0,1
2024-06-30,E00031152,E00031152,OA,Males,188,54,124,10,1,2,3,1,8,6,5,4,4,2,6,2,6,1,1,2,1,6,1,3,1,0,0,2,3,3,4,1,1,3,0,4,2,0,1,3,4,4,4,5,4,2,2,2,3,3,3,5,2,3,5,2,4,1,6,3,3,5,1,1,0,2,2,3,1,0,0,2,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
