AREFNO,date,year,month,day,hour,mode,output_time,collision_severity,casualty_severity,number_vehicles,number_casualties,sex,ageband,light_conditions,speed_limit,area_name,lon,lat
2021061134059,2021-09-24,2021,Sep,Fri,10,Car,10:19:00,Slight,Slight,2,1,Male,66-75,Daylight,30,Manchester,-2.2545435223932033,53.47121755102923
2021061134306,2021-11-06,2021,Nov,Sat,2,Pedestrian,02:30:00,Serious,Serious,1,1,Male,36-45,Dark,30,Oldham,-2.0972709454653815,53.57862673540766
2021061134432,2021-12-04,2021,Dec,Sat,21,Car,21:50:00,Slight,Slight,2,1,Female,16-20,Dark,30,Manchester,-2.2278611651208977,53.48202166379891
2021061134470,2021-12-06,2021,Dec,Mon,14,Pedestrian,14:50:00,Slight,Slight,1,1,Female,21-25,Daylight,30,Trafford,-2.3741903583254316,53.39595591811322
2021061134504,2021-12-08,2021,Dec,Wed,17,Car,17:25:00,Slight,Slight,2,2,Male,21-25,Dark,30,Wigan,-2.664846008352887,53.551497184921885
2021061134504,2021-12-08,2021,Dec,Wed,17,Car,17:25:00,Slight,Slight,2,2,Female,16-20,Dark,30,Wigan,-2.664846008352887,53.551497184921885
2021061134505,2021-12-06,2021,Dec,Mon,8,Car,08:00:00,Slight,Slight,2,1,Female,46-55,Daylight,70,Manchester,-2.209273282620531,53.53541089689937
2021061134518,2021-12-08,2021,Dec,Wed,13,Car,13:29:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Bolton,-2.420727464765124,53.54901918582772
2021061134535,2021-12-06,2021,Dec,Mon,15,Car,15:20:00,Slight,Slight,3,1,Female,36-45,Daylight,30,Manchester,-2.181143616104859,53.456268853379235
2021061134540,2021-12-09,2021,Dec,Thu,22,Car,22:45:00,Slight,Slight,2,1,Female,46-55,Dark,70,Manchester,-2.277220023804173,53.3816590947543
2021061134556,2021-12-04,2021,Dec,Sat,12,Pedestrian,12:00:00,Slight,Slight,1,1,Male,36-45,Dark,30,Salford,-2.2656711233293616,53.48240192734539
2021061134573,2021-12-07,2021,Dec,Tue,20,Powered 2 Wheeler,20:19:00,Serious,Serious,2,1,Male,-1,Dark,30,Stockport,-2.0871826729822023,53.432393264030544
2021061134583,2021-12-13,2021,Dec,Mon,16,Car,16:56:00,Serious,Serious,2,1,Male,36-45,Dark,30,Bury,-2.27200897888806,53.51908743293915
2021061134593,2021-12-06,2021,Dec,Mon,12,Pedal Cycle,12:11:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Manchester,-2.22399364270996,53.48014140774276
2021061134601,2021-12-03,2021,Dec,Fri,7,Pedal Cycle,07:30:00,Slight,Slight,2,1,Female,46-55,Dark,30,Bolton,-2.5510581366181126,53.601664883198005
2021061134602,2021-12-09,2021,Dec,Thu,17,Car,17:00:00,Slight,Slight,2,1,Male,36-45,Dark,30,Manchester,-2.188756176208672,53.440985596270096
2021061134605,2021-12-05,2021,Dec,Sun,16,Car,16:20:00,Slight,Slight,2,1,Male,26-35,Dark,30,Salford,-2.253340657318435,53.48677015037957
2021061134609,2021-12-04,2021,Dec,Sat,19,Pedestrian,19:30:00,Slight,Slight,1,1,Male,21-25,Dark,30,Wigan,-2.665027962924777,53.551550103979615
2021061134701,2021-12-08,2021,Dec,Wed,8,Car,08:30:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Manchester,-2.278246602328238,53.40074849247592
2021061134731,2021-12-06,2021,Dec,Mon,18,Car,18:39:00,Slight,Slight,3,1,Male,46-55,Dark,30,Manchester,-2.2125956260456094,53.51495645265836
2021061134755,2021-12-04,2021,Dec,Sat,8,Pedestrian,08:00:00,Serious,Serious,1,1,Male,-1,Daylight,30,Stockport,-2.143058091241633,53.41609702290032
2021061134873,2021-12-06,2021,Dec,Mon,18,Car,18:30:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Stockport,-2.0718462114237535,53.41501970284824
2021061134975,2021-12-06,2021,Dec,Mon,8,Car,08:30:00,Serious,Serious,3,1,Male,36-45,Daylight,30,Bolton,-2.4464558639845144,53.56864640015326
2021061135093,2021-11-03,2021,Nov,Wed,19,Pedal Cycle,19:30:00,Slight,Slight,2,1,Male,36-45,Dark,30,Oldham,-2.1519689167277347,53.514033328228194
2021061135095,2021-11-02,2021,Nov,Tue,23,Car,23:44:00,Slight,Slight,2,1,Male,26-35,Dark,50,Manchester,-2.2453037819215154,53.470365012691914
2021061135098,2021-11-09,2021,Nov,Tue,16,Powered 2 Wheeler,16:59:00,Slight,Slight,2,1,Male,16-20,Dark,20,Stockport,-2.1018574567610604,53.388373702622005
2021061135100,2021-11-08,2021,Nov,Mon,18,Car,18:00:00,Slight,Slight,2,1,Female,21-25,Dark,30,Salford,-2.2758271657535434,53.47769590756703
2021061135101,2021-11-09,2021,Nov,Tue,7,Pedal Cycle,07:30:00,Slight,Slight,2,1,Male,21-25,Daylight,40,Salford,-2.396414888812156,53.5104520711521
2021061135108,2021-11-17,2021,Nov,Wed,13,Car,13:44:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Stockport,-2.176880578611103,53.42703563889173
2021061135115,2021-11-18,2021,Nov,Thu,8,Pedal Cycle,08:35:00,Slight,Slight,2,1,Male,11-15,Daylight,30,Manchester,-2.1929902125586827,53.50151612587727
2021061135118,2021-11-18,2021,Nov,Thu,18,Pedestrian,18:15:00,Serious,Serious,1,1,Female,56-65,Dark,30,Rochdale,-2.149150892444649,53.62168989224535
2021061135122,2021-11-18,2021,Nov,Thu,19,Pedal Cycle,19:01:00,Slight,Slight,2,1,Male,26-35,Dark,30,Manchester,-2.1817942322623405,53.449939967166976
2021061135126,2021-11-19,2021,Nov,Fri,7,Car,07:30:00,Slight,Slight,2,1,Female,26-35,Daylight,30,Bolton,-2.4163141895065574,53.57758173142609
2021061135130,2021-11-19,2021,Nov,Fri,17,Pedal Cycle,17:15:00,Slight,Slight,2,1,Female,36-45,Dark,30,Trafford,-2.289063133955129,53.41666851051733
2021061135134,2021-11-20,2021,Nov,Sat,11,Taxi or private hire,11:13:00,Serious,Serious,1,2,Male,36-45,Daylight,30,Tameside,-2.1424096609520156,53.47407360256032
2021061135134,2021-11-20,2021,Nov,Sat,11,Taxi or private hire,11:13:00,Serious,Slight,1,2,Male,11-15,Daylight,30,Tameside,-2.1424096609520156,53.47407360256032
2021061135135,2021-11-22,2021,Nov,Mon,17,Pedal Cycle,17:00:00,Serious,Serious,2,1,Female,36-45,Dark,30,Manchester,-2.242984373135453,53.46782601766401
2021061135138,2021-11-24,2021,Nov,Wed,18,Car,18:15:00,Serious,Serious,2,1,Female,36-45,Daylight,30,Manchester,-2.214328397625438,53.52958645432809
2021061135139,2021-11-26,2021,Nov,Fri,15,Car,15:05:00,Slight,Slight,2,1,Female,21-25,Daylight,30,Rochdale,-2.229056408577664,53.5890259537592
2021061135146,2021-11-28,2021,Nov,Sun,16,Car,16:50:00,Slight,Slight,2,2,Female,46-55,Dark,30,Rochdale,-2.1563527888422316,53.627262374974535
2021061135146,2021-11-28,2021,Nov,Sun,16,Car,16:50:00,Slight,Slight,2,2,Female,36-45,Dark,30,Rochdale,-2.1563527888422316,53.627262374974535
2021061135148,2021-11-29,2021,Nov,Mon,16,Pedestrian,16:35:00,Slight,Slight,1,1,Female,26-35,Dark,30,Manchester,-2.241094987129266,53.474661087439024
2021061135313,2021-11-28,2021,Nov,Sun,12,Car,12:23:00,Slight,Slight,2,2,Male,26-35,Daylight,30,Salford,-2.341109624378097,53.51285191143706
2021061135313,2021-11-28,2021,Nov,Sun,12,Car,12:23:00,Slight,Slight,2,2,Female,0-5,Daylight,30,Salford,-2.341109624378097,53.51285191143706
2021061135315,2021-11-29,2021,Nov,Mon,15,Pedal Cycle,15:25:00,Slight,Slight,2,1,Male,46-55,Daylight,20,Rochdale,-2.1546163625725385,53.61553499212662
2021061135318,2021-11-29,2021,Nov,Mon,19,Powered 2 Wheeler,19:34:00,Serious,Serious,2,1,Male,21-25,Dark,40,Wigan,-2.6078908343140212,53.52576067547918
2021061135321,2021-11-29,2021,Nov,Mon,16,Powered 2 Wheeler,16:38:00,Serious,Serious,3,1,Male,21-25,Dark,30,Stockport,-2.161720436700196,53.445384736196885
2021061135326,2021-11-29,2021,Nov,Mon,15,Car,15:39:00,Slight,Slight,2,1,Female,36-45,Dark,30,Bolton,-2.4349686172703118,53.580760123178365
2021061135334,2021-11-29,2021,Nov,Mon,17,Car,17:45:00,Slight,Slight,2,1,Female,46-55,Dark,40,Manchester,-2.2957173264505846,53.36305314340135
2021061135336,2021-11-25,2021,Nov,Thu,19,Pedal Cycle,19:10:00,Slight,Slight,2,1,Male,26-35,Dark,30,Oldham,-2.094477958240603,53.545327271768706
2021061135342,2021-11-30,2021,Nov,Tue,15,Car,15:30:00,Slight,Slight,2,1,Female,56-65,Daylight,30,Bolton,-2.4494882966662592,53.5641318564984
2021061135348,2021-12-01,2021,Dec,Wed,8,Pedestrian,08:52:00,Slight,Slight,1,1,Female,16-20,Daylight,30,Bury,-2.301209328758776,53.58940521960466
2021061135350,2021-12-01,2021,Dec,Wed,16,Car,16:00:00,Slight,Slight,2,1,Male,56-65,Daylight,70,Wigan,-2.6935092509803256,53.58472661884924
2021061135352,2021-12-01,2021,Dec,Wed,21,Car,21:13:00,Slight,Slight,2,3,Male,21-25,Dark,30,Bury,-2.2678215024347326,53.524705657382256
2021061135352,2021-12-01,2021,Dec,Wed,21,Car,21:13:00,Slight,Slight,2,3,Female,16-20,Dark,30,Bury,-2.2678215024347326,53.524705657382256
2021061135352,2021-12-01,2021,Dec,Wed,21,Car,21:13:00,Slight,Slight,2,3,Male,11-15,Dark,30,Bury,-2.2678215024347326,53.524705657382256
2021061135354,2021-12-01,2021,Dec,Wed,22,Pedestrian,22:50:00,Slight,Slight,1,1,Female,26-35,Dark,30,Manchester,-2.248934933265205,53.47817746403681
2021061135361,2021-12-02,2021,Dec,Thu,12,Pedestrian,12:13:00,Slight,Slight,1,1,Male,16-20,Daylight,30,Stockport,-2.2311383838890837,53.391923406849216
2021061135364,2021-12-02,2021,Dec,Thu,13,Pedal Cycle,13:10:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Bolton,-2.4544473299616065,53.58025623848851
2021061135766,2021-12-08,2021,Dec,Wed,6,Pedal Cycle,06:40:00,Slight,Slight,2,1,Male,26-35,Dark,30,Rochdale,-2.1379507373701716,53.60397853456374
2021061135779,2021-12-08,2021,Dec,Wed,17,Pedestrian,17:28:00,Slight,Slight,1,1,Female,16-20,Dark,30,Oldham,-2.1291523165699524,53.543595981357065
2021061135896,2021-12-02,2021,Dec,Thu,9,Pedestrian,09:05:00,Slight,Slight,2,1,Female,36-45,Daylight,30,Bolton,-2.5407068054236355,53.59338888760428
2021061135904,2021-12-02,2021,Dec,Thu,9,Car,09:05:00,Serious,Serious,2,2,Male,36-45,Daylight,30,Tameside,-2.080917996536401,53.45431163357405
2021061135904,2021-12-02,2021,Dec,Thu,9,Car,09:05:00,Serious,Serious,2,2,Female,66-75,Daylight,30,Tameside,-2.080917996536401,53.45431163357405
2021061135909,2021-12-02,2021,Dec,Thu,20,Taxi or private hire,20:20:00,Slight,Slight,2,2,Male,16-20,Dark,30,Tameside,-2.0713129209843175,53.47372386274889
2021061135909,2021-12-02,2021,Dec,Thu,20,Taxi or private hire,20:20:00,Slight,Slight,2,2,Male,16-20,Dark,30,Tameside,-2.0713129209843175,53.47372386274889
2021061135914,2021-12-06,2021,Dec,Mon,7,Pedestrian,07:13:00,Slight,Slight,1,1,Male,56-65,Dark,30,Wigan,-2.625356185658819,53.549130569111036
2021061136031,2021-12-04,2021,Dec,Sat,16,Pedal Cycle,16:05:00,Slight,Slight,3,1,Male,36-45,Dark,30,Stockport,-2.2013838737274214,53.40858824486153
2021061136036,2021-11-02,2021,Nov,Tue,16,Car,16:00:00,Slight,Slight,2,1,Female,56-65,Daylight,30,Bolton,-2.4015681174816583,53.58334875648468
2021061136055,2021-12-09,2021,Dec,Thu,21,Car,21:00:00,Slight,Slight,2,1,Male,26-35,Dark,30,Oldham,-2.113875892671472,53.54744955788067
2021061136077,2021-12-02,2021,Dec,Thu,19,Car,19:42:00,Slight,Slight,2,1,Male,26-35,Dark,30,Manchester,-2.2866648125271296,53.38446818367176
2021061136141,2021-12-04,2021,Dec,Sat,22,Taxi or private hire,22:50:00,Slight,Slight,2,2,Male,46-55,Dark,30,Wigan,-2.6286816188979887,53.54336049174458
2021061136141,2021-12-04,2021,Dec,Sat,22,Taxi or private hire,22:50:00,Slight,Slight,2,2,Male,36-45,Dark,30,Wigan,-2.6286816188979887,53.54336049174458
2021061136304,2021-11-05,2021,Nov,Fri,17,Pedestrian,17:25:00,Serious,Serious,1,1,Male,Over 75,Dark,30,Manchester,-2.1822223065125423,53.521676055076824
2021061136402,2021-12-08,2021,Dec,Wed,6,Car,06:05:00,Slight,Slight,2,1,Female,46-55,Dark,30,Bolton,-2.4645478140542707,53.56474841849132
2021061136407,2021-12-08,2021,Dec,Wed,17,Car,17:35:00,Slight,Slight,3,1,Male,46-55,Dark,30,Manchester,-2.289911261913606,53.3931702978615
2021061136607,2021-12-09,2021,Dec,Thu,17,Car,17:45:00,Slight,Slight,2,1,Female,26-35,Dark,30,Bury,-2.2922513588117206,53.51505775701615
2021061136733,2021-07-24,2021,Jul,Sat,15,Pedestrian,15:30:00,Serious,Serious,1,1,Female,16-20,Daylight,30,Bolton,-2.542000036370867,53.59881201480284
2021061136897,2021-12-10,2021,Dec,Fri,9,Pedal Cycle,09:55:00,Serious,Serious,2,1,Male,16-20,Daylight,20,Manchester,-2.2285011772339556,53.460933491258906
2021061136898,2021-12-02,2021,Dec,Thu,12,Car,12:20:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Trafford,-2.3182584767086403,53.4175649833399
2021061136913,2021-12-03,2021,Dec,Fri,18,Car,18:07:00,Slight,Slight,2,1,Male,26-35,Dark,30,Wigan,-2.5626087954296204,53.52815762442135
2021061137027,2021-12-09,2021,Dec,Thu,1,Car,01:05:00,Slight,Slight,2,1,Male,46-55,Dark,30,Manchester,-2.231010386951368,53.476451755849205
2021061137058,2021-12-09,2021,Dec,Thu,18,Pedal Cycle,18:30:00,Slight,Slight,2,1,Male,56-65,Daylight,20,Bolton,-2.4528385779396946,53.54279871215129
2021061137483,2021-12-08,2021,Dec,Wed,7,Pedestrian,07:50:00,Serious,Slight,1,2,Female,11-15,Dark,30,Bury,-2.301602118142,53.54911850175786
2021061137483,2021-12-08,2021,Dec,Wed,7,Pedestrian,07:50:00,Serious,Serious,1,2,Female,11-15,Dark,30,Bury,-2.301602118142,53.54911850175786
2021061137503,2021-12-11,2021,Dec,Sat,22,Car,22:42:00,Slight,Slight,2,2,Female,46-55,Dark,30,Salford,-2.265209137143643,53.47598519039504
2021061137503,2021-12-11,2021,Dec,Sat,22,Car,22:42:00,Slight,Slight,2,2,Female,-1,Dark,30,Salford,-2.265209137143643,53.47598519039504
2021061137822,2021-12-10,2021,Dec,Fri,21,Car,21:45:00,Slight,Slight,2,1,Female,56-65,Dark,30,Rochdale,-2.145685691438701,53.598881996171485
2021061137824,2021-12-09,2021,Dec,Thu,17,Car,17:50:00,Slight,Slight,2,1,Male,26-35,Dark,30,Manchester,-2.2878411621233283,53.40059988952235
2021061137831,2021-12-09,2021,Dec,Thu,8,Powered 2 Wheeler,08:30:00,Serious,Serious,3,1,Male,21-25,Daylight,30,Trafford,-2.3133240468422485,53.4442380772308
2021061137834,2021-12-10,2021,Dec,Fri,7,Pedestrian,07:54:00,Slight,Slight,1,1,Male,46-55,Dark,30,Salford,-2.2642058888385503,53.476985134759076
2021061137838,2021-12-10,2021,Dec,Fri,8,Car,08:45:00,Slight,Slight,2,1,Male,56-65,Daylight,30,Wigan,-2.613301744560256,53.503531354138985
2021061137840,2021-12-10,2021,Dec,Fri,9,Pedal Cycle,09:30:00,Slight,Slight,2,1,Male,26-35,Daylight,40,Manchester,-2.259446557162162,53.42051177647781
2021061137844,2021-12-06,2021,Dec,Mon,11,Pedestrian,11:00:00,Slight,Slight,1,1,Female,21-25,Daylight,30,Stockport,-2.168024070758327,53.41370046707829
2021061137847,2021-12-10,2021,Dec,Fri,15,Car,15:08:00,Slight,Slight,2,1,Female,36-45,Daylight,30,Bury,-2.341544899900086,53.62121422708453
2021061137848,2021-12-11,2021,Dec,Sat,21,Pedestrian,21:40:00,Serious,Serious,1,1,Male,26-35,Dark,20,Manchester,-2.2445553010241768,53.48689632931713
2021061137851,2021-12-11,2021,Dec,Sat,20,Car,20:17:00,Slight,Slight,2,1,Female,66-75,Dark,30,Bury,-2.295770645828134,53.61963740480826
2021061137854,2021-12-11,2021,Dec,Sat,19,Pedestrian,19:20:00,Serious,Serious,1,1,Male,66-75,Dark,30,Manchester,-2.160213567551365,53.4570268636593
2021061137856,2021-12-11,2021,Dec,Sat,20,Car,20:50:00,Slight,Slight,2,1,Male,36-45,Dark,50,Salford,-2.3248677443550316,53.48907780120291
2021061137858,2021-12-12,2021,Dec,Sun,16,Pedestrian,16:30:00,Serious,Serious,1,1,Male,16-20,Dark,30,Bolton,-2.418282085864783,53.56886513745413
2021061137860,2021-12-13,2021,Dec,Mon,15,Pedestrian,15:00:00,Slight,Slight,1,1,Male,11-15,Daylight,30,Rochdale,-2.1382835853593,53.604094997025356
2021061137861,2021-12-13,2021,Dec,Mon,13,Car,13:45:00,Slight,Slight,2,2,Female,46-55,Daylight,30,Rochdale,-2.148138161345263,53.60450563108459
2021061137861,2021-12-13,2021,Dec,Mon,13,Car,13:45:00,Slight,Slight,2,2,Male,21-25,Daylight,30,Rochdale,-2.148138161345263,53.60450563108459
2021061137866,2021-12-13,2021,Dec,Mon,17,Pedestrian,17:40:00,Slight,Slight,1,1,Male,26-35,Dark,30,Bolton,-2.435178871620162,53.57476411930168
2021061137870,2021-12-13,2021,Dec,Mon,17,Car,17:45:00,Slight,Slight,2,1,Male,26-35,Dark,30,Wigan,-2.493288324265073,53.52655828470387
2021061137873,2021-12-14,2021,Dec,Tue,7,Pedestrian,07:20:00,Slight,Slight,1,1,Male,26-35,Dark,30,Tameside,-2.0886211963238557,53.48702412025488
2021061137876,2021-12-14,2021,Dec,Tue,17,Pedestrian,17:12:00,Slight,Slight,1,1,Female,11-15,Dark,30,Trafford,-2.2977272930906953,53.45509118350216
2021061138261,2021-12-07,2021,Dec,Tue,11,Pedal Cycle,11:40:00,Slight,Slight,2,1,Female,21-25,Daylight,30,Manchester,-2.2268275677620024,53.45777273603802
2021061138431,2021-12-12,2021,Dec,Sun,13,Pedestrian,13:52:00,Slight,Slight,1,1,Male,56-65,Daylight,30,Manchester,-2.200954444501219,53.454646171281595
2021061138477,2021-12-14,2021,Dec,Tue,16,Pedestrian,16:30:00,Serious,Serious,1,1,Female,26-35,Daylight,20,Bolton,-2.5461058853589686,53.594973277863026
2021061138678,2021-09-22,2021,Sep,Wed,6,Powered 2 Wheeler,06:24:00,Serious,Serious,2,1,Male,46-55,Dark,30,Stockport,-2.113767358078846,53.36648467914527
2021061138766,2021-11-17,2021,Nov,Wed,17,Pedal Cycle,17:30:00,Serious,Serious,2,1,Male,36-45,Daylight,30,Rochdale,-2.1262742733221214,53.63605246738427
2021061138788,2021-12-12,2021,Dec,Sun,16,Car,16:27:00,Slight,Slight,2,1,Female,16-20,Dark,30,Wigan,-2.650425728804935,53.54029593076661
2021061138969,2021-01-14,2021,Jan,Thu,12,Pedal Cycle,12:30:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Stockport,-2.1895219232233347,53.366172550161195
2021061139297,2021-11-14,2021,Nov,Sun,17,Pedal Cycle,17:52:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Manchester,-2.251269794231836,53.475529963928146
2021061139351,2021-09-13,2021,Sep,Mon,11,Car,11:26:00,Serious,Serious,3,1,Male,16-20,Daylight,30,Manchester,-2.215746618977998,53.49106857078373
2021061139581,2021-12-12,2021,Dec,Sun,17,Car,17:55:00,Slight,Slight,2,1,Male,36-45,Dark,30,Bury,-2.3618404104042656,53.630825927623825
2021061139651,2021-12-08,2021,Dec,Wed,6,Car,06:45:00,Slight,Slight,2,1,Male,56-65,Dark,40,Salford,-2.4237695889674864,53.50607068182307
2021061139757,2021-11-22,2021,Nov,Mon,9,Pedestrian,09:35:00,Slight,Slight,1,1,Male,26-35,Daylight,30,Salford,-2.291287121714256,53.48882286632665
2021061139769,2021-11-23,2021,Nov,Tue,17,Car,17:00:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Salford,-2.2871041947490185,53.49206883908725
2021061139792,2021-11-19,2021,Nov,Fri,17,Pedal Cycle,17:15:00,Slight,Slight,3,1,-1,26-35,Daylight,30,Trafford,-2.3611790867140154,53.413344012103934
2021061140183,2021-12-01,2021,Dec,Wed,16,Pedal Cycle,16:30:00,Slight,Slight,2,1,Male,26-35,Dark,30,Stockport,-2.1848418083153693,53.42706850966992
2021061140360,2021-12-15,2021,Dec,Wed,17,Car,17:20:00,Slight,Slight,2,1,Female,36-45,Dark,50,Rochdale,-2.208041128307413,53.576390883483135
2021061140361,2021-12-15,2021,Dec,Wed,18,Powered 2 Wheeler,18:30:00,Slight,Slight,2,1,Male,16-20,Dark,30,Bolton,-2.496889438201089,53.55067734430299
2021061140362,2021-12-16,2021,Dec,Thu,18,Car,18:40:00,Slight,Slight,2,1,Male,26-35,Dark,30,Wigan,-2.6591730906560036,53.54582089551249
2021061140363,2021-12-17,2021,Dec,Fri,18,Car,18:30:00,Serious,Serious,2,1,Male,16-20,Dark,30,Manchester,-2.239247003490915,53.494304572365834
2021061140369,2021-12-17,2021,Dec,Fri,21,Pedal Cycle,21:25:00,Slight,Slight,2,1,Male,56-65,Dark,30,Manchester,-2.176997656798205,53.47325429812016
2021061140372,2021-12-23,2021,Dec,Thu,3,Pedestrian,03:43:00,Slight,Slight,1,1,Female,36-45,Dark,30,Manchester,-2.194190598529068,53.45743481297563
2021061140373,2021-12-30,2021,Dec,Thu,19,Car,19:15:00,Slight,Slight,2,3,Male,26-35,Dark,70,Trafford,-2.3390800242631204,53.45886393374672
2021061140373,2021-12-30,2021,Dec,Thu,19,Car,19:15:00,Slight,Slight,2,3,Male,6-10,Dark,70,Trafford,-2.3390800242631204,53.45886393374672
2021061140373,2021-12-30,2021,Dec,Thu,19,Car,19:15:00,Slight,Slight,2,3,Male,6-10,Dark,70,Trafford,-2.3390800242631204,53.45886393374672
2021061140981,2021-12-21,2021,Dec,Tue,17,Pedal Cycle,17:30:00,Slight,Slight,2,1,Male,36-45,Dark,30,Oldham,-2.1241910876806434,53.529381667089396
2021061141102,2021-12-27,2021,Dec,Mon,15,Car,15:00:00,Serious,Serious,2,2,Male,26-35,Daylight,30,Manchester,-2.252853747497796,53.498644914374
2021061141102,2021-12-27,2021,Dec,Mon,15,Car,15:00:00,Serious,Serious,2,2,Female,26-35,Daylight,30,Manchester,-2.252853747497796,53.498644914374
2021061141113,2021-12-31,2021,Dec,Fri,13,Car,13:45:00,Slight,Slight,2,1,Male,26-35,Daylight,30,Oldham,-2.1464174469513466,53.51782437994993
2021061141232,2021-12-25,2021,Dec,Sat,12,Car,12:30:00,Slight,Slight,2,2,Female,26-35,Daylight,30,Salford,-2.415724051382694,53.52359946447122
2021061141232,2021-12-25,2021,Dec,Sat,12,Car,12:30:00,Slight,Slight,2,2,Female,11-15,Daylight,30,Salford,-2.415724051382694,53.52359946447122
2021061141270,2021-12-08,2021,Dec,Wed,20,Car,20:40:00,Slight,Slight,2,2,Male,26-35,Dark,30,Stockport,-2.1577033135746335,53.42177728397541
2021061141270,2021-12-08,2021,Dec,Wed,20,Car,20:40:00,Slight,Slight,2,2,Female,6-10,Dark,30,Stockport,-2.1577033135746335,53.42177728397541
2021061141310,2021-11-17,2021,Nov,Wed,0,Car,00:40:00,Slight,Slight,2,1,Male,36-45,Dark,30,Tameside,-2.078787507243794,53.47477080063729
2021061141334,2021-12-25,2021,Dec,Sat,21,Goods Vehicle,21:15:00,Slight,Slight,2,1,Male,36-45,Dark,30,Manchester,-2.230654366714412,53.42473260728175
2021061141397,2021-10-01,2021,Oct,Fri,9,Pedal Cycle,09:00:00,Slight,Slight,2,1,Male,16-20,Daylight,30,Salford,-2.2601412212933103,53.499689896806544
2021061141992,2021-12-10,2021,Dec,Fri,9,Car,09:45:00,Slight,Slight,2,1,Male,36-45,Daylight,30,Bury,-2.290668381294003,53.54374358720808
2021061142005,2021-12-29,2021,Dec,Wed,21,Car,21:25:00,Slight,Slight,2,2,Male,36-45,Dark,70,Bolton,-2.4265984226833552,53.541511031198354
2021061142005,2021-12-29,2021,Dec,Wed,21,Car,21:25:00,Slight,Slight,2,2,Male,36-45,Dark,70,Bolton,-2.4265984226833552,53.541511031198354
2021061142009,2021-11-07,2021,Nov,Sun,14,Car,14:55:00,Slight,Slight,2,1,Male,46-55,Daylight,30,Rochdale,-2.1747423150913057,53.60606959492608
2021061142111,2021-12-07,2021,Dec,Tue,18,Car,18:05:00,Slight,Slight,2,2,Male,46-55,Daylight,30,Wigan,-2.5193128387128065,53.4960129859017
2021061142111,2021-12-07,2021,Dec,Tue,18,Car,18:05:00,Slight,Slight,2,2,Male,0-5,Daylight,30,Wigan,-2.5193128387128065,53.4960129859017
2021061142157,2021-12-07,2021,Dec,Tue,7,Car,07:00:00,Slight,Slight,2,1,Female,46-55,Daylight,30,Stockport,-2.160017129685031,53.40083986877602
2021061143291,2021-12-11,2021,Dec,Sat,16,Pedal Cycle,16:00:00,Slight,Slight,2,1,Male,46-55,Dark,30,Trafford,-2.4453639318602662,53.39995414851499
2021061143340,2021-12-20,2021,Dec,Mon,14,Pedestrian,14:30:00,Serious,Serious,2,1,Male,26-35,Daylight,30,Bolton,-2.4585303709537794,53.56537387071405
2021061143658,2021-10-22,2021,Oct,Fri,17,Pedestrian,17:10:00,Slight,Slight,1,1,Female,46-55,Daylight,30,Wigan,-2.561258511905858,53.47167105309845
2021061143667,2021-10-26,2021,Oct,Tue,14,Pedestrian,14:10:00,Slight,Slight,1,1,Male,46-55,Daylight,30,Manchester,-2.2400252055218854,53.45330660779972
2021061143980,2021-12-17,2021,Dec,Fri,15,Pedestrian,15:05:00,Slight,Slight,1,1,Female,11-15,Daylight,30,Salford,-2.3416083960514795,53.509246123666884
2021061144549,2021-12-01,2021,Dec,Wed,9,Pedestrian,09:00:00,Serious,Serious,1,1,Male,11-15,Daylight,30,Manchester,-2.177666697555633,53.51793476310799
2021061144588,2021-12-17,2021,Dec,Fri,15,Car,15:10:00,Serious,Serious,2,1,Female,21-25,Daylight,30,Wigan,-2.449991752582775,53.513426240233045
2021061144727,2021-12-20,2021,Dec,Mon,8,Car,08:05:00,Slight,Slight,3,1,Female,26-35,Daylight,40,Salford,-2.4031280762346934,53.50283435951201
2021061144759,2021-12-17,2021,Dec,Fri,15,Pedestrian,15:34:00,Slight,Slight,1,1,Male,56-65,Daylight,30,Bury,-2.2849577860401515,53.53382518314182
2021061144787,2021-01-07,2021,Jan,Thu,10,Pedestrian,10:25:00,Slight,Slight,1,1,Female,26-35,Daylight,30,Stockport,-2.1635693906753692,53.35065167081913
2021061144823,2021-11-28,2021,Nov,Sun,16,Car,16:58:00,Slight,Slight,2,1,Female,66-75,Dark,40,Bury,-2.2593228290995677,53.55079069765169
2021061144824,2021-12-14,2021,Dec,Tue,17,Car,17:00:00,Slight,Slight,2,1,Female,36-45,Daylight,30,Tameside,-2.1152192931268696,53.45876865446678
2021061145109,2021-06-22,2021,Jun,Tue,15,Pedestrian,15:20:00,Slight,Slight,1,1,Female,0-5,Daylight,30,Rochdale,-2.173579368179046,53.606251054961454
2021061145519,2021-12-14,2021,Dec,Tue,10,Car,10:00:00,Slight,Slight,2,2,Female,46-55,Daylight,30,Tameside,-2.0710744332494886,53.457284112636586
