"Accident Index","Year","VehicleReferenceNumber","CasualtyNumber","CasualtyClass","Sex","AgeBandOfCasualty","CasualtySeverity","PedLocation","PedMovement","CarPassenger","BusPassenger","PedInjWork","CasTypeCode"
"102742612020",2020,2,1,2,1,1,3,0,0,2,0,0,9
"102742712020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"102742712020",2020,2,2,2,2,1,3,0,0,2,0,0,9
"102742712020",2020,2,3,2,1,1,3,0,0,2,0,0,9
"102742772020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102742772020",2020,1,3,2,2,5,3,0,0,1,0,0,9
"102742772020",2020,2,2,1,1,6,3,0,0,0,0,0,9
"102742772020",2020,2,4,2,1,7,3,0,0,1,0,0,9
"102743912020",2020,1,1,3,1,10,3,10,9,0,0,0,0
"102744392020",2020,2,1,1,1,9,3,0,0,0,0,0,9
"102744592020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102744592020",2020,1,2,2,2,5,3,0,0,1,0,0,9
"102744732020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"102744782020",2020,1,1,1,1,6,3,0,0,0,0,0,1
"102745322020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"102745322020",2020,2,2,2,2,3,3,0,0,1,0,0,9
"102745392020",2020,2,1,1,2,5,3,0,0,0,0,0,1
"102745402020",2020,1,1,1,2,11,3,0,0,0,0,0,9
"102745402020",2020,2,2,1,2,6,3,0,0,0,0,0,9
"102745522020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102746222020",2020,3,1,1,1,7,3,0,0,0,0,0,9
"102746612020",2020,1,1,3,2,10,2,1,3,0,0,0,0
"102746622020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"102746622020",2020,1,2,2,1,6,3,0,0,1,0,0,9
"102746762020",2020,1,1,3,1,5,2,6,9,0,0,0,0
"102747142020",2020,1,1,1,1,6,3,0,0,0,0,0,3
"102747782020",2020,1,1,1,2,6,3,0,0,0,0,0,1
"102747962020",2020,2,1,1,1,5,3,0,0,0,0,0,1
"102748102020",2020,1,1,3,2,1,3,5,1,0,0,0,0
"102748212020",2020,1,1,3,1,8,3,9,9,0,0,0,0
"102748782020",2020,2,1,1,2,4,3,0,0,0,0,0,1
"102749362020",2020,1,1,2,2,3,3,0,0,2,0,0,9
"102749402020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"102749762020",2020,1,1,3,1,2,3,5,1,0,0,0,0
"102749902020",2020,1,1,1,1,3,3,0,0,0,0,0,1
"102750192020",2020,1,1,3,1,7,3,10,9,0,0,0,0
"102750262020",2020,2,1,1,1,3,3,0,0,0,0,0,1
"102750272020",2020,1,1,2,1,6,3,0,0,2,0,0,8
"102750272020",2020,1,2,2,2,7,3,0,0,2,0,0,8
"102750272020",2020,1,3,2,1,7,3,0,0,2,0,0,8
"102750272020",2020,1,4,2,1,7,3,0,0,1,0,0,8
"102750732020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"102750752020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"102751092020",2020,1,1,1,2,6,3,0,0,0,0,0,9
"102751092020",2020,1,2,2,1,1,3,0,0,2,0,0,9
"102751122020",2020,2,1,1,1,3,2,0,0,0,0,0,1
"102751262020",2020,1,1,3,2,7,3,4,1,0,0,0,0
"102751272020",2020,2,1,1,1,9,3,0,0,0,0,0,20
"102751462020",2020,2,1,1,1,7,3,0,0,0,0,0,14
"102751602020",2020,2,1,2,2,6,3,0,0,1,0,0,9
"102751632020",2020,1,1,2,2,4,3,0,0,2,0,0,8
"102751672020",2020,1,1,1,1,9,3,0,0,0,0,0,8
"102751672020",2020,2,2,1,2,5,2,0,0,0,0,0,9
"102752302020",2020,2,1,1,2,6,3,0,0,0,0,0,1
"102752722020",2020,2,1,1,1,4,3,0,0,0,0,0,9
"102752722020",2020,2,2,2,1,7,3,0,0,2,0,0,9
"102752852020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102753022020",2020,1,1,1,1,6,3,0,0,0,0,0,2
"102753062020",2020,2,1,1,1,9,3,0,0,0,0,0,9
"102753072020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102753092020",2020,2,1,1,1,6,2,0,0,0,0,0,9
"102753092020",2020,2,2,2,2,7,3,0,0,1,0,0,9
"102753102020",2020,2,1,1,1,6,3,0,0,0,0,0,21
"102753382020",2020,2,1,1,1,7,3,0,0,0,0,0,1
"102753422020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"102753422020",2020,2,2,1,1,8,3,0,0,0,0,0,8
"102753582020",2020,2,1,1,2,8,3,0,0,0,0,0,1
"102754322020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"102754582020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"102754842020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"102754842020",2020,1,2,2,2,4,3,0,0,1,0,0,9
"102754842020",2020,1,3,2,2,4,3,0,0,2,0,0,9
"102754842020",2020,1,4,2,2,4,3,0,0,2,0,0,9
"102755002020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"102755192020",2020,1,1,3,1,2,2,4,1,0,0,0,0
"102755662020",2020,1,1,3,1,6,2,9,9,0,0,1,0
"102755712020",2020,1,1,1,1,5,2,0,0,0,0,0,9
"102756062020",2020,2,1,1,1,4,3,0,0,0,0,0,9
"102756162020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102756212020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102756482020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102756892020",2020,1,1,1,1,5,3,0,0,0,0,0,1
"102756952020",2020,1,1,3,2,3,1,5,1,0,0,0,0
"102757202020",2020,2,1,1,1,5,3,0,0,0,0,0,1
"102757352020",2020,1,1,1,1,7,3,0,0,0,0,0,1
"102757542020",2020,1,1,1,1,4,3,0,0,0,0,0,1
"102757872020",2020,1,1,1,1,6,2,0,0,0,0,0,9
"102757872020",2020,2,2,1,1,5,3,0,0,0,0,0,9
"102757872020",2020,2,3,2,2,3,3,0,0,2,0,0,9
"102758152020",2020,1,1,1,1,6,3,0,0,0,0,0,1
"102758562020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"102758562020",2020,1,2,2,1,7,3,0,0,1,0,0,9
"102758822020",2020,1,1,3,1,4,3,5,1,0,0,0,0
"102759052020",2020,1,1,1,2,5,3,0,0,0,0,0,9
"102759322020",2020,2,1,1,1,8,2,0,0,0,0,0,1
"102759352020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102759662020",2020,1,1,1,1,6,3,0,0,0,0,0,1
"102760042020",2020,2,1,1,1,11,3,0,0,0,0,0,15
"102760582020",2020,1,1,1,1,6,3,0,0,0,0,0,1
"102760632020",2020,1,3,2,2,3,3,0,0,1,0,0,9
"102760632020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"102760632020",2020,3,2,1,1,10,3,0,0,0,0,0,9
"102760642020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102760812020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"102760812020",2020,2,2,1,2,7,3,0,0,0,0,0,9
"102760822020",2020,1,1,1,2,9,2,0,0,0,0,0,9
"102760822020",2020,2,2,1,1,8,3,0,0,0,0,0,9
"102760852020",2020,2,1,1,1,5,3,0,0,0,0,0,8
"102760982020",2020,1,1,3,2,10,2,1,3,0,0,0,0
"102761172020",2020,1,1,3,1,6,3,1,3,0,0,0,0
"102761212020",2020,1,1,1,1,6,2,0,0,0,0,0,3
"102761272020",2020,1,1,1,1,5,2,0,0,0,0,0,4
"102761682020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102761682020",2020,2,2,2,2,6,3,0,0,1,0,0,9
"102761682020",2020,2,3,2,2,1,3,0,0,2,0,0,9
"102762242020",2020,2,1,1,1,4,3,0,0,0,0,0,4
"102762422020",2020,1,1,1,2,5,2,0,0,0,0,0,1
"102762832020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102763112020",2020,2,1,1,1,4,3,0,0,0,0,0,3
"102763442020",2020,1,1,3,1,11,3,6,9,0,0,0,0
"102763442020",2020,1,2,3,2,11,3,6,9,0,0,0,0
"102763452020",2020,2,1,1,1,6,2,0,0,0,0,0,9
"102763452020",2020,2,2,2,1,6,2,0,0,1,0,0,9
"102763482020",2020,1,1,3,2,9,2,1,3,0,0,0,0
"102763542020",2020,1,1,3,2,3,2,5,4,0,0,0,0
"102763872020",2020,2,1,1,1,4,3,0,0,0,0,0,1
"102764002020",2020,2,1,2,1,2,3,0,0,2,0,0,9
"102764532020",2020,1,1,3,1,6,3,9,6,0,0,1,0
"102764902020",2020,1,1,2,1,4,3,0,0,1,0,0,9
"102765072020",2020,2,1,2,2,6,3,0,0,2,0,0,9
"102765072020",2020,3,2,2,2,5,3,0,0,1,0,0,9
"102765222020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"102765262020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"102765502020",2020,1,1,1,2,9,3,0,0,0,0,0,9
"102765562020",2020,1,1,1,1,6,3,0,0,0,0,0,14
"102765702020",2020,1,1,1,1,6,1,0,0,0,0,0,9
"102765702020",2020,2,2,1,1,9,3,0,0,0,0,0,20
"102765702020",2020,2,3,2,1,6,3,0,0,1,0,0,20
"102765822020",2020,1,1,3,2,9,2,6,9,0,0,0,0
"102766112020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102766112020",2020,1,2,2,2,5,3,0,0,1,0,0,9
"102766132020",2020,2,1,1,1,8,3,0,0,0,0,0,14
"102766132020",2020,3,2,1,1,10,3,0,0,0,0,0,9
"102766342020",2020,2,1,1,1,9,3,0,0,0,0,0,1
"102766352020",2020,1,1,3,2,9,3,10,8,0,0,0,0
"102766782020",2020,2,1,1,1,8,3,0,0,0,0,0,1
"102767032020",2020,1,1,3,2,8,3,5,1,0,0,0,0
"102767052020",2020,1,1,1,1,6,3,0,0,0,0,0,1
"102767212020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102767232020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"102767482020",2020,2,1,1,1,8,3,0,0,0,0,0,1
"102767752020",2020,2,1,1,2,10,3,0,0,0,0,0,9
"102767752020",2020,2,2,2,2,7,3,0,0,1,0,0,9
"102767792020",2020,1,1,3,2,5,3,1,9,0,0,0,0
"102767952020",2020,1,1,3,2,6,2,5,1,0,0,0,0
"102768042020",2020,1,1,2,2,5,3,0,0,1,0,0,9
"102768042020",2020,1,2,2,2,9,3,0,0,2,0,0,9
"102768612020",2020,1,1,1,2,6,2,0,0,0,0,0,9
"102769062020",2020,3,1,1,1,6,3,0,0,0,0,0,11
"102769342020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"102769342020",2020,2,2,2,1,7,3,0,0,1,0,0,9
"102769352020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"102769702020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"102769732020",2020,2,2,1,2,7,3,0,0,0,0,0,9
"102769732020",2020,3,1,1,1,6,3,0,0,0,0,0,19
"102769852020",2020,1,1,3,1,7,3,1,1,0,0,0,0
"102770212020",2020,1,1,3,2,3,3,5,3,0,0,1,0
"102770522020",2020,2,1,2,1,3,3,0,0,1,0,0,9
"102770562020",2020,2,1,1,1,7,3,0,0,0,0,0,8
"102770602020",2020,2,1,1,1,7,2,0,0,0,0,0,1
"102770692020",2020,1,1,3,1,6,3,4,3,0,0,0,0
"102770792020",2020,1,1,1,1,9,3,0,0,0,0,0,8
"102771042020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"102771042020",2020,3,2,1,1,9,3,0,0,0,0,0,9
"102771042020",2020,4,3,1,1,6,3,0,0,0,0,0,9
"102771142020",2020,1,1,3,2,3,3,6,9,0,0,2,0
"102771182020",2020,2,1,1,2,5,3,0,0,0,0,0,1
"102771212020",2020,1,1,1,1,5,3,0,0,0,0,0,1
"102771442020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"102771582020",2020,1,1,3,1,7,3,5,1,0,0,0,0
"102771642020",2020,1,1,1,1,10,3,0,0,0,0,0,9
"102771862020",2020,1,1,3,1,10,2,1,9,0,0,2,0
"102771912020",2020,1,1,3,1,5,3,4,9,0,0,2,0
"102771992020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"102772192020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102772192020",2020,2,2,1,1,5,3,0,0,0,0,0,9
"102772192020",2020,2,3,2,2,5,3,0,0,1,0,0,9
"102772652020",2020,1,1,3,1,6,3,5,3,0,0,0,0
"102772752020",2020,2,1,1,1,5,3,0,0,0,0,0,4
"102772872020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"102773452020",2020,1,1,3,2,10,1,10,4,0,0,0,0
"102773732020",2020,1,1,1,1,4,3,0,0,0,0,0,9
"102774892020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"102774892020",2020,1,2,2,1,6,3,0,0,1,0,0,9
"102774932020",2020,1,1,1,1,9,3,0,0,0,0,0,9
"102774932020",2020,2,2,2,1,7,3,0,0,1,0,0,8
"102774952020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"102775202020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"102775202020",2020,2,2,2,2,2,3,0,0,1,0,0,9
"102775212020",2020,1,1,1,2,6,3,0,0,0,0,0,9
"102775432020",2020,2,1,1,2,7,2,0,0,0,0,0,9
"102775432020",2020,2,2,2,2,11,2,0,0,1,0,0,9
"102775462020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102775882020",2020,1,1,1,1,8,3,0,0,0,0,0,1
"102775902020",2020,1,1,3,1,2,2,5,4,0,0,0,0
"102776032020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"102776352020",2020,2,1,1,1,7,2,0,0,0,0,0,1
"102776652020",2020,3,1,1,2,7,3,0,0,0,0,0,9
"102776782020",2020,1,1,3,2,9,3,1,1,0,0,0,0
"102776882020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"102776942020",2020,3,1,1,2,8,2,0,0,0,0,0,9
"102777262020",2020,1,1,3,1,3,2,5,1,0,0,0,0
"102777702020",2020,1,1,1,1,7,3,0,0,0,0,0,11
"102777702020",2020,1,2,3,1,7,3,10,9,0,0,0,0
"102777902020",2020,2,1,1,1,6,1,0,0,0,0,0,1
"102777982020",2020,3,1,1,1,5,3,0,0,0,0,0,9
"102777992020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"102778152020",2020,1,1,1,2,5,3,0,0,0,0,0,9
"102778182020",2020,1,1,1,2,4,3,0,0,0,0,0,9
"102778492020",2020,2,1,2,1,10,3,0,0,2,3,0,11
"102778702020",2020,1,1,3,1,6,1,9,5,0,0,0,0
"102779252020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102779262020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"102779262020",2020,1,2,2,2,6,3,0,0,1,0,0,9
"102779402020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102779412020",2020,1,1,3,1,5,3,5,1,0,0,0,0
"102779462020",2020,1,1,2,2,6,3,0,0,1,0,0,9
"102779502020",2020,1,1,1,1,4,2,0,0,0,0,0,14
"102780112020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"102780192020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"102780442020",2020,2,1,1,1,8,2,0,0,0,0,0,14
"102780552020",2020,1,1,3,1,4,3,5,3,0,0,0,0
"102780562020",2020,2,1,1,2,6,3,0,0,0,0,0,1
"102781622020",2020,2,1,1,1,9,3,0,0,0,0,0,9
"102781912020",2020,1,1,3,2,4,3,1,3,0,0,0,0
"102781962020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"102781962020",2020,2,2,2,1,3,3,0,0,1,0,0,9
"102782122020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"102782122020",2020,2,2,2,1,2,3,0,0,2,0,0,9
"102782182020",2020,1,1,3,2,8,3,5,3,0,0,0,0
"102782822020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"102783042020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"102783042020",2020,2,2,2,2,6,3,0,0,2,0,0,9
"102783292020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102783582020",2020,1,1,1,2,6,3,0,0,0,0,0,9
"102783582020",2020,2,2,1,1,7,3,0,0,0,0,0,9
"102784052020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102784062020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102784072020",2020,2,1,1,2,8,3,0,0,0,0,0,1
"102784152020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102784632020",2020,1,1,1,1,6,3,0,0,0,0,0,19
"102784632020",2020,1,2,2,2,5,2,0,0,1,0,0,19
"102784632020",2020,1,3,2,2,6,3,0,0,1,0,0,19
"102784902020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"102785092020",2020,1,1,2,1,6,3,0,0,1,0,0,9
"102785122020",2020,2,1,1,1,8,3,0,0,0,0,0,1
"102785222020",2020,1,1,3,1,3,3,4,1,0,0,0,0
"102785462020",2020,1,1,1,1,7,3,0,0,0,0,0,10
"102785482020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"102785702020",2020,2,1,1,1,11,3,0,0,0,0,0,9
"102785702020",2020,3,2,1,2,8,3,0,0,0,0,0,9
"102786272020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102786272020",2020,1,3,2,2,5,3,0,0,1,0,0,9
"102786272020",2020,1,4,2,1,7,3,0,0,2,0,0,9
"102786272020",2020,2,2,1,1,6,3,0,0,0,0,0,9
"102787012020",2020,1,1,3,2,6,2,5,1,0,0,0,0
"102787032020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102787032020",2020,2,2,1,2,7,3,0,0,0,0,0,9
"102787032020",2020,2,3,2,2,6,3,0,0,1,0,0,9
"102787032020",2020,2,4,2,2,4,3,0,0,2,0,0,9
"102787082020",2020,2,1,1,2,4,2,0,0,0,0,0,1
"102787772020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"102788362020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"102788652020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"102788652020",2020,2,2,2,1,3,3,0,0,1,0,0,9
"102788652020",2020,2,3,2,2,3,3,0,0,2,0,0,9
"102788652020",2020,2,4,2,2,2,3,0,0,2,0,0,9
"102788652020",2020,2,5,2,1,2,3,0,0,2,0,0,9
"102788752020",2020,2,1,1,2,9,3,0,0,0,0,0,9
"102789072020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"102790472020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"102790472020",2020,2,2,2,2,6,3,0,0,1,0,0,9
"102794152020",2020,1,1,3,1,9,3,5,3,0,0,0,0
"102794282020",2020,1,1,1,2,5,2,0,0,0,0,0,9
"102794282020",2020,1,2,2,1,6,3,0,0,1,0,0,9
"102796492020",2020,1,1,3,2,3,3,1,3,0,0,0,0
"102797862020",2020,1,1,1,2,10,3,0,0,0,0,0,9
"102797972020",2020,1,1,3,1,3,2,9,5,0,0,0,0
"104656812020",2020,1,1,1,1,11,3,0,0,0,0,0,9
"104656812020",2020,2,2,1,2,8,3,0,0,0,0,0,9
"104656812020",2020,3,3,1,1,9,3,0,0,0,0,0,11
"104667752020",2020,2,1,1,1,8,3,0,0,0,0,0,8
"104667752020",2020,2,2,2,2,6,3,0,0,2,0,0,8
"104669282020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"104669282020",2020,2,2,1,2,8,3,0,0,0,0,0,9
"104669282020",2020,3,3,1,1,6,3,0,0,0,0,0,9
"104669622020",2020,1,1,3,1,2,3,5,3,0,0,0,0
"104671092020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"104672482020",2020,1,1,3,2,6,3,5,3,0,0,0,0
"104672932020",2020,2,1,2,2,8,3,0,0,1,0,0,9
"104673232020",2020,2,1,2,1,3,3,0,0,2,0,0,9
"104675232020",2020,1,2,2,2,6,3,0,0,1,0,0,9
"104675232020",2020,2,1,1,2,5,3,0,0,0,0,0,9
"104675602020",2020,1,1,3,2,2,3,5,1,0,0,0,0
"104675822020",2020,1,1,1,1,10,3,0,0,0,0,0,9
"104676092020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"104677212020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"104677212020",2020,2,2,2,2,4,3,0,0,1,0,0,9
"104677862020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"104677862020",2020,2,2,1,1,6,3,0,0,0,0,0,9
"104677862020",2020,3,3,1,2,6,3,0,0,0,0,0,9
"104679372020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"104679492020",2020,2,1,1,1,7,1,0,0,0,0,0,8
"104679492020",2020,2,2,2,2,9,2,0,0,2,0,0,8
"104679492020",2020,2,3,2,2,8,2,0,0,2,0,0,8
"104679532020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"104680712020",2020,1,1,3,2,3,3,5,1,0,0,0,0
"104680932020",2020,1,1,3,1,8,3,10,9,0,0,0,0
"104681162020",2020,2,1,1,1,8,2,0,0,0,0,0,1
"104681362020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"104681662020",2020,1,1,2,1,3,3,0,0,2,0,0,14
"104681662020",2020,1,2,2,2,2,3,0,0,2,0,0,14
"104681662020",2020,1,3,2,1,1,3,0,0,2,0,0,14
"104681662020",2020,1,4,2,2,3,3,0,0,2,0,0,14
"104682622020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"104682732020",2020,2,1,2,2,7,3,0,0,2,0,0,9
"104682892020",2020,1,1,1,1,10,3,0,0,0,0,0,9
"104682892020",2020,2,2,1,1,5,3,0,0,0,0,0,9
"104683352020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"104683352020",2020,2,2,2,1,4,3,0,0,1,0,0,9
"104684822020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"104684822020",2020,1,2,2,1,6,3,0,0,1,0,0,9
"104685212020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"104685702020",2020,1,1,3,2,5,3,1,1,0,0,0,0
"104686102020",2020,1,1,3,2,5,2,4,1,0,0,0,0
"104686242020",2020,1,1,2,2,8,2,0,0,1,0,0,9
"104686422020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"104686422020",2020,1,2,2,1,6,3,0,0,1,0,0,9
"104686532020",2020,1,1,3,1,2,2,5,1,0,0,0,0
"104687482020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"104687902020",2020,1,1,1,2,9,2,0,0,0,0,0,9
"104687902020",2020,2,2,1,1,7,3,0,0,0,0,0,9
"104689352020",2020,1,1,3,1,6,3,4,1,0,0,0,0
"104690142020",2020,1,1,3,2,3,2,5,1,0,0,0,0
"104690642020",2020,1,1,1,2,5,3,0,0,0,0,0,9
"104690662020",2020,1,1,1,2,5,3,0,0,0,0,0,9
"104690662020",2020,2,2,1,1,5,3,0,0,0,0,0,9
"104690852020",2020,2,1,2,2,9,3,0,0,0,4,0,11
"104690852020",2020,2,2,2,2,7,3,0,0,0,4,0,11
"104690852020",2020,2,3,2,2,6,3,0,0,0,4,0,11
"104691182020",2020,1,1,1,1,6,2,0,0,0,0,0,9
"104692272020",2020,1,1,1,1,8,3,0,0,0,0,0,9
"104692722020",2020,1,1,1,1,8,3,0,0,0,0,0,9
"104693512020",2020,1,1,3,2,4,2,1,3,0,0,0,0
"104693702020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"104694012020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"104694012020",2020,2,2,2,2,7,3,0,0,1,0,0,9
"104694552020",2020,2,1,1,1,6,3,0,0,0,0,0,4
"104694562020",2020,2,1,1,1,6,3,0,0,0,0,0,1
"104695002020",2020,1,1,3,1,5,3,5,1,0,0,0,0
"104696702020",2020,4,1,1,2,5,3,0,0,0,0,0,9
"104696702020",2020,4,2,2,2,5,3,0,0,1,0,0,9
"104696702020",2020,4,3,2,1,1,3,0,0,2,0,0,9
"104697392020",2020,2,1,1,1,8,3,0,0,0,0,0,8
"104698572020",2020,2,1,1,1,8,3,0,0,0,0,0,1
"104698792020",2020,1,1,3,2,4,3,5,3,0,0,0,0
"104698822020",2020,2,1,1,1,7,3,0,0,0,0,0,1
"104698972020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"104698982020",2020,1,1,1,1,5,2,0,0,0,0,0,9
"104698982020",2020,1,3,2,2,5,2,0,0,1,0,0,9
"104698982020",2020,2,2,1,1,8,3,0,0,0,0,0,9
"104699872020",2020,2,1,1,1,9,3,0,0,0,0,0,2
"104699892020",2020,3,1,1,1,6,3,0,0,0,0,0,8
"104700792020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"104701132020",2020,2,1,1,1,5,3,0,0,0,0,0,9
"104702392020",2020,1,1,3,2,4,3,1,1,0,0,0,0
"104702542020",2020,2,1,1,1,8,3,0,0,0,0,0,9
"104703612020",2020,1,1,3,1,2,2,5,3,0,0,2,0
"104704002020",2020,2,1,1,2,8,3,0,0,0,0,0,9
"104704862020",2020,1,2,1,1,8,2,0,0,0,0,0,9
"104704862020",2020,2,1,1,1,10,3,0,0,0,0,0,9
"104704862020",2020,2,3,2,2,9,3,0,0,1,0,0,9
"104705382020",2020,2,1,1,1,7,3,0,0,0,0,0,1
"104705752020",2020,2,1,1,2,9,3,0,0,0,0,0,9
"104706602020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"104706742020",2020,2,1,1,1,7,3,0,0,0,0,0,9
"104706772020",2020,2,1,1,2,7,3,0,0,0,0,0,9
"104706772020",2020,2,2,2,1,8,3,0,0,1,0,0,9
"104706772020",2020,2,3,2,1,2,3,0,0,2,0,0,9
"104707332020",2020,1,1,2,1,7,2,0,0,1,0,0,9
"104707482020",2020,1,1,1,1,7,3,0,0,0,0,0,9
"104707612020",2020,1,1,1,1,8,3,0,0,0,0,0,9
"104710292020",2020,1,1,2,1,4,3,0,0,1,0,0,9
"104711192020",2020,2,1,1,1,8,2,0,0,0,0,0,1
"104712012020",2020,1,1,1,1,10,3,0,0,0,0,0,9
"104712812020",2020,1,1,1,1,9,3,0,0,0,0,0,21
"104712812020",2020,2,2,1,1,6,3,0,0,0,0,0,21
"104712992020",2020,2,1,1,2,6,3,0,0,0,0,0,9
"104712992020",2020,2,2,2,2,3,3,0,0,2,0,0,9
"104713432020",2020,2,1,1,2,7,2,0,0,0,0,0,1
"104713472020",2020,1,1,1,1,6,2,0,0,0,0,0,5
"104713492020",2020,2,1,2,2,6,3,0,0,1,0,0,9
"104713982020",2020,3,1,1,1,9,3,0,0,0,0,0,9
"104714082020",2020,2,1,1,1,6,3,0,0,0,0,0,9
"104714542020",2020,1,1,1,1,4,2,0,0,0,0,0,9
"104714542020",2020,1,2,2,2,4,2,0,0,2,0,0,9
"104714892020",2020,1,1,1,2,7,2,0,0,0,0,0,9
"104715632020",2020,1,1,1,2,6,3,0,0,0,0,0,9
"104715702020",2020,1,1,3,1,6,3,5,1,0,0,0,0
"104717762020",2020,1,1,1,1,4,3,0,0,0,0,0,1
"104719432020",2020,1,1,1,1,6,3,0,0,0,0,0,9
"104719432020",2020,2,2,1,1,6,3,0,0,0,0,0,9
"104719922020",2020,1,1,1,1,5,2,0,0,0,0,0,9
"104720102020",2020,1,1,1,2,7,3,0,0,0,0,0,9
"104720732020",2020,2,1,2,2,2,3,0,0,2,0,0,9
"104721622020",2020,1,1,1,1,6,3,0,0,0,0,0,4
"104721732020",2020,2,1,1,2,6,2,0,0,0,0,0,9
"104723512020",2020,1,1,1,1,5,3,0,0,0,0,0,9
"104724012020",2020,1,1,3,1,1,3,5,2,0,0,0,0
"104724062020",2020,2,1,1,1,8,3,0,0,0,0,0,5
"104724112020",2020,1,1,1,1,9,2,0,0,0,0,0,5
