atco_code,common_name,street,area_code,area_name,lon,lat
1800SJ11291,Park Road,Ashley Road,E08000009,Trafford,-2.36572,53.41671
1800SJ09351,Park Road,Riddings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00841,Park Road,Davyhulme Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00911,Park Road,Derbyshire Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ49331,Park Road,Moss Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ49461,Park Road,Moss Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ49281,Park Road,Riddings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ04111,Park Way,Barton Dock Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03261,Park Way,Ashburton Rd W,E08000009,Trafford,-2.36572,53.41671
1800SJ04131,Park Way,Ashburton Rd W,E08000009,Trafford,-2.36572,53.41671
1800SJ17351,Park Way,Barton Dock Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48061,Partington Terminus,Oak Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10811,Peter Street,Ashley Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00051,Poplar Road,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00041,Poplar Road,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01881,Praed Road,Westinghouse Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ02161,Praed Road,Westinghouse Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ02361,Princess Road,Flixton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02351,Princess Road,Flixton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48401,Princess Street,Craven Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47931,Princess Street,Craven Road,E08000009,Trafford,-2.36572,53.41671
1800SJH2631,Priory Road,Priory Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01671,Proctor & Gamble,Trafford Pk Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ41451,Queens Road,Hale Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02181,Queens Road,Church Road,E08000009,Trafford,-2.36572,53.41671
1800SJ15881,Queens Road,Church Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01131,Queens Road,Stretford Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01221,Queens Road,Stretford Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00431,Radnor Street,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03351,Raglan Road,Washway Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03391,Raglan Road,Washway Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48521,Railway Bridge,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48461,Railway Bridge,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ11901,Railway Bridge,Hale Road,E08000009,Trafford,-2.36572,53.41671
1800SJ11421,Ravenwood Drive,High Elm Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03061,Redbourne Drive,Woodhouse Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03081,Redbourne Drive,Woodhouse Road,E08000009,Trafford,-2.36572,53.41671
1800SJH0421,Redbrook Rd,Redbrook Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48311,Redbrook Road,Warburton Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ47981,Redbrook Road,Warburton Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ01901,Redwing Centre,Mosley Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00711,Renton Road,Wardle Close,E08000009,Trafford,-2.36572,53.41671
1800SJ14991,Repton Avenue,Lytham Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03241,Richmond Rd,Ashburton Rd W,E08000009,Trafford,-2.36572,53.41671
1800SJ04151,Richmond Road,Ashburton Rd W,E08000009,Trafford,-2.36572,53.41671
1800SJ04001,Rivers Lane,Barton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01021,Robin Hood,Barton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01041,Robin Hood,Barton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01311,Robin Hood,Urmston Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ01321,Robin Hood,Urmston Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ02211,Roebuck Hotel,Church Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02201,Roebuck Hotel,Church Road,E08000009,Trafford,-2.36572,53.41671
1800SJ15011,Roedean Gardens,Lytham Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02741,Roedean Gardens,Woodsend Cres R,E08000009,Trafford,-2.36572,53.41671
1800SJ02751,Roedean Gardens,Woodsend Cres R,E08000009,Trafford,-2.36572,53.41671
1800SJ15001,Roedean Gardens,Lytham Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48731,Rope and Anchor,Dunham Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48561,Rope and Anchor,Paddock Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ02971,Roseneath Road,Moorside Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02381,Roseneath Road,Flixton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02981,Roseneath Road,Moorside Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02371,Roseneath Road,Flixton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ41401,Rydal Drive,Hale Road,E08000009,Trafford,-2.36572,53.41671
1800SJ41381,Rydal Drive,Hale Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47351,Sainsbury's,Ashfield Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10841,Sainsbury's,Lloyd Street,E08000009,Trafford,-2.36572,53.41671
1800SJ10831,Sainsbury's,Lloyd Street,E08000009,Trafford,-2.36572,53.41671
1800SJ47051,Sale Cemetery,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47021,Sale Cemetery,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47591,Sale Grammar School,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47211,Sale Grammar School,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47661,Sale High School,Norris Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00511,Sale High School,Norris Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47561,Sale Moor Village,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47301,Sale Tram Stop,School Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47391,Sale Tram Stop,Broad Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01301,Sandy Lane,Urmston Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ01291,Sandy Lane,Urmston Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ48691,Saracens Head,Paddock Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ01801,Scania,John Gilbert Wy,E08000009,Trafford,-2.36572,53.41671
1800SJ09421,School Road,Springfield Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01831,Second Avenue,Westinghouse Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ03091,Selby Drive,Woodhouse Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03051,Selby Drive,Woodhouse Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01061,Sevenways,Barton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ08901,Sevenways,Barton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32041,Seymour Grove,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32551,Seymour Grove,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJH0071,Shaftesbury Ave,Shaftesbury Ave,E08000009,Trafford,-2.36572,53.41671
1800SJH1071,Shaftesbury Ave,Shaftesbury Ave,E08000009,Trafford,-2.36572,53.41671
1800SJ08101,Shaftesbury Ave,Aimson Rd East,E08000009,Trafford,-2.36572,53.41671
1800SJ47501,Shaftesbury Avenue,Stockport Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48231,Shell Road,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48121,Shell Road,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47711,Shops,Norris Road,E08000009,Trafford,-2.36572,53.41671
1800SJ49271,Shops,Riddings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ04021,Shops,Canterbury Road,E08000009,Trafford,-2.36572,53.41671
1800SJ49241,Shops,Woodhouse La Ea,E08000009,Trafford,-2.36572,53.41671
1800SJ09391,Shops,Woodhouse Lane East,E08000009,Trafford,-2.36572,53.41671
1800SJ47651,Shops,North Parade,E08000009,Trafford,-2.36572,53.41671
1800SJ47671,Shops,Norris Road,E08000009,Trafford,-2.36572,53.41671
1800SJ04291,Sidmouth Road,Firs Road,E08000009,Trafford,-2.36572,53.41671
1800SJ04281,Sidmouth Road,Firs Road,E08000009,Trafford,-2.36572,53.41671
1800SJH1181,Sinderland Lane,Sinderland Lane,E08000009,Trafford,-2.36572,53.41671
1800SJH1161,Sinderland Lane,Sinderland Lane,E08000009,Trafford,-2.36572,53.41671
1800SJH1171,Sinderland Lane,Sinderland Lane,E08000009,Trafford,-2.36572,53.41671
1800SJH1201,Sinderland Lane,NA,E08000009,Trafford,-2.36572,53.41671
1800SJ48531,Sinderland Road,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47961,Sinderland Road,Barlow Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48361,Sinderland Road,Barlow Road,E08000009,Trafford,-2.36572,53.41671
1800SJ17661,Sir Alex Ferguson Way,Sir A Ferguson,E08000009,Trafford,-2.36572,53.41671
1800SJ13981,Sir Alex Ferguson Way,Trafford  Wharf Road,E08000009,Trafford,-2.36572,53.41671
1800SJ15591,Sir Alex Ferguson Way,Trafford  Wharf Road,E08000009,Trafford,-2.36572,53.41671
1800SJ17671,Sir Alex Ferguson Way,Sir A Ferguson,E08000009,Trafford,-2.36572,53.41671
1800SJ01751,Sir Matt Busby Way,Wharfside Way,E08000009,Trafford,-2.36572,53.41671
1800SJ15101,Skerton Road,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02231,Snowden Ave,Church Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02221,Snowden Avenue,Church Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00891,Social Club,Moss Road,E08000009,Trafford,-2.36572,53.41671
1800SJ41421,St Ambrose,Hale Road,E08000009,Trafford,-2.36572,53.41671
1800SJ41411,St Ambrose,Hale Road,E08000009,Trafford,-2.36572,53.41671
1800SJH2831,St Ambrose College,School Grounds,E08000009,Trafford,-2.36572,53.41671
1800SJH1321,St Antony's College,Bradfield Road,E08000009,Trafford,-2.36572,53.41671
1800SJ11061,St David's,Grove Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ10951,St David's,Grove Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ02701,St John's,Irlam Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ49481,St John's Church,Brooklands Road,E08000009,Trafford,-2.36572,53.41671
1800SJ09831,St John's Road,Delamere Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32011,St John's Road,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32001,St John's Road,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ09841,St John's Road,Delamere Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10751,St Luke's Church,Vicarage Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ10771,St Luke's Church,Vicarage Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ09611,St Margaret's Road,Cavendish Road,E08000009,Trafford,-2.36572,53.41671
1800SJ09601,St Margaret's Road,Cavendish Road,E08000009,Trafford,-2.36572,53.41671
1800SJH1591,St Margarets Road,St Margarets Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01561,St Michael's,Church Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01841,St Michael's,Church Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01391,St Modwen Road,Barton Dock Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01381,St Modwen Road,Barton Dock Rd,E08000009,Trafford,-2.36572,53.41671
1800SJH1731,St Vincents School,Orchard Road,E08000009,Trafford,-2.36572,53.41671
1800SJ18571,St Werburg's Church,Bent Lane,E08000009,Trafford,-2.36572,53.41671
1800SJH1981,St. Hughs School,Park Road,E08000009,Trafford,-2.36572,53.41671
1800SJ18661,Stamford Brook Rd,Manchester Rd,E08000009,Trafford,-2.36572,53.41671
1800SJH2961,Stamford Brook Road,Stamford Brook Road,E08000009,Trafford,-2.36572,53.41671
1800SJH2951,Stamford Brook Road,Stamford Brook Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10801,Stamford Road,Ashley Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10621,Stamford Road,Ashley Road,E08000009,Trafford,-2.36572,53.41671
1800SJ11251,Stamford Street,Barrington Road,E08000009,Trafford,-2.36572,53.41671
1800SJ17921,Stamford Way,Stamford New Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ00231,Stanley Drive,Wood Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ03401,Stanley Mount,Washway Road,E08000009,Trafford,-2.36572,53.41671
1800SJ11241,Station House,Stamford New Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ09911,Stelfox Avenue,Stockport Road,E08000009,Trafford,-2.36572,53.41671
1800SJ09901,Stelfox Avenue,Stockport Road,E08000009,Trafford,-2.36572,53.41671
1800SJH1671,Stokoe Avenue,Stokoe Avenue,E08000009,Trafford,-2.36572,53.41671
1800SJ40921,Stonemasons Arms,Stockport Road,E08000009,Trafford,-2.36572,53.41671
1800SJ40951,Stonemasons Arms,Stockport Road,E08000009,Trafford,-2.36572,53.41671
1800SJ15671,stops,Trafford Wharf Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00801,Stretford Arndale,Kingsway,E08000009,Trafford,-2.36572,53.41671
1800SJ00011,Stretford Arndale,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00791,Stretford Arndale,Kingsway,E08000009,Trafford,-2.36572,53.41671
1800SJ00071,Stretford Arndale,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00821,Stretford Arndale,Kingsway,E08000009,Trafford,-2.36572,53.41671
1800SJ00811,Stretford Arndale,Kingsway,E08000009,Trafford,-2.36572,53.41671
1800SJ00021,Stretford Arndale,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ11731,Stretford Metrolink Stop,Station Appr'Ch,E08000009,Trafford,-2.36572,53.41671
1800SJ32301,Stretford Metrolink Stop,Edge Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ00081,Stretford Public Hall,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00091,Stretford Public Hall,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02171,Stretford Road,Queens Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32291,Stretford Tram Stop,Edge Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ08621,Sunningdale Avenue,Northenden Road,E08000009,Trafford,-2.36572,53.41671
1800SJ30081,Sylvan Avenue,Upp Chorlton Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ09361,Tabley Grove,Riddings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ15321,Talbot Road,Warwick Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03661,Taunton Road,Manor Avenue,E08000009,Trafford,-2.36572,53.41671
1800SJ03211,Taylor Rd,Ashburton Rd W,E08000009,Trafford,-2.36572,53.41671
1800SJ04181,Taylor Road,Ashburton Rd W,E08000009,Trafford,-2.36572,53.41671
1800SJ11121,Taylor Road,Walton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00131,Taylors Road,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00141,Taylors Road,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00411,Taylors Road,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJH1301,Temple Rd,Temple Road,E08000009,Trafford,-2.36572,53.41671
1800SJH2901,Temple Rd,Temple Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47881,Temple Road,Dane Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47431,Temple Road,Northenden Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47801,Temple Road,Dane Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01931,Tenax Circle,Moorings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47871,Tennis Club,Dane Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47901,Tennis Club,Dane Road,E08000009,Trafford,-2.36572,53.41671
1800SJ17771,Tesco,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00381,Tesco,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01491,Textilose Road,Westinghouse Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01521,Textilose Road,Westinghouse Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ15261,The Bent Brook,Broadway,E08000009,Trafford,-2.36572,53.41671
1800SJ03761,The Brigadier,Firsway,E08000009,Trafford,-2.36572,53.41671
1800SJ03811,The Brigadier,Firsway,E08000009,Trafford,-2.36572,53.41671
1800SJ03881,The Carters Arms,Northenden Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10821,The Downs,Railway Street,E08000009,Trafford,-2.36572,53.41671
1800SJ48481,The Drive,Washway Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48501,The Drive,Washway Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01371,The Furrows,Barton Dock Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01411,The Furrows,Barton Dock Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ09411,The Green,Grange Avenue,E08000009,Trafford,-2.36572,53.41671
1800SJ09691,The Green,Grange Avenue,E08000009,Trafford,-2.36572,53.41671
1800SJ47611,The Little B,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47201,The Little B,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01001,The Melville,Barton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00921,The Melville,Barton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47221,The Moorfield,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47581,The Moorfield,Marsland Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48441,The Navigation,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ40761,The Old Hall,Stockport Road,E08000009,Trafford,-2.36572,53.41671
1800SJ41021,The Old Hall,Stockport Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32191,The Quadrant,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10661,The Springs,Park Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48001,The Squire,Wood Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ11081,The Wheatsheaf,Church Street,E08000009,Trafford,-2.36572,53.41671
1800SJ01861,Third Avenue,Westinghouse Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ02151,Third Avenue,Westinghouse Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01721,Third Avenue,Trafford Pk Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ03751,Thirsk Avenue,Firsway,E08000009,Trafford,-2.36572,53.41671
1800SJ03821,Thirsk Avenue,Firsway,E08000009,Trafford,-2.36572,53.41671
1800SJ00121,Thomas Street,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ11021,Timperley Church,Thorley Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ10991,Timperley Church,Thorley Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ49211,Timperley Tram Stop,Park Road,E08000009,Trafford,-2.36572,53.41671
1800SJ49171,Timperley Tram Stop,Park Road,E08000009,Trafford,-2.36572,53.41671
1800SJ16991,Timperley Village,Park Road,E08000009,Trafford,-2.36572,53.41671
1800SJ14821,Timperley Village,Park Road,E08000009,Trafford,-2.36572,53.41671
1800SJ49141,Timperley Village,Thorly Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ41081,Tintern Drive,Ash Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ41151,Tintern Drive,Ash Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ01111,Torbay Road,Stretford Road,E08000009,Trafford,-2.36572,53.41671
1800SJ16691,Towns Gate,Irlam Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02731,Towns Gate,Irlam Road,E08000009,Trafford,-2.36572,53.41671
1800SJ15921,Trading Estate,Guinness Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01621,Trading Estate,Guinness Road,E08000009,Trafford,-2.36572,53.41671
1800SJ30241,Trafford Bar,Seymour Grove,E08000009,Trafford,-2.36572,53.41671
1800SJ32051,Trafford Bar,Talbot Road,E08000009,Trafford,-2.36572,53.41671
1800SJ30211,Trafford Bar,Seymour Grove,E08000009,Trafford,-2.36572,53.41671
1800SJ00211,Trafford Bar,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00311,Trafford Bar,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32061,Trafford Bar,Talbot Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00301,Trafford Bar,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00221,Trafford Bar,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32141,Trafford College,Talbot Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48511,Trafford College,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ14851,Trafford College,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32131,Trafford College,Talbot Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00621,Trafford Depot,Higher Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02881,Trafford Gen Hosp,Moorside Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ02871,Trafford Gen Hosp,Moorside Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ30231,Trafford Plaza,Seymour Grove,E08000009,Trafford,-2.36572,53.41671
1800SJ03151,Trafford Retail Park,Neary Way,E08000009,Trafford,-2.36572,53.41671
1800SJ01771,Trafford Road,Traff Wharf Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ15771,Trafford Road,Wharf Road,E08000009,Trafford,-2.36572,53.41671
1800SJ15631,Trafford Wharf Road,Warren Bruce Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03551,Training Centre,Carrington Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ03541,Training Centre,Carrington Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ47061,Tram Stop,Brooklands Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47011,Tram Stop,Brooklands Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32271,Tresco Avenue,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32281,Tresco Avenue,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02311,Trevor Road,Flixton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02321,Trevor Road,Flixton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47261,Trinity Road,Northenden Road,E08000009,Trafford,-2.36572,53.41671
1800SJH0451,Tulip Rd,Tulip Road,E08000009,Trafford,-2.36572,53.41671
1800SJH1121,Tulip Road,Laurel Walk,E08000009,Trafford,-2.36572,53.41671
1800SJH2941,Turning Circle,Dunham Road,E08000009,Trafford,-2.36572,53.41671
1800SJ30051,Upper Chorlton Road,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ30061,Upper Chorlton Road,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ41011,Urban Avenue,Moss Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ41001,Urban Avenue,Moss Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ01261,Urmston Hotel,Stretford Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01091,Urmston Hotel,Stretford Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01271,Urmston Hotel,Stretford Road,E08000009,Trafford,-2.36572,53.41671
1800SJ16441,Urmston Leisure Centre,Bowfell Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02861,Urmston Leisure Centre,Bowfell Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01141,Urmston Library,Crofts Bank Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01211,Urmston Library,Crofts Bank Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01151,Urmston Library,Crofts Bank Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ18651,Urmston Mens Club,Higher Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ02401,Urmston Station,Flixton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02391,Urmston Station,Flixton Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01871,Vale Road,Stockport Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02631,Valley Road,Woodsend Road,E08000009,Trafford,-2.36572,53.41671
1800SJ02621,Valley Road,Woodsend Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48221,Vicarage Gardens,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48131,Vicarage Gardens,Manchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10641,Vicarage Lane,Langham Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10781,Vicarage Lane,Langham Road,E08000009,Trafford,-2.36572,53.41671
1800SJ01731,Village Circle,Wharfside Way,E08000009,Trafford,-2.36572,53.41671
1800SJ15651,Village Circle,Trafford Pk Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ02071,Village Circle,Wharfside Way,E08000009,Trafford,-2.36572,53.41671
1800SJ15641,Village Circle,Trafford Pk Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ15621,Village Circle,Warren Bruce Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ01791,Village Metrolink Stop,Village Way,E08000009,Trafford,-2.36572,53.41671
1800SJ02051,Village Metrolink Stop,Village Way,E08000009,Trafford,-2.36572,53.41671
1800SJ10871,Vine Inn,Station Road,E08000009,Trafford,-2.36572,53.41671
1800SJ10881,Vine Inn,Station Road,E08000009,Trafford,-2.36572,53.41671
1800SJ03341,Vine Inn,Washway Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00751,Wallingford Road,Winchester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ48021,Walnut Road,Wood Lane,E08000009,Trafford,-2.36572,53.41671
1800SJH1801,War Memorial,St Margarets Rd,E08000009,Trafford,-2.36572,53.41671
1800SJ17381,Warburton Close,Greengate,E08000009,Trafford,-2.36572,53.41671
1800SJ11431,Warburton Close,Greengate,E08000009,Trafford,-2.36572,53.41671
1800SJH0561,Warburton Lane,Warburton Lane,E08000009,Trafford,-2.36572,53.41671
1800SJ47281,Wardle Road,Northenden Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00161,Warwick Road,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ17171,Warwick Road,Talbot Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00191,Warwick Road,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ00371,Warwick Road,Chester Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32111,Warwick Road,Talbot Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32581,Warwick Road South,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ32591,Warwick Road South,Kings Road,E08000009,Trafford,-2.36572,53.41671
1800SJ47031,Washway Road,Marsland Road,E08000009,Trafford,-2.36572,53.41671
