AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,text,easting,northing,lng,lat
110352172017,2017-09-19,Sep,Tue,14,Car,Slight,Daylight,Female,21-25,Tameside,At 14:30 on Tuesday 19 September 2017 a slight collision occured involving  4 vehicle(s) and  2 casualtie(s).,396826,402276,-2.049337359993408,53.51714904641103
110354542017,2017-09-22,Sep,Fri,15,Car,Slight,Daylight,Male,0-5,Tameside,At 15:40 on Friday 22 September 2017 a slight collision occured involving  3 vehicle(s) and  3 casualtie(s).,390963,396046,-2.137576597519345,53.46108196498332
110354542017,2017-09-22,Sep,Fri,15,Car,Slight,Daylight,Female,26-35,Tameside,At 15:40 on Friday 22 September 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,390963,396046,-2.137576597519345,53.46108196498332
110354542017,2017-09-22,Sep,Fri,15,Car,Slight,Daylight,Male,36-45,Tameside,At 15:40 on Friday 22 September 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,390963,396046,-2.137576597519345,53.46108196498332
110354552017,2017-09-22,Sep,Fri,20,Pedal Cycle,Slight,Dark,Male,11-15,Tameside,At 20:00 on Friday 22 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,395075,399558,-2.075700838768199,53.492704731393665
110354722017,2017-09-19,Sep,Tue,8,Pedestrian,Slight,Daylight,Male,11-15,Tameside,At 08:49 on Tuesday 19 September 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,395314,396229,-2.072047617113089,53.462784476527894
110354742017,2017-09-26,Sep,Tue,8,Car,Slight,Daylight,Female,46-55,Tameside,At 08:15 on Tuesday 26 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,395209,393310,-2.073583597048908,53.436546153012756
110354792017,2017-09-12,Sep,Tue,11,Car,Slight,Dark,Male,66-75,Tameside,At 11:35 on Tuesday 12 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,398035,395336,-2.0310582034688687,53.454775548423115
110354792017,2017-09-12,Sep,Tue,11,Car,Slight,Dark,Female,66-75,Tameside,At 11:35 on Tuesday 12 September 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,398035,395336,-2.0310582034688687,53.454775548423115
110354922017,2017-09-17,Sep,Sun,17,Car,Slight,Daylight,Female,26-35,Tameside,At 17:15 on Sunday 17 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392694,397852,-2.1115481442449786,53.47734230830957
110354922017,2017-09-17,Sep,Sun,17,Car,Slight,Daylight,Male,6-10,Tameside,At 17:15 on Sunday 17 September 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,392694,397852,-2.1115481442449786,53.47734230830957
110355792017,2017-09-29,Sep,Fri,17,Pedal Cycle,Slight,Daylight,Male,36-45,Tameside,At 17:05 on Friday 29 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393579,395393,-2.098162653936211,53.45525145772079
110355952017,2017-09-08,Sep,Fri,23,Car,Slight,Dark,Female,21-25,Tameside,At 23:40 on Friday 08 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392433,395809,-2.115430701796802,53.45897519129931
110356192017,2017-09-26,Sep,Tue,12,Powered 2 Wheeler,Slight,Daylight,Male,21-25,Tameside,At 12:50 on Tuesday 26 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394118,395957,-2.0900564770373835,53.460327358706806
110357362017,2017-09-29,Sep,Fri,7,Pedal Cycle,Serious,Daylight,Male,46-55,Tameside,At 07:38 on Friday 29 September 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,391719,398030,-2.126243277294317,53.47892760000164
110357462017,2017-10-07,Oct,Sat,21,Car,Slight,Dark,Male,21-25,Tameside,At 21:52 on Saturday 07 October 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,392242,393846,-2.1182581387057784,53.44132802131381
110357462017,2017-10-07,Oct,Sat,21,Car,Fatal,Dark,Male,26-35,Tameside,At 21:52 on Saturday 07 October 2017 a fatal collision occured involving  1 vehicle(s) and  2 casualtie(s).,392242,393846,-2.1182581387057784,53.44132802131381
110357462017,2017-10-07,Oct,Sat,21,Car,Serious,Dark,Male,21-25,Tameside,At 21:52 on Saturday 07 October 2017 a serious collision occured involving  1 vehicle(s) and  3 casualtie(s).,392242,393846,-2.1182581387057784,53.44132802131381
110357482017,2017-09-28,Sep,Thu,15,Car,Slight,Daylight,Female,26-35,Tameside,At 15:10 on Thursday 28 September 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,398041,399819,-2.030997447815912,53.495070757682804
110358172017,2017-10-07,Oct,Sat,0,Car,Serious,Dark,Male,26-35,Tameside,At 00:38 on Saturday 07 October 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,391434,394871,-2.130450294689192,53.450528510016014
110360032017,2017-10-14,Oct,Sat,16,Pedal Cycle,Serious,Daylight,Male,36-45,Tameside,At 16:25 on Saturday 14 October 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,390102,398116,-2.150610325775049,53.479672330012875
110360332017,2017-10-03,Oct,Tue,19,Pedal Cycle,Slight,Dark,Male,56-65,Tameside,At 19:00 on Tuesday 03 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,389088,398863,-2.1659153621186866,53.48636639578013
110361542017,2017-10-04,Oct,Wed,16,Pedestrian,Slight,Daylight,Female,16-20,Tameside,At 16:34 on Wednesday 04 October 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,393742,399341,-2.0957880884963838,53.4907397905991
110361742017,2017-10-10,Oct,Tue,7,Powered 2 Wheeler,Slight,Daylight,Male,56-65,Tameside,At 07:22 on Tuesday 10 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394492,395298,-2.0844118618952265,53.4544080883678
110362002017,2017-10-16,Oct,Mon,16,Bus or Coach,Slight,Daylight,Male,26-35,Tameside,At 16:50 on Monday 16 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394590,399386,-2.0830079800599104,53.49115385603582
110362002017,2017-10-16,Oct,Mon,16,Bus or Coach,Slight,Daylight,Female,11-15,Tameside,At 16:50 on Monday 16 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,394590,399386,-2.0830079800599104,53.49115385603582
110362002017,2017-10-16,Oct,Mon,16,Bus or Coach,Slight,Daylight,Male,26-35,Tameside,At 16:50 on Monday 16 October 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,394590,399386,-2.0830079800599104,53.49115385603582
110362102017,2017-10-16,Oct,Mon,13,Car,Slight,Daylight,Female,26-35,Tameside,At 13:35 on Monday 16 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392722,398465,-2.111140698808205,53.48285260281308
110362562017,2017-10-11,Oct,Wed,20,Car,Slight,Dark,Female,21-25,Tameside,At 20:40 on Wednesday 11 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392485,395687,-2.1146445925250132,53.4578793560686
110362772017,2017-10-15,Oct,Sun,11,Powered 2 Wheeler,Serious,Daylight,Male,16-20,Tameside,At 11:05 on Sunday 15 October 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,392539,395501,-2.1138268623098444,53.456208283185646
110362832017,2017-09-17,Sep,Sun,8,Pedal Cycle,Slight,Daylight,Male,66-75,Tameside,At 08:45 on Sunday 17 September 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,391163,399293,-2.134656882225101,53.490270792762345
110362972017,2017-10-08,Oct,Sun,14,Car,Slight,Daylight,Female,21-25,Tameside,At 14:41 on Sunday 08 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394261,395604,-2.087896175486445,53.45715604182251
110363042017,2017-10-18,Oct,Wed,21,Car,Slight,Dark,Female,26-35,Tameside,At 21:00 on Wednesday 18 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392331,396790,-2.1169911714028307,53.467791355669
110363482017,2017-10-08,Oct,Sun,22,Car,Slight,Dark,Female,16-20,Tameside,At 22:25 on Sunday 08 October 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,392032,396942,-2.121499118556906,53.46915309323812
110363482017,2017-10-08,Oct,Sun,22,Car,Slight,Dark,Female,16-20,Tameside,At 22:25 on Sunday 08 October 2017 a slight collision occured involving  1 vehicle(s) and  2 casualtie(s).,392032,396942,-2.121499118556906,53.46915309323812
110363582017,2017-03-17,Mar,Fri,20,Pedal Cycle,Slight,Dark,Male,46-55,Tameside,At 20:40 on Friday 17 March 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,396012,398642,-2.0615659120733754,53.484479481884684
110364012017,2017-10-19,Oct,Thu,15,Pedal Cycle,Slight,Daylight,Male,11-15,Tameside,At 15:34 on Thursday 19 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392347,396457,-2.1167419217999446,53.46479844216606
110364892017,2017-10-15,Oct,Sun,0,Car,Serious,Dark,Male,26-35,Tameside,At 00:40 on Sunday 15 October 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,394887,395213,-2.0784621627312525,53.45364813602209
110366612017,2017-10-24,Oct,Tue,15,Car,Slight,Daylight,Female,Over 75,Tameside,At 15:15 on Tuesday 24 October 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,395884,399038,-2.063500159132543,53.48803788307059
110368492017,2017-11-04,Nov,Sat,1,Car,Slight,Dark,Female,11-15,Tameside,At 01:10 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,398119,402045,-2.0298358951068973,53.51507922991528
110368672017,2017-10-01,Oct,Sun,2,Car,Fatal,Dark,Male,26-35,Tameside,At 02:20 on Sunday 01 October 2017 a fatal collision occured involving  2 vehicle(s) and  1 casualtie(s).,390092,398633,-2.15077750838026,53.48431914323481
110368682017,2017-11-03,Nov,Fri,12,Pedestrian,Slight,Daylight,Male,11-15,Tameside,At 12:00 on Friday 03 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,393486,399459,-2.099648964820083,53.491797259639895
110368952017,2017-10-28,Oct,Sat,2,Pedestrian,Slight,Dark,Male,21-25,Tameside,At 02:18 on Saturday 28 October 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,396102,398543,-2.06020838205308,53.48359032175056
110369402017,2017-11-02,Nov,Thu,13,Pedal Cycle,Slight,Daylight,Male,6-10,Tameside,At 13:19 on Thursday 02 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,389292,398174,-2.162817284772177,53.480177626885386
110369592017,2017-10-19,Oct,Thu,18,Car,Slight,Dark,Female,26-35,Tameside,At 18:42 on Thursday 19 October 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,395262,398807,-2.0728706651181157,53.48595619028539
110369862017,2017-10-07,Oct,Sat,20,Car,Slight,Dark,Male,36-45,Tameside,At 20:00 on Saturday 07 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394942,394728,-2.077625959069396,53.44928927062547
110369862017,2017-10-07,Oct,Sat,20,Car,Slight,Dark,Female,26-35,Tameside,At 20:00 on Saturday 07 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,394942,394728,-2.077625959069396,53.44928927062547
110370372017,2017-10-22,Oct,Sun,16,Car,Slight,Daylight,Male,26-35,Tameside,At 16:55 on Sunday 22 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394942,401530,-2.0777380113446715,53.510428554967774
110370372017,2017-10-22,Oct,Sun,16,Car,Slight,Daylight,Female,26-35,Tameside,At 16:55 on Sunday 22 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,394942,401530,-2.0777380113446715,53.510428554967774
110370822017,2017-11-04,Nov,Sat,20,Car,Serious,Dark,Male,26-35,Tameside,At 20:45 on Saturday 04 November 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,400501,396134,-1.9939214891763926,53.46195230991604
110370822017,2017-11-04,Nov,Sat,20,Car,Serious,Dark,Male,46-55,Tameside,At 20:45 on Saturday 04 November 2017 a serious collision occured involving  2 vehicle(s) and  2 casualtie(s).,400501,396134,-1.9939214891763926,53.46195230991604
110370822017,2017-11-04,Nov,Sat,20,Car,Slight,Dark,Male,46-55,Tameside,At 20:45 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,400501,396134,-1.9939214891763926,53.46195230991604
110370822017,2017-11-04,Nov,Sat,20,Car,Slight,Dark,Female,46-55,Tameside,At 20:45 on Saturday 04 November 2017 a slight collision occured involving  2 vehicle(s) and  4 casualtie(s).,400501,396134,-1.9939214891763926,53.46195230991604
110371262017,2017-11-10,Nov,Fri,21,Goods Vehicle,Slight,Dark,Male,26-35,Tameside,At 21:30 on Friday 10 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393481,395402,-2.0996386495692345,53.45533112905081
110371262017,2017-11-10,Nov,Fri,21,Goods Vehicle,Slight,Dark,Female,26-35,Tameside,At 21:30 on Friday 10 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,393481,395402,-2.0996386495692345,53.45533112905081
110371352017,2017-11-08,Nov,Wed,7,Car,Slight,Daylight,Female,36-45,Tameside,At 07:05 on Wednesday 08 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394848,393301,-2.0790174486739494,53.436461773887494
110371432017,2017-10-22,Oct,Sun,20,Car,Slight,Dark,Female,36-45,Tameside,At 20:30 on Sunday 22 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393133,398654,-2.104951538080294,53.48455702551769
110371432017,2017-10-22,Oct,Sun,20,Car,Slight,Dark,Female,11-15,Tameside,At 20:30 on Sunday 22 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,393133,398654,-2.104951538080294,53.48455702551769
110371492017,2017-11-11,Nov,Sat,11,Car,Slight,Daylight,Male,26-35,Tameside,At 11:46 on Saturday 11 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392434,395809,-2.1154156412445957,53.45897520588042
110371962017,2017-11-11,Nov,Sat,13,Pedestrian,Slight,Daylight,Male,11-15,Tameside,At 13:36 on Saturday 11 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,395961,398783,-2.062336327743976,53.485746449426976
110372792017,2017-11-14,Nov,Tue,18,Pedestrian,Slight,Dark,Male,26-35,Tameside,At 18:10 on Tuesday 14 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,400331,396003,-1.996482057430082,53.46077491832841
110372922017,2017-11-15,Nov,Wed,16,Powered 2 Wheeler,Slight,Daylight,Male,36-45,Tameside,At 16:30 on Wednesday 15 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393577,398758,-2.0982627931200875,53.485497523298804
110373252017,2017-11-15,Nov,Wed,18,Other Vehicle,Slight,Dark,Male,56-65,Tameside,At 18:20 on Wednesday 15 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,390650,398067,-2.142351659643523,53.47924203633054
110373662017,2017-11-19,Nov,Sun,14,Car,Slight,Daylight,Male,26-35,Tameside,At 14:30 on Sunday 19 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,395525,398746,-2.0689063298473003,53.48541025603239
110373662017,2017-11-19,Nov,Sun,14,Car,Slight,Daylight,Female,0-5,Tameside,At 14:30 on Sunday 19 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,395525,398746,-2.0689063298473003,53.48541025603239
110374212017,2017-11-14,Nov,Tue,16,Pedestrian,Slight,Dark,Male,0-5,Tameside,At 16:55 on Tuesday 14 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,394013,399218,-2.091701235326148,53.489637428686855
110374222017,2017-11-15,Nov,Wed,13,Other Vehicle,Slight,Daylight,Female,36-45,Tameside,At 13:05 on Wednesday 15 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,391830,398069,-2.1245718013497634,53.47927990684328
110374222017,2017-11-15,Nov,Wed,13,Other Vehicle,Slight,Daylight,Female,26-35,Tameside,At 13:05 on Wednesday 15 November 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,391830,398069,-2.1245718013497634,53.47927990684328
110374222017,2017-11-15,Nov,Wed,13,Car,Slight,Daylight,Male,36-45,Tameside,At 13:05 on Wednesday 15 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,391830,398069,-2.1245718013497634,53.47927990684328
110374612017,2017-11-17,Nov,Fri,13,Pedal Cycle,Serious,Dark,Male,36-45,Tameside,At 13:10 on Friday 17 November 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,393887,399289,-2.0936016435963656,53.490274129545966
110374902017,2017-11-18,Nov,Sat,20,Pedal Cycle,Slight,Dark,Male,16-20,Tameside,At 20:45 on Saturday 18 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392399,395993,-2.1159472763398233,53.46062856880108
110375032017,2017-11-26,Nov,Sun,22,Car,Serious,Dark,Male,21-25,Tameside,At 22:16 on Sunday 26 November 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,393896,400448,-2.0934889736625344,53.500691791818255
110375032017,2017-11-26,Nov,Sun,22,Car,Slight,Dark,Male,26-35,Tameside,At 22:16 on Sunday 26 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,393896,400448,-2.0934889736625344,53.500691791818255
110375852017,2017-11-21,Nov,Tue,7,Pedal Cycle,Serious,Daylight,Male,46-55,Tameside,At 07:40 on Tuesday 21 November 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,389739,398159,-2.156081378259926,53.480051801490475
110376162017,2017-11-25,Nov,Sat,14,Car,Slight,Dark,Female,26-35,Tameside,At 14:01 on Saturday 25 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393364,399271,-2.1014837269418503,53.49010588839158
110376832017,2017-11-15,Nov,Wed,9,Car,Slight,Daylight,Male,36-45,Tameside,At 09:30 on Wednesday 15 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,395510,398030,-2.06912187753925,53.478974412156795
110376832017,2017-11-15,Nov,Wed,9,Car,Slight,Daylight,Male,26-35,Tameside,At 09:30 on Wednesday 15 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,395510,398030,-2.06912187753925,53.478974412156795
110376982017,2017-11-22,Nov,Wed,17,Pedestrian,Slight,Dark,Male,26-35,Tameside,At 17:38 on Wednesday 22 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,392594,396909,-2.1130322734368536,53.468864801102214
110377272017,2017-11-24,Nov,Fri,19,Pedestrian,Serious,Dark,Male,66-75,Tameside,At 19:17 on Friday 24 November 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,389517,398352,-2.1594329855956005,53.481782139918685
110377372017,2017-11-21,Nov,Tue,21,Car,Slight,Dark,Male,46-55,Tameside,At 21:25 on Tuesday 21 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394913,395142,-2.0780694626425524,53.453010212145095
110377372017,2017-11-21,Nov,Tue,21,Car,Slight,Dark,Female,21-25,Tameside,At 21:25 on Tuesday 21 November 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,394913,395142,-2.0780694626425524,53.453010212145095
110377372017,2017-11-21,Nov,Tue,21,Car,Slight,Dark,Female,6-10,Tameside,At 21:25 on Tuesday 21 November 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,394913,395142,-2.0780694626425524,53.453010212145095
110377392017,2017-10-15,Oct,Sun,15,Car,Serious,Daylight,Male,21-25,Tameside,At 15:41 on Sunday 15 October 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,393814,398351,-2.0946830453533676,53.4818421280176
110377472017,2017-11-26,Nov,Sun,11,Car,Slight,Daylight,Male,26-35,Tameside,At 11:09 on Sunday 26 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393192,398619,-2.1040616588425203,53.48424321038715
110377722017,2017-11-21,Nov,Tue,17,Car,Slight,Dark,Female,6-10,Tameside,At 17:45 on Tuesday 21 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,393859,398895,-2.09401579628696,53.48673236362162
110378002017,2017-10-27,Oct,Fri,20,Car,Slight,Dark,Male,36-45,Tameside,At 20:40 on Friday 27 October 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,391086,395664,-2.1357130891560305,53.457650502911925
110378002017,2017-10-27,Oct,Fri,20,Car,Slight,Dark,Female,26-35,Tameside,At 20:40 on Friday 27 October 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,391086,395664,-2.1357130891560305,53.457650502911925
110378002017,2017-10-27,Oct,Fri,20,Car,Slight,Dark,Male,26-35,Tameside,At 20:40 on Friday 27 October 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,391086,395664,-2.1357130891560305,53.457650502911925
110379422017,2017-11-23,Nov,Thu,9,Pedestrian,Serious,Daylight,Female,66-75,Tameside,At 09:45 on Thursday 23 November 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,392606,395301,-2.1128130953352238,53.454411551235395
110379552017,2017-11-28,Nov,Tue,5,Pedal Cycle,Slight,Dark,Male,46-55,Tameside,At 05:54 on Tuesday 28 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392674,395027,-2.111782605118807,53.45194967814457
110379762017,2017-11-29,Nov,Wed,8,Bus or Coach,Slight,Daylight,Female,36-45,Tameside,At 08:49 on Wednesday 29 November 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392414,395879,-2.115718566852033,53.4596041053005
110379972017,2017-12-03,Dec,Sun,11,Car,Slight,Daylight,Female,21-25,Tameside,At 11:50 on Sunday 03 December 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,397390,401932,-2.040828571837657,53.514060269868054
110379972017,2017-12-03,Dec,Sun,11,Car,Slight,Daylight,Female,11-15,Tameside,At 11:50 on Sunday 03 December 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,397390,401932,-2.040828571837657,53.514060269868054
110380032017,2017-12-05,Dec,Tue,16,Pedestrian,Serious,Dark,Male,21-25,Tameside,At 16:20 on Tuesday 05 December 2017 a serious collision occured involving  1 vehicle(s) and  1 casualtie(s).,395122,394932,-2.074918911139379,53.451124655256024
110380192017,2017-12-01,Dec,Fri,23,Pedal Cycle,Serious,Dark,Male,36-45,Tameside,At 23:05 on Friday 01 December 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,394449,399484,-2.0851348964585332,53.49203322066923
110380332017,2017-12-05,Dec,Tue,8,Pedestrian,Slight,Daylight,Male,6-10,Tameside,At 08:40 on Tuesday 05 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,392909,394605,-2.1082342920107813,53.44815981198852
110380382017,2017-12-01,Dec,Fri,17,Car,Slight,Dark,Female,46-55,Tameside,At 17:26 on Friday 01 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392478,396734,-2.114775450578212,53.467290155433744
110380522017,2017-11-30,Nov,Thu,15,Bus or Coach,Slight,Dark,Female,56-65,Tameside,At 15:15 on Thursday 30 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,392896,400258,-2.1085599376443738,53.49897122446083
110380532017,2017-11-28,Nov,Tue,8,Car,Slight,Daylight,Female,26-35,Tameside,At 08:50 on Tuesday 28 November 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,390442,397419,-2.1454657866468425,53.47341376436296
110380532017,2017-11-28,Nov,Tue,8,Car,Slight,Daylight,Female,6-10,Tameside,At 08:50 on Tuesday 28 November 2017 a slight collision occured involving  3 vehicle(s) and  2 casualtie(s).,390442,397419,-2.1454657866468425,53.47341376436296
110380532017,2017-11-28,Nov,Tue,8,Car,Slight,Daylight,Female,0-5,Tameside,At 08:50 on Tuesday 28 November 2017 a slight collision occured involving  3 vehicle(s) and  3 casualtie(s).,390442,397419,-2.1454657866468425,53.47341376436296
110380532017,2017-11-28,Nov,Tue,8,Car,Slight,Daylight,Female,6-10,Tameside,At 08:50 on Tuesday 28 November 2017 a slight collision occured involving  3 vehicle(s) and  4 casualtie(s).,390442,397419,-2.1454657866468425,53.47341376436296
110381312017,2017-12-07,Dec,Thu,7,Pedestrian,Slight,Dark,Male,56-65,Tameside,At 07:00 on Thursday 07 December 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,393674,398627,-2.0967983198030105,53.48432123692526
110381442017,2017-12-08,Dec,Fri,19,Powered 2 Wheeler,Serious,Dark,Male,46-55,Tameside,At 19:57 on Friday 08 December 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,394690,400798,-2.081525202989361,53.503846517342964
110382402017,2017-12-01,Dec,Fri,17,Pedestrian,Fatal,Dark,Male,11-15,Tameside,At 17:20 on Friday 01 December 2017 a fatal collision occured involving  1 vehicle(s) and  1 casualtie(s).,393269,395561,-2.1028346761469168,53.45675758182396
110382862017,2017-11-30,Nov,Thu,18,Car,Slight,Dark,Male,36-45,Tameside,At 18:53 on Thursday 30 November 2017 a slight collision occured involving  1 vehicle(s) and  1 casualtie(s).,391495,397957,-2.1296164179623998,53.47826782550903
110383012017,2017-11-23,Nov,Thu,10,Car,Slight,Dark,Female,46-55,Tameside,At 10:09 on Thursday 23 November 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,395257,398808,-2.0729460312222936,53.48596513257616
110383112017,2017-12-15,Dec,Fri,2,Pedal Cycle,Serious,Dark,Male,26-35,Tameside,At 02:06 on Friday 15 December 2017 a serious collision occured involving  2 vehicle(s) and  1 casualtie(s).,389600,397632,-2.1581581841392588,53.475312153980546
110383412017,2017-12-01,Dec,Fri,19,Car,Slight,Dark,Male,Over 75,Tameside,At 19:15 on Friday 01 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,392899,394604,-2.1083848363753606,53.44815068669451
110384212017,2017-12-05,Dec,Tue,12,Goods Vehicle,Slight,Daylight,Male,26-35,Tameside,At 12:15 on Tuesday 05 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,391135,395546,-2.134971775761988,53.45659070386128
110384212017,2017-12-05,Dec,Tue,12,Car,Slight,Daylight,Male,56-65,Tameside,At 12:15 on Tuesday 05 December 2017 a slight collision occured involving  2 vehicle(s) and  2 casualtie(s).,391135,395546,-2.134971775761988,53.45659070386128
110384212017,2017-12-05,Dec,Tue,12,Car,Slight,Daylight,Female,46-55,Tameside,At 12:15 on Tuesday 05 December 2017 a slight collision occured involving  2 vehicle(s) and  3 casualtie(s).,391135,395546,-2.134971775761988,53.45659070386128
110384232017,2017-12-12,Dec,Tue,15,Car,Slight,Dark,Male,36-45,Tameside,At 15:25 on Tuesday 12 December 2017 a slight collision occured involving  2 vehicle(s) and  1 casualtie(s).,394508,395107,-2.0841675136519395,53.452691461873904
110384352017,2017-11-20,Nov,Mon,17,Pedal Cycle,Slight,Dark,Male,26-35,Tameside,At 17:15 on Monday 20 November 2017 a slight collision occured involving  3 vehicle(s) and  1 casualtie(s).,394233,395835,-2.088322174593256,53.45923206374747
