date,area_code,area_name,geography,gender,all_ages,aged_0_to_15,aged_16_to_64,aged_65_and_over,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
2017-06-30,E01006083,Trafford 026A,LSOA,Persons,1312,257,804,251,4,6,12,13,9,10,12,16,15,20,21,19,23,30,25,22,23,18,22,8,12,15,17,16,11,6,7,6,5,6,7,8,12,7,12,9,12,13,17,8,6,12,10,14,18,30,28,14,31,29,31,36,33,23,23,13,23,22,19,20,16,18,22,18,18,9,16,15,9,18,20,12,18,3,15,8,8,6,8,10,10,6,5,12,5,6,4,0,7,1,20
2017-06-30,E01006084,Trafford 026B,LSOA,Persons,1806,448,1082,276,11,21,22,24,21,27,21,32,33,33,33,37,35,32,39,27,26,22,30,20,8,10,12,12,8,13,13,13,9,11,10,14,12,9,13,20,29,23,21,22,13,19,30,25,29,37,38,22,29,22,33,32,39,32,40,35,31,30,36,21,22,18,23,27,19,9,25,16,12,14,25,11,12,21,9,8,3,8,13,13,12,10,7,5,8,4,3,4,1,3,20
2017-06-30,E01006088,Trafford 026C,LSOA,Persons,1646,410,1062,174,20,27,26,23,27,34,27,32,16,32,36,20,21,26,25,18,17,18,16,7,5,3,9,7,5,11,22,20,13,28,20,14,24,28,26,37,25,21,27,37,29,25,31,30,35,24,24,37,26,38,33,25,26,24,27,31,25,18,21,26,14,9,20,15,9,10,8,14,9,9,7,12,14,14,3,6,2,3,5,7,8,5,2,5,3,3,3,6,1,5,10
2017-06-30,E01006139,Trafford 026D,LSOA,Persons,1900,485,1138,277,23,30,28,32,39,35,27,39,22,27,29,39,33,30,35,17,25,21,20,18,5,8,10,12,9,23,29,18,23,19,21,16,20,24,16,26,32,32,20,50,36,37,38,28,45,43,21,35,31,36,25,26,23,27,22,22,22,21,16,20,10,20,15,14,8,14,9,16,15,18,12,12,7,18,12,17,9,12,7,10,7,10,9,6,7,9,8,5,8,8,12
2017-06-30,E01006140,Trafford 026E,LSOA,Persons,1786,476,1076,234,19,36,22,27,28,26,26,28,32,36,34,31,37,35,38,21,22,26,20,15,9,7,10,8,15,18,12,17,12,13,16,18,15,24,16,23,32,32,26,29,35,26,24,31,28,28,37,26,30,23,29,28,27,41,30,23,17,21,22,25,24,18,19,12,17,13,5,11,13,21,14,18,13,7,10,9,9,7,9,5,7,7,5,4,4,3,7,4,5,2,22
2017-06-30,E01006077,Trafford 027A,LSOA,Persons,1705,324,1065,316,28,28,23,10,18,20,16,15,25,17,19,22,29,16,20,18,14,18,13,10,7,9,12,17,7,25,24,20,27,27,27,25,32,23,26,27,22,39,27,29,30,24,26,19,31,27,20,22,19,41,12,31,24,20,21,19,27,15,19,17,19,16,21,24,14,11,12,19,16,10,17,13,16,9,14,11,12,16,15,6,6,18,9,12,9,12,11,5,4,8,25
2017-06-30,E01006081,Trafford 027B,LSOA,Persons,1422,275,782,365,8,15,15,14,7,24,16,19,16,20,17,19,22,22,20,21,16,26,19,8,6,7,15,11,6,8,7,12,6,3,1,4,5,5,8,7,16,11,19,8,14,20,15,19,15,21,24,18,18,17,27,27,15,27,25,27,20,25,33,28,31,27,14,22,19,15,17,18,24,25,13,12,15,21,12,13,10,12,12,18,5,11,9,10,12,10,13,6,6,5,41
2017-06-30,E01006082,Trafford 027C,LSOA,Persons,1624,285,955,384,8,10,12,14,16,13,18,14,17,32,19,27,22,24,22,17,27,32,18,11,5,5,13,12,11,16,16,11,13,7,10,13,13,12,11,17,16,14,13,18,17,17,26,16,11,28,25,33,32,33,28,30,31,19,29,24,32,19,15,25,28,22,29,26,26,16,9,22,28,17,30,18,17,19,18,20,17,21,23,21,11,9,6,4,6,10,7,13,7,3,12
2017-06-30,E01006085,Trafford 027D,LSOA,Persons,1612,364,867,381,10,14,11,22,20,23,27,20,29,33,20,25,29,27,27,27,20,16,20,6,2,5,4,8,8,9,11,7,4,8,8,15,9,14,11,21,22,25,32,32,14,18,25,27,15,25,27,30,22,28,20,31,30,31,22,25,19,18,15,23,17,13,23,15,17,14,25,19,27,23,18,17,11,13,14,20,12,14,7,11,10,14,17,12,8,7,3,10,5,3,47
2017-06-30,E01006086,Trafford 027E,LSOA,Persons,1711,360,956,395,11,13,18,13,17,25,27,28,32,21,26,32,23,26,31,17,10,20,19,17,11,11,15,13,17,16,14,14,15,11,14,10,8,14,14,15,32,31,24,19,20,19,16,27,27,18,26,25,28,38,28,22,25,24,24,21,17,22,17,24,28,20,18,17,21,28,16,12,18,20,20,14,20,24,11,15,11,8,14,14,13,12,8,10,8,11,12,10,9,12,45
2017-06-30,E01006134,Trafford 028A,LSOA,Persons,1552,322,921,309,13,13,15,17,23,12,19,17,22,23,21,22,22,22,29,32,26,18,28,14,12,11,13,16,7,12,13,14,9,15,13,13,10,8,12,12,18,15,18,13,15,14,15,23,15,25,16,23,37,28,29,23,35,23,22,26,20,24,29,25,22,24,24,17,27,12,16,18,17,17,14,22,15,19,11,15,8,7,17,15,10,8,3,8,5,5,12,10,8,2,15
2017-06-30,E01006135,Trafford 028B,LSOA,Persons,1754,371,884,499,11,14,19,20,14,19,21,27,33,31,22,24,29,28,30,29,16,28,23,19,11,5,13,9,12,8,11,8,11,9,12,10,18,7,11,17,21,10,24,15,17,24,13,24,18,26,21,32,32,23,30,19,22,27,22,20,17,28,14,16,22,27,16,22,24,9,20,17,24,19,30,10,26,19,26,19,17,18,20,20,18,19,14,14,16,15,14,16,13,20,46
2017-06-30,E01006136,Trafford 028C,LSOA,Persons,1686,379,897,410,12,24,17,14,30,26,21,22,27,21,28,27,34,23,23,30,22,20,19,13,8,5,8,17,11,16,18,12,14,15,14,14,10,15,9,22,16,16,22,21,20,29,17,20,30,21,21,25,34,18,16,21,32,28,29,15,22,23,20,21,13,13,21,20,11,25,16,17,18,30,21,18,10,19,22,16,12,17,18,13,16,22,16,9,13,12,8,8,7,6,21
2017-06-30,E01006137,Trafford 028D,LSOA,Persons,1447,294,842,311,10,10,6,15,20,19,15,21,22,24,18,31,16,22,17,28,27,12,20,14,11,10,19,15,12,23,8,12,13,14,8,9,8,10,6,12,12,9,11,14,18,24,23,20,22,30,25,30,27,19,22,17,25,23,21,31,16,17,19,26,17,16,14,23,8,19,14,13,17,15,17,8,13,10,28,13,8,15,13,7,11,8,12,10,6,10,12,8,3,5,16
2017-06-30,E01006138,Trafford 028E,LSOA,Persons,1918,430,985,503,21,34,26,29,27,38,41,27,35,23,22,29,12,24,17,25,25,12,14,12,12,8,13,16,11,15,17,11,11,10,12,21,24,20,24,31,31,22,32,24,23,21,25,29,24,23,24,29,24,28,18,32,17,27,25,18,26,14,10,18,20,19,20,24,19,20,27,33,24,24,35,20,26,24,24,20,17,19,17,19,18,12,12,12,21,16,15,8,11,10,19
2017-06-30,E01006109,Trafford 001A,LSOA,Males,715,151,506,58,10,9,10,12,12,14,10,9,6,13,4,11,9,9,6,7,6,7,7,5,8,7,8,10,5,6,6,6,6,8,11,8,10,9,8,10,11,16,14,19,23,13,9,10,13,17,12,16,18,16,16,9,10,17,21,10,13,6,8,6,5,7,12,5,3,1,4,2,3,1,6,0,1,3,6,1,3,3,2,2,5,5,5,3,0,0,0,0,0,0,2
2017-06-30,E01006110,Trafford 001B,LSOA,Males,801,208,521,72,8,13,14,13,17,13,9,11,17,17,18,13,18,7,14,6,20,17,19,3,7,6,4,11,6,8,7,9,12,15,11,12,10,8,10,17,22,14,15,16,20,16,15,13,13,13,10,12,6,8,7,10,11,6,11,6,10,9,9,4,9,8,6,7,3,4,7,3,2,6,5,3,7,3,0,2,2,3,3,6,2,3,1,3,0,2,1,2,0,0,2
2017-06-30,E01006111,Trafford 001C,LSOA,Males,841,270,513,58,24,9,14,9,15,15,16,18,13,17,28,18,17,9,32,16,17,15,12,14,9,9,11,10,9,8,8,8,6,11,7,12,16,12,18,11,13,12,12,10,19,15,10,18,14,8,7,7,14,9,11,13,10,10,18,5,8,12,5,6,8,5,6,4,1,3,4,5,1,4,3,3,2,2,3,2,0,4,3,2,1,2,1,1,1,3,3,0,2,2,1
2017-06-30,E01006112,Trafford 001D,LSOA,Males,910,282,574,54,23,18,8,14,12,25,18,24,23,18,24,18,14,15,18,10,13,15,18,12,8,6,19,14,7,18,9,7,18,17,18,9,20,10,20,14,13,14,14,10,11,11,8,7,9,16,16,12,13,9,9,9,10,8,7,13,6,8,7,7,11,18,10,9,7,5,4,1,3,1,2,4,5,2,2,2,1,1,2,5,0,1,3,2,3,1,1,0,0,0,3
2017-06-30,E01006185,Trafford 001E,LSOA,Males,1205,210,923,72,17,9,19,25,17,11,15,15,7,15,15,10,11,7,14,3,6,6,3,6,23,22,22,26,47,37,33,37,36,35,27,36,25,25,24,21,25,22,25,19,21,23,20,19,18,14,12,10,12,10,9,22,18,16,12,12,11,9,13,7,8,13,9,6,11,6,7,5,10,3,3,4,2,3,1,1,4,6,3,1,2,1,1,1,2,2,1,1,1,0,1
2017-06-30,E01006188,Trafford 001F,LSOA,Males,818,185,595,38,10,12,12,13,11,11,10,11,11,13,14,8,16,7,15,11,8,18,12,5,10,8,9,11,8,18,14,15,14,20,20,13,14,14,17,20,21,10,17,10,14,14,14,17,11,17,14,14,10,9,14,14,9,11,10,4,13,10,13,7,7,5,4,8,6,2,1,3,0,4,2,0,1,1,4,1,2,3,3,4,1,2,0,1,1,0,0,1,1,0,0
2017-06-30,E01006116,Trafford 002A,LSOA,Males,683,165,392,126,6,12,6,10,11,11,11,12,11,18,8,15,5,12,5,12,4,11,13,10,5,8,5,8,7,5,6,3,3,5,6,9,5,6,9,8,6,10,15,3,11,9,11,7,12,8,12,8,13,7,9,14,8,8,6,7,11,10,11,7,5,15,4,3,6,4,7,3,5,9,8,6,6,7,10,9,3,7,2,5,1,3,5,4,5,4,0,1,5,0,7
2017-06-30,E01006117,Trafford 002B,LSOA,Males,807,177,467,163,6,8,10,10,19,5,17,11,7,11,18,12,17,6,10,10,4,14,9,7,8,10,8,10,9,5,6,3,10,3,4,8,5,7,6,10,6,8,8,6,8,10,12,13,18,11,9,10,12,13,20,10,12,14,11,12,11,10,9,17,7,17,6,7,14,10,7,14,13,11,12,8,8,6,10,8,3,6,5,5,4,8,3,6,4,1,2,1,1,0,7
2017-06-30,E01006118,Trafford 002C,LSOA,Males,724,141,444,139,9,10,10,7,9,7,7,12,8,11,10,6,9,10,6,10,11,12,9,8,2,9,9,9,8,7,9,8,6,4,10,8,4,11,9,9,6,10,6,11,9,8,10,7,7,9,9,13,14,15,10,15,8,16,12,10,10,10,10,10,9,9,8,5,6,6,4,4,9,10,8,6,6,6,5,12,5,8,6,9,3,6,2,5,4,2,2,0,2,2,7
2017-06-30,E01006119,Trafford 002D,LSOA,Males,809,156,511,142,4,7,11,14,4,13,8,14,7,5,7,9,13,18,11,11,13,11,9,6,4,7,7,13,10,10,13,6,11,8,4,8,8,5,4,14,15,6,10,12,11,8,9,13,11,16,15,11,14,12,16,11,13,13,8,15,10,12,14,14,8,13,16,11,3,10,9,7,11,11,12,9,5,7,7,6,3,9,1,1,9,7,7,6,2,1,0,0,1,0,1
2017-06-30,E01006121,Trafford 002E,LSOA,Males,734,139,444,151,8,2,7,8,11,8,12,5,13,7,9,12,7,14,11,5,11,12,11,9,5,6,10,8,12,12,7,5,10,16,6,10,4,6,8,3,8,6,7,8,8,9,10,9,5,13,13,9,13,11,8,10,10,12,12,10,10,4,11,10,12,8,9,7,11,11,8,12,10,15,15,7,8,7,11,2,2,10,5,3,0,6,6,2,1,2,0,2,2,2,2
2017-06-30,E01006141,Trafford 003A,LSOA,Males,847,211,546,90,8,8,17,13,10,16,13,12,10,14,16,24,10,10,16,14,10,20,19,14,9,9,10,4,13,11,15,10,9,12,8,10,17,20,10,11,14,9,11,6,13,18,10,10,14,13,18,11,20,8,10,11,16,7,15,12,9,8,7,10,8,3,7,4,3,9,7,7,4,9,4,2,10,5,5,4,2,6,4,6,1,1,0,1,0,0,1,0,0,1,1
2017-06-30,E01006186,Trafford 003B,LSOA,Males,1020,248,695,77,14,18,19,15,12,18,14,13,18,20,20,14,14,7,18,14,5,11,11,14,19,17,13,8,16,11,20,19,16,15,20,26,12,21,19,15,21,22,12,15,23,12,9,17,16,11,12,20,19,20,11,15,11,11,16,10,8,13,12,11,9,6,9,7,9,6,6,5,6,3,9,3,3,7,3,2,5,4,2,0,2,5,1,3,1,0,0,0,0,0,1
2017-06-30,E01006187,Trafford 003C,LSOA,Males,1279,320,859,100,26,26,38,16,29,19,17,19,20,17,19,17,18,13,10,16,13,13,17,8,8,13,14,15,20,22,36,13,10,30,22,14,26,16,29,25,28,24,27,18,15,11,21,16,12,26,25,21,20,16,13,19,17,18,12,26,13,21,19,13,15,11,7,7,4,10,9,8,8,7,7,7,5,4,6,2,5,2,2,3,1,1,1,1,0,1,5,0,2,2,1
2017-06-30,E01006189,Trafford 003D,LSOA,Males,1151,294,728,129,17,12,24,15,19,19,23,14,16,24,21,16,16,21,22,15,11,22,10,12,16,9,16,13,12,10,16,9,24,17,15,15,20,21,18,18,16,12,23,11,23,18,17,23,9,32,10,12,21,14,18,19,10,13,21,11,18,13,14,12,7,3,7,6,11,4,8,14,10,12,5,9,4,3,9,2,2,6,3,2,10,2,6,6,3,1,2,2,0,0,4
2017-06-30,E01006113,Trafford 004A,LSOA,Males,758,188,471,99,9,5,16,7,11,12,20,6,10,11,15,10,11,19,13,13,11,11,17,10,14,9,10,15,11,16,11,7,8,17,11,10,9,8,8,7,9,6,10,9,12,6,7,10,9,10,11,5,8,13,7,12,6,14,8,9,10,7,9,7,6,11,7,6,7,6,7,2,5,7,4,1,5,2,3,6,4,3,3,2,2,2,3,0,2,8,8,6,4,3,1
2017-06-30,E01006114,Trafford 004B,LSOA,Males,846,183,566,97,17,17,12,17,16,9,8,9,7,13,4,9,14,10,9,12,11,12,9,14,11,12,13,14,18,11,14,14,10,11,14,13,15,13,13,11,7,12,10,13,12,10,8,10,10,13,9,23,20,18,8,9,5,12,10,8,13,9,8,9,9,11,8,10,9,8,4,4,8,8,3,1,6,5,2,4,2,5,6,3,2,3,4,2,1,2,1,3,1,1,8
2017-06-30,E01006115,Trafford 004C,LSOA,Males,784,150,536,98,7,7,6,8,7,11,11,8,17,11,12,7,9,11,10,8,6,6,13,9,12,10,7,15,13,6,8,9,10,8,10,11,11,9,13,7,15,13,8,13,11,14,16,9,15,9,16,12,9,9,14,17,17,8,17,11,12,8,7,11,15,9,15,11,2,3,12,2,7,7,2,4,3,4,1,2,2,2,2,4,2,4,3,2,4,6,6,3,3,1,7
2017-06-30,E01006145,Trafford 004D,LSOA,Males,926,209,606,111,6,6,9,11,14,10,25,20,18,9,17,17,14,6,16,11,14,19,16,11,6,14,17,15,13,22,18,12,19,19,11,14,8,15,11,13,13,16,19,14,12,10,10,7,9,10,20,9,10,8,9,13,12,9,11,17,9,13,9,5,10,9,9,12,5,9,7,5,12,7,3,5,6,4,4,1,4,1,4,7,6,7,5,4,4,3,2,0,0,0,1
2017-06-30,E01006146,Trafford 004E,LSOA,Males,899,194,595,110,14,13,9,13,9,15,15,15,15,11,13,13,12,5,10,12,12,9,12,13,13,14,12,22,11,12,6,14,14,16,12,17,15,10,15,9,11,13,8,8,8,14,9,12,22,9,17,9,10,12,11,14,17,15,14,12,14,14,14,16,5,7,5,11,6,7,3,4,5,6,6,7,5,5,3,6,6,6,6,3,5,4,2,3,8,1,2,1,2,0,4
2017-06-30,E01006122,Trafford 005A,LSOA,Males,887,176,497,214,9,15,11,9,7,13,7,16,12,7,10,4,14,11,18,13,12,13,16,9,10,9,10,10,12,8,10,6,5,13,8,8,6,7,10,4,4,11,9,10,7,9,8,11,9,13,6,10,10,21,13,13,21,23,19,14,10,8,8,7,12,10,8,4,3,7,12,5,13,10,20,7,9,13,14,11,5,7,11,14,5,4,9,8,5,6,4,5,4,2,4
2017-06-30,E01006123,Trafford 005B,LSOA,Males,807,170,471,166,10,7,8,7,10,9,12,10,11,14,10,14,11,16,12,9,16,16,9,8,9,8,11,7,9,7,4,5,5,6,6,7,11,5,7,11,9,8,14,8,12,11,11,15,11,10,7,10,8,9,9,12,6,14,21,11,17,5,8,17,6,7,9,12,7,11,7,13,17,10,7,9,6,7,8,8,6,5,7,6,6,10,3,1,3,3,2,4,2,0,5
2017-06-30,E01006124,Trafford 005C,LSOA,Males,692,128,402,162,7,10,8,7,8,11,3,4,5,8,4,11,12,9,13,8,3,5,9,5,7,4,9,8,7,6,9,6,7,4,3,2,4,2,2,4,5,7,5,5,5,6,8,11,3,6,13,13,16,10,7,11,7,11,10,8,20,14,18,8,18,17,9,14,11,11,10,11,18,12,15,11,8,7,6,5,4,6,2,9,6,3,5,2,2,1,4,1,0,1,2
2017-06-30,E01006128,Trafford 005D,LSOA,Males,862,201,528,133,6,14,8,17,9,18,17,14,16,15,14,10,11,16,8,8,10,8,7,4,11,3,8,11,13,5,12,6,6,7,9,12,9,14,14,12,13,15,11,9,14,12,9,13,22,16,18,7,20,11,12,7,10,9,15,13,8,14,9,13,7,10,7,11,12,9,8,6,7,6,11,5,7,7,2,8,8,5,7,8,2,6,2,6,5,1,0,2,1,0,4
2017-06-30,E01006131,Trafford 005E,LSOA,Males,788,171,473,144,8,8,8,14,7,12,17,24,8,6,14,9,13,4,6,13,10,7,10,6,6,6,11,5,11,10,7,11,8,9,5,12,14,9,10,6,9,7,6,2,13,10,8,10,10,12,12,11,9,11,17,14,11,11,14,17,14,10,11,11,11,9,10,3,7,10,11,11,6,11,8,7,10,11,11,7,3,2,4,5,4,3,2,4,2,3,1,2,2,2,2
2017-06-30,E01006155,Trafford 006A,LSOA,Males,781,162,496,123,10,7,6,14,12,13,12,11,10,7,11,5,8,9,8,19,8,12,10,5,8,5,9,7,6,8,6,7,11,13,8,12,16,14,11,7,15,15,10,12,14,11,11,11,8,15,19,9,10,15,11,18,15,15,13,7,8,5,2,9,8,8,5,8,6,8,7,5,6,9,5,5,5,8,11,5,4,3,2,4,5,5,4,1,2,5,6,1,0,2,5
2017-06-30,E01006157,Trafford 006B,LSOA,Males,849,203,548,98,15,18,9,14,19,14,7,11,13,16,9,12,16,8,11,11,10,5,7,9,7,8,12,11,8,8,9,8,10,15,13,7,11,15,15,9,13,10,8,10,11,12,18,13,8,17,22,21,12,14,17,14,10,14,7,14,9,12,11,15,9,6,10,6,8,9,9,5,9,6,6,3,6,3,2,2,3,4,4,1,6,2,3,9,2,1,0,0,0,2,1
2017-06-30,E01006159,Trafford 006C,LSOA,Males,866,285,524,57,17,16,13,18,14,17,16,22,15,16,26,22,26,16,16,15,15,14,10,18,9,4,8,7,13,10,8,11,4,11,11,9,16,13,9,18,17,11,11,19,17,10,18,12,8,9,9,10,9,14,12,12,8,14,12,4,9,5,6,4,11,7,9,6,13,8,5,3,1,6,4,3,3,5,4,2,1,1,3,2,2,0,1,0,0,1,0,0,0,0,2
2017-06-30,E01006182,Trafford 006D,LSOA,Males,717,147,468,102,7,9,10,9,8,14,14,14,5,11,8,7,7,8,5,11,9,12,9,10,9,6,10,7,11,10,10,9,7,12,6,6,9,8,8,7,8,10,8,8,5,8,11,5,11,5,8,9,9,15,18,11,14,12,11,12,16,14,13,13,10,7,7,9,6,5,3,8,6,4,13,4,5,4,5,0,4,3,4,4,6,1,3,3,5,0,3,0,2,3,4
2017-06-30,E01006183,Trafford 006E,LSOA,Males,860,207,522,131,6,15,16,12,18,15,14,20,13,16,9,11,11,10,10,11,14,6,13,15,11,11,8,13,13,13,7,10,12,13,5,7,5,13,12,6,14,11,9,11,9,9,13,8,11,10,14,10,14,10,9,15,17,12,11,12,7,12,13,14,12,6,9,5,8,5,5,15,8,10,9,5,3,7,3,4,10,8,7,5,6,8,3,2,3,2,1,0,1,0,1
2017-06-30,E01006125,Trafford 007A,LSOA,Males,713,141,432,140,9,4,4,9,6,8,8,6,8,12,9,12,11,11,13,11,12,10,8,7,6,7,10,15,9,7,9,6,8,6,9,6,10,8,8,5,3,6,4,3,6,6,6,6,9,18,12,5,7,17,9,15,13,10,10,9,8,11,13,15,7,10,10,11,7,7,12,10,6,15,7,8,7,9,6,5,7,4,3,4,5,3,1,2,1,4,0,3,0,3,8
2017-06-30,E01006126,Trafford 007B,LSOA,Males,811,207,491,113,20,14,10,14,8,21,9,12,18,12,11,17,13,10,10,8,12,11,17,12,12,12,9,11,12,10,12,5,8,11,10,9,12,18,8,11,11,8,8,10,8,9,10,13,14,8,7,8,9,6,8,9,11,9,9,11,5,9,8,8,14,11,12,6,10,6,6,7,5,10,14,5,10,7,7,7,0,4,2,1,2,1,3,1,0,2,2,3,1,1,6
2017-06-30,E01006127,Trafford 007C,LSOA,Males,754,183,434,137,11,10,9,10,16,7,15,7,14,10,9,10,10,14,15,16,15,5,9,4,6,6,8,8,8,4,5,4,5,7,10,12,7,14,9,11,12,10,12,12,7,7,10,6,10,9,15,14,11,6,11,11,4,13,9,5,13,9,8,6,11,12,10,6,8,7,14,6,8,14,8,12,4,9,11,4,4,1,5,1,1,3,3,7,3,2,4,1,1,2,2
2017-06-30,E01006130,Trafford 007D,LSOA,Males,853,164,542,147,12,8,10,10,9,11,9,14,11,10,6,9,14,10,14,7,7,5,16,9,6,14,7,18,14,9,8,6,8,6,9,8,10,4,10,11,7,6,8,16,14,16,30,10,16,6,14,11,11,9,12,16,12,19,12,16,11,17,9,13,8,13,12,7,6,7,7,9,8,10,8,7,7,12,5,4,8,9,4,10,4,3,4,1,2,4,2,0,0,4,8
2017-06-30,E01006132,Trafford 007E,LSOA,Males,753,152,462,139,12,5,9,11,6,7,12,16,8,16,13,3,6,11,10,7,6,7,7,6,8,9,9,10,8,5,10,9,8,9,8,6,7,9,8,15,6,13,11,14,8,7,8,11,9,12,11,12,7,9,12,15,9,10,11,12,15,14,14,14,9,8,9,5,3,11,5,7,15,6,8,9,5,5,3,5,8,7,5,6,2,3,6,6,1,5,2,0,4,1,4
2017-06-30,E01006156,Trafford 008A,LSOA,Males,787,183,505,99,11,15,12,10,13,13,15,13,8,13,8,12,15,7,11,7,8,12,13,6,8,8,7,12,12,12,9,10,8,14,5,5,7,8,10,14,23,16,14,7,6,3,7,11,11,8,12,10,17,11,8,16,11,19,13,12,8,9,8,11,10,12,7,7,10,7,5,5,3,4,6,6,4,8,7,5,4,5,3,6,4,3,0,2,0,1,2,2,2,0,5
2017-06-30,E01006158,Trafford 008B,LSOA,Males,832,184,549,99,9,13,15,14,16,16,7,8,10,6,9,17,10,9,12,13,7,15,7,5,6,8,6,10,10,9,7,6,8,4,15,9,18,13,18,14,13,7,14,14,11,9,17,13,14,12,9,7,18,12,14,16,14,14,9,13,23,18,14,10,7,12,3,7,10,6,6,13,10,8,8,3,8,2,6,2,2,1,5,0,5,2,2,5,1,0,0,0,0,1,3
2017-06-30,E01006179,Trafford 008C,LSOA,Males,904,151,607,146,11,7,13,12,11,6,8,9,8,6,7,13,11,11,7,11,8,8,8,10,6,6,3,12,5,10,9,10,13,7,11,15,14,9,16,6,13,7,10,13,13,15,8,14,9,11,9,17,15,15,15,14,22,16,21,19,22,23,10,13,12,19,13,17,16,11,6,8,10,7,9,14,7,7,6,9,8,7,7,5,3,1,2,2,3,2,2,2,5,0,3
2017-06-30,E01006184,Trafford 008D,LSOA,Males,873,163,587,123,3,11,2,6,13,8,12,12,11,13,13,8,10,15,10,16,17,16,11,12,12,6,13,5,14,11,18,10,14,15,16,17,11,20,13,8,14,13,5,8,8,7,13,10,6,15,14,11,8,7,16,18,16,13,8,16,13,12,8,15,15,10,10,10,9,5,6,10,9,7,13,9,7,9,8,5,2,4,2,4,3,2,1,3,3,2,1,2,1,0,5
2017-06-30,E01006198,Trafford 009A,LSOA,Males,673,92,478,103,5,9,5,10,4,4,5,7,5,6,5,4,8,5,4,6,8,11,9,9,5,5,8,12,7,10,15,8,7,14,3,5,7,7,12,7,6,9,6,8,8,9,11,8,8,14,14,16,13,11,7,11,15,17,12,17,16,12,13,6,4,8,10,7,13,5,6,11,6,8,5,3,4,3,3,3,3,4,8,3,5,2,3,7,3,1,2,0,1,0,4
2017-06-30,E01006199,Trafford 009B,LSOA,Males,795,159,521,115,10,13,13,6,15,12,4,16,14,7,5,13,8,8,9,6,3,13,18,11,3,6,9,12,8,20,10,9,13,9,13,14,12,19,12,15,16,8,8,9,13,6,2,8,9,8,15,9,7,5,13,9,13,16,11,11,15,12,13,15,12,8,6,7,8,3,8,7,7,10,8,3,8,5,3,7,1,3,6,5,3,5,3,1,5,4,7,2,0,0,1
2017-06-30,E01006200,Trafford 009C,LSOA,Males,680,104,367,209,7,4,4,6,4,6,5,6,8,7,6,10,6,7,8,10,11,8,5,7,10,2,8,8,8,3,6,3,7,3,5,5,10,7,9,9,6,4,6,5,6,8,5,10,13,10,14,4,4,10,7,12,9,10,5,10,8,8,11,11,8,9,8,4,8,14,11,8,7,13,12,12,7,6,6,4,8,8,7,5,6,11,6,7,5,9,7,8,4,3,15
2017-06-30,E01006201,Trafford 009D,LSOA,Males,766,168,526,72,18,11,7,16,17,13,13,10,11,9,10,12,8,4,1,8,9,9,9,5,7,8,12,8,6,10,11,11,13,17,9,11,13,13,10,17,20,15,11,12,6,10,9,13,11,13,8,14,11,15,4,18,14,9,15,13,5,12,12,7,12,7,7,7,8,5,6,5,5,7,2,6,2,2,2,1,0,2,4,5,1,4,2,0,2,1,0,0,1,2,5
2017-06-30,E01006202,Trafford 009E,LSOA,Males,704,100,491,113,1,4,3,5,5,7,7,6,10,8,4,6,6,6,10,12,8,4,6,11,9,4,10,5,7,10,12,14,8,13,9,10,7,8,11,10,6,6,9,6,10,15,9,9,11,7,6,7,12,10,19,11,23,23,18,18,7,14,12,13,6,10,7,6,5,2,11,7,8,9,7,9,8,8,1,3,1,4,3,4,4,2,4,4,1,1,1,2,3,2,4
2017-06-30,E01006120,Trafford 010A,LSOA,Males,681,127,388,166,7,10,9,11,10,10,4,5,9,2,8,9,6,11,7,9,2,7,10,5,2,6,4,8,4,5,9,4,3,5,4,7,10,7,4,7,12,7,8,8,5,10,5,3,8,6,12,8,10,16,5,15,14,14,14,9,12,13,13,6,10,8,9,8,7,6,10,7,6,9,12,12,6,10,13,7,7,7,11,8,6,5,6,4,0,8,2,1,0,1,2
2017-06-30,E01006129,Trafford 010B,LSOA,Males,647,114,365,168,6,10,4,6,5,8,10,9,7,12,8,4,8,9,4,4,3,8,5,7,3,2,4,2,4,5,2,4,6,7,4,6,5,6,5,6,5,12,11,12,5,8,9,7,9,13,10,16,6,7,14,12,10,12,8,14,10,8,11,5,8,7,6,6,10,15,6,6,7,12,5,10,5,8,11,9,2,5,5,6,6,7,5,4,3,4,8,7,4,2,6
2017-06-30,E01006133,Trafford 010C,LSOA,Males,707,116,390,201,8,6,9,4,3,10,6,7,9,10,5,13,7,8,6,5,4,4,3,0,6,4,3,6,3,6,7,3,3,6,2,7,5,5,4,6,9,8,11,9,7,7,5,13,10,11,10,16,18,13,13,9,11,11,13,11,11,5,15,9,9,10,10,12,7,14,16,13,11,14,8,8,9,11,7,10,12,7,9,5,6,6,6,4,2,4,4,5,2,2,6
