area_code,area_name,geography,period,indicator,national_identity,measure,unit,value
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries: Spanish (including Canary Islander),Frequency,Persons,6653
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries: Other member countries in March 2001,Frequency,Persons,5961
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries:  Lithuanian,Frequency,Persons,1028
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries:  Polish,Frequency,Persons,6521
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries: Romanian,Frequency,Persons,2954
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: EU countries: Other member countries,Frequency,Persons,4095
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: Non-EU countries: Turkish,Frequency,Persons,465
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: European: Non-EU countries: Other European,Frequency,Persons,4866
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: North African,Frequency,Persons,3142
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: Central and Western African: Ghanaian,Frequency,Persons,1198
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: Central and Western African: Nigerian,Frequency,Persons,4090
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: Central and Western African: Other Central and Western African,Frequency,Persons,2383
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: Kenyan,Frequency,Persons,160
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: Somali,Frequency,Persons,838
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: South African,Frequency,Persons,241
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: Zimbabwean,Frequency,Persons,606
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: African: South and Eastern African: Other South and Eastern African,Frequency,Persons,2343
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Kurdish,Frequency,Persons,677
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iranian,Frequency,Persons,1211
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Iraqi,Frequency,Persons,735
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Middle Eastern: Other Middle Eastern,Frequency,Persons,3936
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Chinese,Frequency,Persons,5197
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Hong Kong Chinese,Frequency,Persons,786
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Japanese,Frequency,Persons,168
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Eastern Asian: Other Eastern Asian,Frequency,Persons,469
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Afghan,Frequency,Persons,997
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Bangladeshi,Frequency,Persons,1121
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Indian,Frequency,Persons,5641
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Pakistani,Frequency,Persons,11170
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Sri Lankan,Frequency,Persons,240
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Southern Asian: Other Southern Asian,Frequency,Persons,140
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Filipino,Frequency,Persons,219
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Malaysian,Frequency,Persons,860
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Singaporean,Frequency,Persons,127
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: South-East Asian: Other South-East Asian,Frequency,Persons,846
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Central Asian,Frequency,Persons,41
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Middle Eastern and Asian: Asian not otherwise specified,Frequency,Persons,472
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Canadian,Frequency,Persons,319
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: North American: US Citizen,Frequency,Persons,823
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: North American: Other North American,Frequency,Persons,32
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: Central American,Frequency,Persons,210
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: South American,Frequency,Persons,1092
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: Caribbean: Jamaican,Frequency,Persons,675
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: American and Caribbean: Caribbean: Other Caribbean,Frequency,Persons,396
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: Australian,Frequency,Persons,360
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: New Zealander,Frequency,Persons,103
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Australasian: Other Australasian,Frequency,Persons,3
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Antarctican and Oceanian: Other Oceanian,Frequency,Persons,14
E08000003,Manchester,Local authority,2021-03-21,National identity,Other identity only: Other,Frequency,Persons,1251
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: British only identity,Frequency,Persons,147724
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: English only identity,Frequency,Persons,36738
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: English and British only identity,Frequency,Persons,31756
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity:  Welsh only identity,Frequency,Persons,273
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: Welsh and British only identity,Frequency,Persons,97
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: Scottish only identity,Frequency,Persons,583
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity:  Scottish and British only identity,Frequency,Persons,238
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: Northern Irish only identity,Frequency,Persons,262
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: Northern Irish and British only identity,Frequency,Persons,99
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: Cornish only identity,Frequency,Persons,4
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: Cornish and British only identity,Frequency,Persons,0
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: Any other combination of UK identities (UK only),Frequency,Persons,178
E08000004,Oldham,Local authority,2021-03-21,National identity,UK identity: Other identity and at least one UK identity,Frequency,Persons,3441
E08000004,Oldham,Local authority,2021-03-21,National identity,Other identity only: Guernsey Islander,Frequency,Persons,0
E08000004,Oldham,Local authority,2021-03-21,National identity,Other identity only: Jersey Islander,Frequency,Persons,0
E08000004,Oldham,Local authority,2021-03-21,National identity,Other identity only: Isle of Man (Manx),Frequency,Persons,7
E08000004,Oldham,Local authority,2021-03-21,National identity,Other identity only: Channel Islander not otherwise specified,Frequency,Persons,0
E08000004,Oldham,Local authority,2021-03-21,National identity,Other identity only: Irish only identity,Frequency,Persons,766
E08000004,Oldham,Local authority,2021-03-21,National identity,Other identity only: Irish and at least one UK identity,Frequency,Persons,136
