area_code,area_name,geography,period,indicator,national_identity,measure,unit,value
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,150
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,5
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,3
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,8
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,7
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,2
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,3
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,1
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,13
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,5
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,129
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,69
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,142
E01006153,Trafford 016D,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,74
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,948
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,269
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,234
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,5
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,2
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,5
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,2
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,1
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,6
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,9
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,3
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,50
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,6
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,59
E01006172,Trafford 016E,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,9
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1012
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,325
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,287
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,3
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,2
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,3
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,4
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,4
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,3
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,0
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,4
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,3
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,25
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,11
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,29
E01006104,Trafford 017A,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,14
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1056
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,267
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,325
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,2
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,5
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,2
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,2
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,1
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,10
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,1
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,71
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,21
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,81
E01006105,Trafford 017B,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,22
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,929
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,197
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,267
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,4
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,2
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,3
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,4
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,1
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,1
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,10
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,0
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,52
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,1
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,62
E01006106,Trafford 017C,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,1
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,917
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,287
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,317
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,2
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,0
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,6
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,2
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,10
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,2
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,12
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,1
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,33
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,9
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,45
E01006107,Trafford 017D,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,10
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,940
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,231
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,366
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,1
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,0
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,4
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,0
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,0
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,5
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,4
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,91
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,23
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,96
E01006108,Trafford 017E,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,27
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,898
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,163
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,201
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,4
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,2
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,3
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,1
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,1
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,3
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,2
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,13
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,2
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,70
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,41
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,83
E01006102,Trafford 018A,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,43
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,916
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,280
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,237
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,3
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,3
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,7
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,3
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,2
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,8
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,1
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,55
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,30
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,63
E01006173,Trafford 018B,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,31
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1074
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,262
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,249
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,3
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,3
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,4
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,6
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,1
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,1
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,4
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,2
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,1
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,123
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,42
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,125
E01006175,Trafford 018C,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,43
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1098
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,199
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,241
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,5
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,5
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,5
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,1
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,5
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,2
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,16
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,2
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,104
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,49
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,120
E01006176,Trafford 018D,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,51
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1054
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,198
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,227
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,2
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,0
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,7
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,2
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,2
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,2
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,1
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,3
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,1
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,109
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,46
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,112
E01006177,Trafford 018E,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,47
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,1839
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,270
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,344
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,3
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,7
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,8
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,3
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,1
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,5
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,53
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,3
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,290
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,142
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,343
E01006091,Trafford 019A,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,145
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,851
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,172
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,167
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh only identity,Count,Persons,1
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Welsh and British only identity,Count,Persons,1
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish only identity,Count,Persons,5
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Scottish and British only identity,Count,Persons,3
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish only identity,Count,Persons,0
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Northern Irish and British only identity,Count,Persons,0
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish only identity,Count,Persons,0
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Cornish and British only identity,Count,Persons,0
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Any other combination of only UK identities,Count,Persons,1
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Irish only identity,Count,Persons,5
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Irish and at least one UK identity,Count,Persons,0
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity only,Count,Persons,105
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Other identity and at least one UK identity,Count,Persons,25
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,Non-UK identity only,Count,Persons,110
E01006092,Trafford 019B,Lower-layer Super Output Area,2021-03-21,National identity,UK identity and non-UK identity,Count,Persons,25
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,National identity,British only identity,Count,Persons,992
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,National identity,English only identity,Count,Persons,230
E01006095,Trafford 019C,Lower-layer Super Output Area,2021-03-21,National identity,English and British only identity,Count,Persons,231
