AREFNO,date,month,day,hour,mode,severity,light,sex,ageband,area_name,long,lat
201506K009956,2015-12-10,Dec,Thu,7,Car,Slight,Daylight,Male,30-34,Bolton,-2.420344,53.584947
201506K009956,2015-12-10,Dec,Thu,7,Car,Slight,Daylight,Male,15-19,Bolton,-2.420344,53.584947
201506K009974,2015-12-22,Dec,Tue,20,Car,Slight,Dark,Female,20-24,Bolton,-2.435822,53.591723
201506K009998,2015-12-22,Dec,Tue,17,Car,Slight,Dark,Female,30-34,Bolton,-2.42732,53.587619
201506K009998,2015-12-22,Dec,Tue,17,Car,Slight,Dark,Female,50-54,Bolton,-2.42732,53.587619
201506K010035,2015-12-19,Dec,Sat,15,Car,Slight,Daylight,Male,55-59,Bolton,-2.449354,53.585651
201506K010035,2015-12-19,Dec,Sat,15,Car,Slight,Daylight,Male,25-29,Bolton,-2.449354,53.585651
201506K010037,2015-12-26,Dec,Sat,9,Car,Slight,Daylight,Female,60-64,Bolton,-2.400206,53.547894
201506K010055,2015-12-28,Dec,Mon,11,Pedestrian,Serious,Daylight,Male,55-59,Bolton,-2.441208,53.615702
201506K010077,2015-12-25,Dec,Fri,13,Goods Vehicle,Slight,Daylight,Male,25-29,Bolton,-2.418779,53.564189
201506K010185,2015-12-31,Dec,Thu,15,Car,Slight,Daylight,Female,45-49,Bolton,-2.419347,53.575782
201506K010185,2015-12-31,Dec,Thu,15,Car,Slight,Daylight,Male,15-19,Bolton,-2.419347,53.575782
201506K010185,2015-12-31,Dec,Thu,15,Car,Slight,Daylight,Male,20-24,Bolton,-2.419347,53.575782
201506K010186,2015-12-31,Dec,Thu,10,Car,Slight,Daylight,Female,50-54,Bolton,-2.418069,53.568686
201506K010186,2015-12-31,Dec,Thu,10,Car,Slight,Daylight,Male,50-54,Bolton,-2.418069,53.568686
201506K010227,2015-12-24,Dec,Thu,15,Powered 2 Wheeler,Slight,Daylight,Male,20-24,Bolton,-2.411637,53.55945
201506K010300,2015-12-31,Dec,Thu,18,Pedestrian,Slight,Dark,Female,30-34,Bolton,-2.414692,53.578495
201506K010326,2015-12-14,Dec,Mon,3,Goods Vehicle,Slight,Dark,Male,30-34,Bolton,-2.532855,53.558972
201506K010326,2015-12-14,Dec,Mon,3,Goods Vehicle,Slight,Dark,Female,25-29,Bolton,-2.532855,53.558972
201506K010411,2015-12-27,Dec,Sun,17,Car,Slight,Dark,Female,30-34,Bolton,-2.456705,53.566927
201506K010411,2015-12-27,Dec,Sun,17,Car,Slight,Dark,Male,30-34,Bolton,-2.456705,53.566927
201506K010411,2015-12-27,Dec,Sun,17,Car,Slight,Dark,Female,5-9,Bolton,-2.456705,53.566927
201506K010554,2015-12-11,Dec,Fri,19,Pedestrian,Slight,Dark,Female,45-49,Bolton,-2.431578,53.575559
201506K010725,2015-12-10,Dec,Thu,10,Pedal Cycle,Serious,Daylight,Male,40-44,Bolton,-2.432862,53.597756
201506K011115,2015-12-11,Dec,Fri,9,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Bolton,-2.409676,53.543907
201506K011125,2015-12-21,Dec,Mon,16,Pedestrian,Slight,Dark,Male,10-14,Bolton,-2.412403,53.591536
201506K011401,2015-12-10,Dec,Thu,19,Pedestrian,Slight,Dark,Male,15-19,Bolton,-2.52889,53.543619
201506K095956,2015-01-07,Jan,Wed,16,Pedestrian,Slight,Dark,Male,10-14,Bolton,-2.435233,53.578602
201506K095967,2015-01-07,Jan,Wed,12,Pedestrian,Slight,Daylight,Female,15-19,Bolton,-2.380982,53.541575
201506K095968,2015-01-09,Jan,Fri,19,Car,Slight,Dark,Female,20-24,Bolton,-2.429,53.5895
201506K095968,2015-01-09,Jan,Fri,19,Car,Slight,Dark,Female,50-54,Bolton,-2.429,53.5895
201506K095999,2015-01-03,Jan,Sat,17,Car,Slight,Dark,Male,70-74,Bolton,-2.465599,53.565634
201506K095999,2015-01-03,Jan,Sat,17,Car,Slight,Dark,Male,65-69,Bolton,-2.465599,53.565634
201506K096015,2015-01-06,Jan,Tue,18,Car,Slight,Dark,Female,25-29,Bolton,-2.407818,53.55479
201506K096075,2015-01-08,Jan,Thu,15,Pedestrian,Slight,Daylight,Male,0-4,Bolton,-2.464776,53.559435
201506K096103,2015-01-04,Jan,Sun,14,Car,Slight,Daylight,Male,15-19,Bolton,-2.381979,53.568447
201506K096107,2015-01-02,Jan,Fri,17,Car,Serious,Dark,Female,5-9,Bolton,-2.432865,53.598115
201506K096107,2015-01-02,Jan,Fri,17,Car,Serious,Dark,Male,40-44,Bolton,-2.432865,53.598115
201506K096125,2015-01-04,Jan,Sun,17,Powered 2 Wheeler,Serious,Dark,Male,15-19,Bolton,-2.443741,53.583335
201506K096125,2015-01-04,Jan,Sun,17,Car,Slight,Dark,Male,5-9,Bolton,-2.443741,53.583335
201506K096139,2015-01-05,Jan,Mon,16,Car,Slight,Daylight,Female,30-34,Bolton,-2.398894,53.552842
201506K096145,2015-01-08,Jan,Thu,9,Powered 2 Wheeler,Slight,Daylight,Male,25-29,Bolton,-2.443876,53.581806
201506K096147,2015-01-03,Jan,Sat,8,Pedestrian,Slight,Daylight,Female,20-24,Bolton,-2.442762,53.590888
201506K096177,2015-01-09,Jan,Fri,10,Pedestrian,Slight,Daylight,Female,40-44,Bolton,-2.416795,53.577319
201506K096180,2015-01-14,Jan,Wed,16,Powered 2 Wheeler,Slight,Dark,Male,25-29,Bolton,-2.429289,53.588151
201506K096182,2015-01-15,Jan,Thu,17,Car,Slight,Dark,Female,35-39,Bolton,-2.411851,53.565921
201506K096182,2015-01-15,Jan,Thu,17,Car,Slight,Dark,Male,50-54,Bolton,-2.411851,53.565921
201506K096184,2015-01-12,Jan,Mon,15,Car,Slight,Daylight,Female,30-34,Bolton,-2.431466,53.594255
201506K096257,2015-01-15,Jan,Thu,16,Car,Slight,Dark,Female,55-59,Bolton,-2.423559,53.57415
201506K096257,2015-01-15,Jan,Thu,16,Car,Slight,Dark,Female,50-54,Bolton,-2.423559,53.57415
201506K096275,2015-01-11,Jan,Sun,17,Car,Slight,Dark,Male,20-24,Bolton,-2.482664,53.592442
201506K096275,2015-01-11,Jan,Sun,17,Other Vehicle,Slight,Dark,Male,55-59,Bolton,-2.482664,53.592442
201506K096301,2015-01-17,Jan,Sat,11,Car,Slight,Daylight,Male,10-14,Bolton,-2.467436,53.567874
201506K096301,2015-01-17,Jan,Sat,11,Car,Slight,Daylight,Female,45-49,Bolton,-2.467436,53.567874
201506K096323,2015-01-17,Jan,Sat,12,Car,Slight,Daylight,Male,35-39,Bolton,-2.458496,53.564943
201506K096323,2015-01-17,Jan,Sat,12,Car,Slight,Daylight,Female,55-59,Bolton,-2.458496,53.564943
201506K096355,2015-01-16,Jan,Fri,7,Pedal Cycle,Slight,Daylight,Male,40-44,Bolton,-2.452228,53.543574
201506K096426,2015-01-18,Jan,Sun,19,Car,Slight,Dark,Male,30-34,Bolton,-2.449185,53.55545
201506K096426,2015-01-18,Jan,Sun,19,Car,Slight,Dark,Male,35-39,Bolton,-2.449185,53.55545
201506K096469,2015-01-04,Jan,Sun,20,Car,Slight,Dark,Female,35-39,Bolton,-2.520023,53.546624
201506K096469,2015-01-04,Jan,Sun,20,Car,Slight,Dark,Male,10-14,Bolton,-2.520023,53.546624
201506K096469,2015-01-04,Jan,Sun,20,Car,Slight,Dark,Male,70-74,Bolton,-2.520023,53.546624
201506K096469,2015-01-04,Jan,Sun,20,Car,Slight,Dark,Female,70-74,Bolton,-2.520023,53.546624
201506K096469,2015-01-04,Jan,Sun,20,Goods Vehicle,Slight,Dark,Male,40-44,Bolton,-2.520023,53.546624
201506K096469,2015-01-04,Jan,Sun,20,Car,Slight,Dark,Female,20-24,Bolton,-2.520023,53.546624
201506K096473,2015-01-21,Jan,Wed,13,Goods Vehicle,Slight,Daylight,Male,25-29,Bolton,-2.454899,53.581495
201506K096473,2015-01-21,Jan,Wed,13,Car,Slight,Daylight,Female,60-64,Bolton,-2.454899,53.581495
201506K096483,2015-01-18,Jan,Sun,13,Car,Slight,Daylight,Female,5-9,Bolton,-2.378143,53.54473
201506K096680,2015-01-23,Jan,Fri,7,Powered 2 Wheeler,Slight,Dark,Male,30-34,Bolton,-2.433695,53.590652
201506K096683,2015-01-15,Jan,Thu,15,Pedestrian,Slight,Daylight,Male,10-14,Bolton,-2.396664,53.588713
201506K096693,2015-01-23,Jan,Fri,20,Car,Slight,Dark,Female,50-54,Bolton,-2.434893,53.574828
201506K096693,2015-01-23,Jan,Fri,20,Car,Slight,Dark,Male,80-84,Bolton,-2.434893,53.574828
201506K096709,2015-01-29,Jan,Thu,17,Car,Slight,Dark,Male,50-54,Bolton,-2.394333,53.58171
201506K096709,2015-01-29,Jan,Thu,17,Car,Slight,Dark,Female,50-54,Bolton,-2.394333,53.58171
201506K096709,2015-01-29,Jan,Thu,17,Car,Slight,Dark,Female,50-54,Bolton,-2.394333,53.58171
201506K096741,2015-01-16,Jan,Fri,14,Pedestrian,Slight,Daylight,Female,25-29,Bolton,-2.416952,53.562578
201506K096753,2015-01-25,Jan,Sun,12,Car,Slight,Daylight,Female,30-34,Bolton,-2.452236,53.586718
201506K096806,2015-01-27,Jan,Tue,7,Pedestrian,Slight,Dark,Female,30-34,Bolton,-2.428627,53.612332
201506K096847,2015-01-28,Jan,Wed,16,Pedestrian,Slight,Dark,Male,10-14,Bolton,-2.561417,53.595424
201506K097005,2015-01-28,Jan,Wed,8,Car,Slight,Daylight,Female,30-34,Bolton,-2.505853,53.548033
201506K097062,2015-02-04,Feb,Wed,8,Pedestrian,Slight,Daylight,Female,30-34,Bolton,-2.42544,53.595985
201506K097106,2015-02-03,Feb,Tue,18,Pedestrian,Slight,Dark,Male,5-9,Bolton,-2.44417,53.566615
201506K097330,2015-02-06,Feb,Fri,12,Pedal Cycle,Slight,Daylight,Male,40-44,Bolton,-2.429559,53.585004
201506K097366,2015-02-11,Feb,Wed,7,Car,Slight,Daylight,Female,50-54,Bolton,-2.390065,53.544692
201506K097470,2015-02-08,Feb,Sun,6,Pedal Cycle,Serious,Dark,Female,30-34,Bolton,-2.44359,53.583335
201506K097524,2015-02-14,Feb,Sat,15,Pedestrian,Slight,Daylight,Female,40-44,Bolton,-2.432901,53.601621
201506K097588,2015-02-18,Feb,Wed,18,Car,Slight,Dark,Female,40-44,Bolton,-2.420159,53.566252
201506K097600,2015-02-19,Feb,Thu,21,Car,Slight,Dark,Female,25-29,Bolton,-2.414799,53.558541
201506K097600,2015-02-19,Feb,Thu,21,Car,Slight,Dark,Female,5-9,Bolton,-2.414799,53.558541
201506K097658,2015-02-20,Feb,Fri,16,Car,Slight,Daylight,Female,10-14,Bolton,-2.468019,53.565984
201506K097658,2015-02-20,Feb,Fri,16,Car,Slight,Daylight,Female,10-14,Bolton,-2.468019,53.565984
201506K097658,2015-02-20,Feb,Fri,16,Car,Slight,Daylight,Female,40-44,Bolton,-2.468019,53.565984
201506K097680,2015-02-16,Feb,Mon,20,Car,Slight,Dark,Male,20-24,Bolton,-2.535975,53.578822
201506K097680,2015-02-16,Feb,Mon,20,Car,Slight,Dark,Male,30-34,Bolton,-2.535975,53.578822
201506K097685,2015-02-10,Feb,Tue,15,Pedestrian,Slight,Daylight,Female,10-14,Bolton,-2.41606,53.579389
201506K097755,2015-02-05,Feb,Thu,20,Car,Slight,Dark,Female,45-49,Bolton,-2.534918,53.578827
201506K097771,2015-02-22,Feb,Sun,13,Car,Slight,Daylight,Male,40-44,Bolton,-2.437574,53.571223
201506K097771,2015-02-22,Feb,Sun,13,Car,Slight,Daylight,Female,15-19,Bolton,-2.437574,53.571223
201506K097897,2015-02-24,Feb,Tue,16,Car,Slight,Daylight,Male,40-44,Bolton,-2.594151,53.602366
201506K097940,2015-03-02,Mar,Mon,15,Pedestrian,Serious,Daylight,Female,25-29,Bolton,-2.389292,53.542717
201506K097946,2015-02-25,Feb,Wed,17,Pedestrian,Slight,Daylight,Female,15-19,Bolton,-2.527016,53.574997
201506K097950,2015-02-24,Feb,Tue,18,Car,Slight,Dark,Male,30-34,Bolton,-2.446314,53.612537
201506K097950,2015-02-24,Feb,Tue,18,Car,Slight,Dark,Male,30-34,Bolton,-2.446314,53.612537
201506K097950,2015-02-24,Feb,Tue,18,Car,Slight,Dark,Female,40-44,Bolton,-2.446314,53.612537
201506K097961,2015-02-28,Feb,Sat,18,Pedal Cycle,Slight,Dark,Male,45-49,Bolton,-2.427017,53.572609
201506K097970,2015-02-27,Feb,Fri,12,Powered 2 Wheeler,Slight,Daylight,Male,30-34,Bolton,-2.407611,53.580317
201506K098127,2015-03-02,Mar,Mon,15,Car,Slight,Daylight,Male,20-24,Bolton,-2.455303,53.562887
201506K098127,2015-03-02,Mar,Mon,15,Car,Slight,Daylight,Female,20-24,Bolton,-2.455303,53.562887
201506K098127,2015-03-02,Mar,Mon,15,Car,Slight,Daylight,Male,75-79,Bolton,-2.455303,53.562887
201506K098127,2015-03-02,Mar,Mon,15,Car,Serious,Daylight,Female,65-69,Bolton,-2.455303,53.562887
201506K098138,2015-03-05,Mar,Thu,8,Pedestrian,Slight,Daylight,Male,0-4,Bolton,-2.442575,53.573002
201506K098163,2015-03-04,Mar,Wed,16,Pedestrian,Serious,Daylight,Male,10-14,Bolton,-2.430826,53.590752
201506K098173,2015-02-28,Feb,Sat,19,Taxi,Slight,Dark,Female,35-39,Bolton,-2.423879,53.575946
201506K098179,2015-03-02,Mar,Mon,8,Car,Slight,Daylight,Female,50-54,Bolton,-2.370155,53.545924
201506K098199,2015-03-07,Mar,Sat,17,Pedal Cycle,Slight,Daylight,Male,45-49,Bolton,-2.432714,53.598116
201506K098219,2015-03-03,Mar,Tue,20,Pedestrian,Serious,Dark,Female,75-79,Bolton,-2.411318,53.588754
201506K098224,2015-03-07,Mar,Sat,14,Powered 2 Wheeler,Slight,Daylight,Male,35-39,Bolton,-2.432898,53.601351
201506K098284,2015-03-06,Mar,Fri,14,Pedestrian,Slight,Daylight,Female,85-89,Bolton,-2.474176,53.562994
201506K098307,2015-03-03,Mar,Tue,16,Pedal Cycle,Serious,Daylight,Male,85-89,Bolton,-2.552084,53.598074
201506K098311,2015-03-07,Mar,Sat,13,Car,Slight,Daylight,Female,5-9,Bolton,-2.536443,53.591943
201506K098311,2015-03-07,Mar,Sat,13,Car,Slight,Daylight,Female,5-9,Bolton,-2.536443,53.591943
201506K098369,2015-03-02,Mar,Mon,15,Goods Vehicle,Slight,Daylight,Male,50-54,Bolton,-2.416545,53.567253
201506K098383,2015-02-26,Feb,Thu,12,Pedestrian,Slight,Daylight,Female,45-49,Bolton,-2.431783,53.566031
201506K098401,2015-02-25,Feb,Wed,18,Car,Slight,Dark,Female,50-54,Bolton,-2.44556,53.583957
201506K098411,2015-03-10,Mar,Tue,19,Pedestrian,Serious,Dark,Male,5-9,Bolton,-2.439532,53.585327
201506K098413,2015-03-06,Mar,Fri,17,Powered 2 Wheeler,Slight,Daylight,Male,50-54,Bolton,-2.491146,53.555195
201506K098443,2015-03-13,Mar,Fri,12,Car,Slight,Daylight,Female,45-49,Bolton,-2.505553,53.548124
201506K098479,2015-03-06,Mar,Fri,7,Car,Slight,Daylight,Male,35-39,Bolton,-2.379852,53.583914
201506K098652,2015-03-13,Mar,Fri,17,Car,Slight,Daylight,Male,40-44,Bolton,-2.420251,53.5756
201506K098669,2015-03-13,Mar,Fri,9,Pedal Cycle,Slight,Daylight,Male,50-54,Bolton,-2.395683,53.580717
201506K098740,2015-03-11,Mar,Wed,16,Pedestrian,Slight,Daylight,Male,5-9,Bolton,-2.445292,53.572812
201506K098745,2015-03-15,Mar,Sun,18,Pedestrian,Slight,Dark,Male,15-19,Bolton,-2.443064,53.576416
201506K098763,2015-03-15,Mar,Sun,13,Car,Slight,Daylight,Male,35-39,Bolton,-2.439072,53.570049
201506K098763,2015-03-15,Mar,Sun,13,Car,Slight,Daylight,Female,30-34,Bolton,-2.439072,53.570049
201506K098763,2015-03-15,Mar,Sun,13,Car,Slight,Daylight,Male,25-29,Bolton,-2.439072,53.570049
201506K098793,2015-03-15,Mar,Sun,19,Car,Slight,Dark,Male,45-49,Bolton,-2.573541,53.586917
201506K098793,2015-03-15,Mar,Sun,19,Car,Slight,Dark,Female,30-34,Bolton,-2.573541,53.586917
201506K098818,2015-03-07,Mar,Sat,11,Pedestrian,Slight,Daylight,Female,45-49,Bolton,-2.43252,53.579151
201506K098844,2015-03-22,Mar,Sun,12,Car,Slight,Daylight,Female,50-54,Bolton,-2.493117,53.594826
201506K098844,2015-03-22,Mar,Sun,12,Car,Slight,Daylight,Female,60-64,Bolton,-2.493117,53.594826
201506K098861,2015-03-20,Mar,Fri,20,Pedal Cycle,Slight,Dark,Male,30-34,Bolton,-2.487922,53.576691
201506K098870,2015-03-24,Mar,Tue,12,Car,Slight,Daylight,Male,30-34,Bolton,-2.440053,53.591887
201506K098883,2015-03-19,Mar,Thu,8,Car,Slight,Daylight,Female,30-34,Bolton,-2.434893,53.574828
201506K098897,2015-03-24,Mar,Tue,8,Pedestrian,Serious,Daylight,Male,10-14,Bolton,-2.429344,53.548872
201506K098932,2015-03-17,Mar,Tue,15,Pedal Cycle,Slight,Daylight,Male,45-49,Bolton,-2.466366,53.56671
201506K098972,2015-03-22,Mar,Sun,18,Car,Slight,Daylight,Male,40-44,Bolton,-2.424322,53.574866
201506K099028,2015-03-23,Mar,Mon,9,Car,Slight,Daylight,Male,65-69,Bolton,-2.447987,53.584937
201506K099087,2015-03-18,Mar,Wed,20,Pedestrian,Slight,Dark,Female,10-14,Bolton,-2.4549,53.581585
201506K099090,2015-03-23,Mar,Mon,9,Car,Slight,Daylight,Female,70-74,Bolton,-2.433167,53.612855
201506K099123,2015-04-01,Apr,Wed,20,Pedestrian,Fatal,Dark,Male,75-79,Bolton,-2.46967,53.565079
201506K099139,2015-03-24,Mar,Tue,11,Car,Slight,Daylight,Male,15-19,Bolton,-2.429081,53.567658
201506K099139,2015-03-24,Mar,Tue,11,Car,Serious,Daylight,Male,20-24,Bolton,-2.429081,53.567658
201506K099139,2015-03-24,Mar,Tue,11,Car,Slight,Daylight,Male,20-24,Bolton,-2.429081,53.567658
201506K099139,2015-03-24,Mar,Tue,11,Goods Vehicle,Slight,Daylight,Male,35-39,Bolton,-2.429081,53.567658
201506K099139,2015-03-24,Mar,Tue,11,Car,Serious,Daylight,Male,20-24,Bolton,-2.429081,53.567658
201506K099139,2015-03-24,Mar,Tue,11,Car,Serious,Daylight,Male,15-19,Bolton,-2.429081,53.567658
201506K099227,2015-03-21,Mar,Sat,14,Pedal Cycle,Slight,Daylight,Male,30-34,Bolton,-2.386472,53.581017
201506K099293,2015-04-03,Apr,Fri,20,Car,Slight,Dark,Male,65-69,Bolton,-2.434779,53.578514
201506K099293,2015-04-03,Apr,Fri,20,Car,Serious,Dark,Male,80-84,Bolton,-2.434779,53.578514
201506K099293,2015-04-03,Apr,Fri,20,Car,Slight,Dark,Male,50-54,Bolton,-2.434779,53.578514
201506K099293,2015-04-03,Apr,Fri,20,Car,Serious,Dark,Male,55-59,Bolton,-2.434779,53.578514
201506K099293,2015-04-03,Apr,Fri,20,Car,Serious,Dark,Male,75-79,Bolton,-2.434779,53.578514
201506K099309,2015-03-20,Mar,Fri,19,Car,Slight,Dark,Male,25-29,Bolton,-2.434893,53.574828
201506K099309,2015-03-20,Mar,Fri,19,Taxi,Slight,Dark,Female,75-79,Bolton,-2.434893,53.574828
201506K099329,2015-03-28,Mar,Sat,23,Pedestrian,Serious,Dark,Male,15-19,Bolton,-2.474923,53.562272
201506K099600,2015-03-19,Mar,Thu,18,Pedestrian,Slight,Dark,Male,55-59,Bolton,-2.405046,53.580596
201506K099615,2015-04-06,Apr,Mon,13,Pedal Cycle,Slight,Daylight,Male,75-79,Bolton,-2.468898,53.549892
201506K099766,2015-04-05,Apr,Sun,8,Car,Slight,Daylight,Male,50-54,Bolton,-2.464537,53.565099
201506K099780,2015-04-13,Apr,Mon,8,Pedal Cycle,Slight,Daylight,Male,30-34,Bolton,-2.386025,53.581647
201506K099789,2015-04-18,Apr,Sat,13,Car,Slight,Daylight,Female,45-49,Bolton,-2.432463,53.60315
201506K099820,2015-04-04,Apr,Sat,16,Car,Slight,Daylight,Female,20-24,Bolton,-2.536422,53.578371
201506K099879,2015-04-15,Apr,Wed,10,Pedestrian,Slight,Daylight,Male,30-34,Bolton,-2.412668,53.5723
201506K099895,2015-04-13,Apr,Mon,12,Car,Slight,Daylight,Male,25-29,Bolton,-2.463642,53.593686
201506K099993,2015-04-19,Apr,Sun,15,Car,Slight,Daylight,Male,55-59,Bolton,-2.385017,53.570505
201506K099993,2015-04-19,Apr,Sun,15,Car,Slight,Daylight,Male,35-39,Bolton,-2.385017,53.570505
201506K099993,2015-04-19,Apr,Sun,15,Car,Slight,Daylight,Female,35-39,Bolton,-2.385017,53.570505
201506KN01025,2015-05-10,May,Sun,14,Powered 2 Wheeler,Serious,Daylight,Male,35-39,Bolton,-2.380119,53.630383
201506L000175,2015-04-21,Apr,Tue,17,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Wigan,-2.497975,53.532606
201506L000227,2015-04-21,Apr,Tue,10,Car,Slight,Daylight,Male,75-79,Wigan,-2.508947,53.51656
201506L000360,2015-04-20,Apr,Mon,14,Car,Slight,Daylight,Male,45-49,Wigan,-2.519106,53.496382
201506L000360,2015-04-20,Apr,Mon,14,Car,Slight,Daylight,Female,55-59,Wigan,-2.519106,53.496382
201506L000484,2015-04-25,Apr,Sat,13,Car,Slight,Daylight,Male,20-24,Wigan,-2.471844,53.489118
201506L000484,2015-04-25,Apr,Sat,13,Car,Slight,Daylight,Male,25-29,Wigan,-2.471844,53.489118
201506L000484,2015-04-25,Apr,Sat,13,Car,Slight,Daylight,Male,30-34,Wigan,-2.471844,53.489118
201506L000685,2015-04-29,Apr,Wed,8,Powered 2 Wheeler,Slight,Daylight,Male,25-29,Wigan,-2.652172,53.513528
201506L000688,2015-05-03,May,Sun,12,Car,Slight,Daylight,Female,20-24,Wigan,-2.55686,53.513111
201506L000691,2015-04-26,Apr,Sun,20,Powered 2 Wheeler,Serious,Daylight,Male,50-54,Wigan,-2.674445,53.58657
201506L000699,2015-04-30,Apr,Thu,18,Goods Vehicle,Slight,Daylight,Male,50-54,Wigan,-2.619333,53.536623
201506L000727,2015-04-30,Apr,Thu,20,Car,Slight,Daylight,Female,20-24,Wigan,-2.624951,53.549268
201506L000727,2015-04-30,Apr,Thu,20,Car,Slight,Daylight,Female,45-49,Wigan,-2.624951,53.549268
201506L001057,2015-05-06,May,Wed,10,Car,Slight,Daylight,Female,50-54,Wigan,-2.583286,53.515771
201506L001060,2015-05-06,May,Wed,20,Car,Slight,Daylight,Male,30-34,Wigan,-2.53718,53.507089
201506L001060,2015-05-06,May,Wed,20,Car,Slight,Daylight,Female,30-34,Wigan,-2.53718,53.507089
201506L001083,2015-05-08,May,Fri,11,Car,Slight,Daylight,Male,40-44,Wigan,-2.625344,53.494076
201506L001083,2015-05-08,May,Fri,11,Car,Slight,Daylight,Male,30-34,Wigan,-2.625344,53.494076
201506L001130,2015-05-14,May,Thu,16,Pedal Cycle,Fatal,Daylight,Male,30-34,Wigan,-2.656571,53.544424
201506L001315,2015-05-11,May,Mon,13,Car,Slight,Daylight,Female,30-34,Wigan,-2.525734,53.495994
201506L001325,2015-05-15,May,Fri,19,Powered 2 Wheeler,Serious,Daylight,Male,40-44,Wigan,-2.462418,53.495447
201506L001348,2015-05-16,May,Sat,23,Car,Slight,Dark,Male,15-19,Wigan,-2.519107,53.496472
201506L001348,2015-05-16,May,Sat,23,Powered 2 Wheeler,Slight,Dark,Male,15-19,Wigan,-2.519107,53.496472
201506L001348,2015-05-16,May,Sat,23,Car,Slight,Dark,Male,20-24,Wigan,-2.519107,53.496472
201506L001518,2015-05-20,May,Wed,9,Pedestrian,Serious,Daylight,Male,35-39,Wigan,-2.681473,53.506982
201506L001525,2015-05-21,May,Thu,15,Powered 2 Wheeler,Serious,Daylight,Male,50-54,Wigan,-2.609865,53.486785
201506L001562,2015-05-23,May,Sat,20,Pedestrian,Serious,Daylight,Male,5-9,Wigan,-2.482121,53.491594
201506L001630,2015-05-20,May,Wed,21,Car,Slight,Dark,Male,40-44,Wigan,-2.621453,53.547488
201506L001630,2015-05-20,May,Wed,21,Car,Slight,Dark,Male,25-29,Wigan,-2.621453,53.547488
201506L001716,2015-05-30,May,Sat,21,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Wigan,-2.602236,53.480172
201506L001716,2015-05-30,May,Sat,21,Powered 2 Wheeler,Serious,Daylight,Male,15-19,Wigan,-2.602236,53.480172
201506L001737,2015-05-19,May,Tue,5,Car,Serious,Daylight,Male,20-24,Wigan,-2.612403,53.506008
201506L001737,2015-05-19,May,Tue,5,Car,Slight,Daylight,Female,35-39,Wigan,-2.612403,53.506008
201506L001840,2015-06-08,Jun,Mon,9,Powered 2 Wheeler,Fatal,Daylight,Male,35-39,Wigan,-2.601245,53.580489
201506L001840,2015-06-08,Jun,Mon,9,Car,Slight,Daylight,Male,55-59,Wigan,-2.601245,53.580489
201506L002005,2015-05-20,May,Wed,18,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Wigan,-2.461716,53.514056
201506L002163,2015-06-10,Jun,Wed,16,Car,Slight,Daylight,Male,85-89,Wigan,-2.523057,53.486658
201506L002163,2015-06-10,Jun,Wed,16,Car,Slight,Daylight,Female,25-29,Wigan,-2.523057,53.486658
201506L002218,2015-06-09,Jun,Tue,13,Powered 2 Wheeler,Serious,Daylight,Male,50-54,Wigan,-2.576355,53.471761
201506L002222,2015-06-12,Jun,Fri,20,Pedal Cycle,Slight,Daylight,Male,15-19,Wigan,-2.516504,53.505472
201506L002231,2015-06-12,Jun,Fri,19,Pedestrian,Slight,Daylight,Female,0-4,Wigan,-2.574978,53.514733
201506L002244,2015-06-06,Jun,Sat,12,Pedestrian,Serious,Daylight,Female,30-34,Wigan,-2.448773,53.50224
201506L002261,2015-06-10,Jun,Wed,18,Car,Slight,Daylight,Male,35-39,Wigan,-2.586437,53.536429
201506L002261,2015-06-10,Jun,Wed,18,Car,Slight,Daylight,Female,30-34,Wigan,-2.586437,53.536429
201506L002261,2015-06-10,Jun,Wed,18,Car,Slight,Daylight,Female,25-29,Wigan,-2.586437,53.536429
201506L002269,2015-06-10,Jun,Wed,7,Pedal Cycle,Slight,Daylight,Male,35-39,Wigan,-2.576885,53.477511
201506L002387,2015-06-04,Jun,Thu,10,Powered 2 Wheeler,Slight,Daylight,Male,15-19,Wigan,-2.656418,53.593053
201506L002406,2015-06-13,Jun,Sat,23,Car,Serious,Dark,Female,70-74,Wigan,-2.637847,53.583805
201506L002494,2015-06-21,Jun,Sun,0,Car,Slight,Dark,Male,15-19,Wigan,-2.592721,53.500175
201506L002494,2015-06-21,Jun,Sun,0,Car,Serious,Dark,Female,30-34,Wigan,-2.592721,53.500175
201506L002541,2015-06-15,Jun,Mon,10,Pedestrian,Slight,Daylight,Female,60-64,Wigan,-2.467295,53.514034
201506L002541,2015-06-15,Jun,Mon,10,Pedestrian,Slight,Daylight,Female,90+,Wigan,-2.467295,53.514034
201506L002599,2015-06-20,Jun,Sat,13,Car,Slight,Daylight,Female,60-64,Wigan,-2.528006,53.496883
201506L002599,2015-06-20,Jun,Sat,13,Car,Slight,Daylight,Male,60-64,Wigan,-2.528006,53.496883
201506L002599,2015-06-20,Jun,Sat,13,Car,Slight,Daylight,Male,25-29,Wigan,-2.528006,53.496883
201506L002608,2015-06-22,Jun,Mon,17,Car,Slight,Daylight,Male,20-24,Wigan,-2.536432,53.471767
201506L002615,2015-06-05,Jun,Fri,17,Car,Slight,Daylight,Male,50-54,Wigan,-2.449644,53.499091
