area_code,area_name,geography,period,indicator,religion,measure,unit,value
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,3643
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,3
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,1
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,2
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,7
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,9
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,4
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,2
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,3
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,0
E05000828,Flixton,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,505
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,5496
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,59
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,77
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,20
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,1539
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,275
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,3
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,5
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,1
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,3999
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,3
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,1
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,3
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,8
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,1
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,5
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,3
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,1
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,12
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,3
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,1
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,2
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,1
E05000829,Gorse Hill,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,660
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,4603
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,53
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,367
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,854
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,1581
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,83
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,1
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,2033
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,1
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,7
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,1
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,2
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,1
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,2
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,1
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,2
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,2
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,1
E05000830,Hale Barns,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,535
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,5567
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,39
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,155
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,362
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,386
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,19
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,5
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,1
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,3292
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,8
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,1
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,2
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,5
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,8
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,4
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,2
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,2
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Traditional African Religion,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Unification Church,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Universalist,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Valmiki,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Vodun,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Wicca,Count,Persons,2
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Witchcraft,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Yazidi,Count,Persons,0
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Other religion: Zoroastrian,Count,Persons,3
E05000831,Hale Central,Electoral ward,2021-03-21,Religious affiliation,Religion not stated,Count,Persons,574
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Christian,Count,Persons,4490
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Buddhist,Count,Persons,51
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Hindu,Count,Persons,145
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Jewish,Count,Persons,42
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Muslim,Count,Persons,3503
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Sikh,Count,Persons,351
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,No religion: Agnostic,Count,Persons,3
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,No religion: Atheist,Count,Persons,5
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,No religion: Free Thinker,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,No religion: Humanist,Count,Persons,2
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,No religion: No religion,Count,Persons,3561
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,No religion: Realist,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Alevi,Count,Persons,3
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Animism,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Baha'i,Count,Persons,1
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Believe in God,Count,Persons,2
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Brahma Kumari,Count,Persons,1
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Chinese Religion,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Church of All Religion,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Confucianist,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Deist,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druid,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Druze,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Eckankar,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Heathen,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Jain,Count,Persons,3
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mixed Religion,Count,Persons,4
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Mysticism,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Native American Church,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: New Age,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Occult,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Other religions,Count,Persons,17
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Own Belief System,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pagan,Count,Persons,8
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Pantheism,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Rastafarian,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Ravidassia,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Reconstructionist,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Satanism,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Scientology,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shamanism,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Shintoism,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritual,Count,Persons,3
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Spiritualist,Count,Persons,3
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Taoist,Count,Persons,0
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Theism,Count,Persons,2
E05000832,Longford,Electoral ward,2021-03-21,Religious affiliation,Other religion: Thelemite,Count,Persons,0
